Item 1,Item 2,Item 3,Metric,Price
"Bacon, Egg & Cheese Bagel with Egg Whites",Bacon Clubhouse Burger,Bacon Smokehouse Artisan Grilled Chicken Sandwich,8.64506,12.17
Bacon Clubhouse Burger,Premium Southwest Salad with Buttermilk Crispy Chicken,Bacon Clubhouse Burger,8.75932,13.37
Bacon Smokehouse Artisan Grilled Chicken Sandwich,Bacon Double Cheeseburger (New York),Bacon Smokehouse Artisan Grilled Chicken Sandwich,9.16895,10.469999999999999
Bacon Smokehouse Artisan Grilled Chicken Sandwich,Big Mac Bacon,Quarter Pounder with Cheese Bacon,9.31274,12.169999999999998
