Item 1,Item 2,Item 3,Metric,Price
Southwest Scrambler Plate with Bacon,Spicy Chicken Biscuit,Jack's Deals Chicken Nuggets (20 pc.),11.70273,15.17
Ultimate Cheeseburger,Jumbo Jack Cheeseburger,Sausage Croissant,11.7117,11.170000000000002
Jumbo Breakfast Platter with Bacon,Jack's Deals Chicken Nuggets (20 pc.),Chicken Sandwich,11.719,10.870000000000001
Supreme Croissant,Homestyle Ranch Chicken Club,Ultimate Cheeseburger,11.72338,12.970000000000002
Jumbo Breakfast Platter with Sausage,Double Jack,Spicy Chicken Biscuit,11.73177,11.67
Supreme Croissant,Jumbo Jack Cheeseburger,Chicken Nuggets (20 pc.),11.77077,11.57
Stuffed Jalapenos (7 pc.),Jumbo Breakfast Platter with Bacon,Jack's Deals Chicken Nuggets (20 pc.),11.77401,13.77
"Sausage, Egg & Cheese Biscuit",Jack's Deals Chicken Sandwich with Bacon,Bacon Ultimate Cheeseburger,11.77709,9.370000000000001
Classic Buttery Jack,Chicken Sandwich with Bacon,Jumbo Breakfast Platter with Sausage,11.77983,10.57
Sausage Breakfast Jack,Classic Buttery Jack,Spicy Sriracha Burger,11.78389,11.07
Jack's Deals Jumbo Jack Cheeseburger,Loaded Breakfast Sandwich,"Better for You, Chicken Teriyaki Bowl",11.78729,11.57
Jack's Deals Chicken Nuggets (20 pc.),Jack's Spicy Chicken,Southwest Scrambler Plate with Bacon,11.81182,15.17
Bacon Cheddar Potato Wedges,Southwest Scrambler Plate with Bacon,Classic Buttery Jack,11.83392,13.370000000000001
Jumbo Breakfast Platter with Sausage,Double Jack,Jack's Spicy Chicken,11.84086,11.67
Spicy Sriracha Burger,Sourdough Jack,Jumbo Breakfast Platter with Sausage,11.92991,13.870000000000001
Jumbo Breakfast Platter with Bacon,Jack's Deals Chicken Nuggets (20 pc.),Chicken Club Salad with Crispy Chicken,11.9453,15.07
"Bacon, Egg & Cheese Biscuit",Sourdough Jack,Bacon & Swiss Buttery Jack,12.0225,12.77
Jack's Deals Chicken Nuggets (20 pc.),Grilled Breakfast Sandwich,"French Fries, Medium",12.06019,10.87
Sourdough Jack,Bacon & Swiss Buttery Jack,Sourdough Breakfast Melt,12.07804,14.470000000000002
Classic Buttery Jack,Southwest Scrambler Plate with Sausage,Jumbo Jack Cheeseburger,12.14428,13.47
Jumbo Breakfast Platter with Bacon,Double Jack,Jack's Spicy Chicken with Cheese,12.14931,11.67
Grilled Breakfast Sandwich,"Seasoned Curly Fries, Medium",Jack's Deals Chicken Nuggets (20 pc.),12.17617,11.07
Southwest Scrambler Plate with Sausage,Sourdough Grilled Chicken Club,Ultimate Cheeseburger,12.17967,15.170000000000002
Jack's Deals Jumbo Jack Cheeseburger,Loaded Breakfast Sandwich,Mini Churros (10 pc.),12.1813,8.87
Ultimate Cheeseburger,Chicken Club Salad with Grilled Chicken,Meat Lovers Breakfast Burrito with Salsa,12.28075,13.57
Jack's Deals Chicken Nuggets (20 pc.),Loaded Breakfast Sandwich,Hamburger,12.28511,12.07
Ultimate Cheeseburger,Jumbo Breakfast Platter with Sausage,Jack's Deals Chicken Sandwich with Bacon,12.28534,10.469999999999999
"Sausage, Egg & Cheese Biscuit","French Fries, Medium",Grande Sausage Breakfast Burrito without Salsa,12.3203,8.47
Kids Breakfast Jack,Jack's Deals Chicken Nuggets (20 pc.),Sourdough Jack,12.32386,11.370000000000001
Halfsies (in Munchie Meal),Ultimate Cheeseburger,Loaded Breakfast Sandwich,12.32446,13.37
"French Fries, Medium","Sausage, Egg & Cheese Biscuit",Grande Sausage Breakfast Burrito with Salsa,12.32671,8.47
Bacon & Egg Chicken Sandwich,New York Style Cheesecake,Grande Sausage Breakfast Burrito without Salsa,12.34278,6.27
Homestyle Ranch Chicken Club,Loaded Breakfast Sandwich,Sourdough Grilled Chicken Club,12.34347,13.67
Grande Sausage Breakfast Burrito with Salsa,New York Style Cheesecake,Bacon & Egg Chicken Sandwich,12.34919,6.2700000000000005
"French Fries, Large",Double Jack,Grilled Breakfast Sandwich,12.356,8.57
Spicy Sriracha Burger,Southwest Scrambler Plate with Bacon,Classic Buttery Jack,12.37886,14.969999999999999
Jack's Deals Chicken Nuggets (20 pc.),"Jack's Deals Tacos, Regular",Loaded Breakfast Sandwich,12.38111,10.27
Grilled Breakfast Sandwich,Sourdough Jack,Bacon Cheddar Potato Wedges,12.4284,11.47
Grande Sausage Breakfast Burrito without Salsa,"Sausage, Egg & Cheese Biscuit","Seasoned Curly Fries, Medium",12.43628,8.670000000000002
"Sausage, Egg & Cheese Biscuit",Grande Sausage Breakfast Burrito with Salsa,"Seasoned Curly Fries, Medium",12.44269,8.670000000000002
Grilled Breakfast Sandwich,Halfsies (in Munchie Meal),Bacon Ultimate Cheeseburger,12.45167,13.77
Chicken Nuggets (20 pc.),Loaded Breakfast Sandwich,Chicken Fajita Pita made with Whole Grain with Salsa,12.4738,13.57
Jr. Jumbo Jack Cheeseburger,Brunch Burger,Brunch Burger,12.50128,7.7700000000000005
Grilled Breakfast Sandwich,Sausage Biscuit,Jack's Deals Chicken Nuggets (20 pc.),12.57283,11.77
Jack's Deals Chicken Nuggets (20 pc.),Bacon Ranch Monster Taco,Loaded Breakfast Sandwich,12.58661,10.469999999999999
Extreme Sausage Sandwich,Grande Sausage Breakfast Burrito without Salsa,New York Style Cheesecake,12.60905,8.27
New York Style Cheesecake,Extreme Sausage Sandwich,Grande Sausage Breakfast Burrito with Salsa,12.61546,8.27
Classic Buttery Jack,Grilled Breakfast Sandwich,Crispy Chicken Strips,12.62258,13.170000000000002
Panko Onion Rings,Brunch Burger,Meat Lovers Breakfast Burrito with Salsa,12.63333,7.970000000000001
Meat Lovers Breakfast Burrito without Salsa,Brunch Burger,Halfsies (in Munchie Meal),12.6529,10.67
Grande Sausage Breakfast Burrito without Salsa,"Bacon, Egg & Cheese Biscuit","French Fries, Large",12.67645,8.670000000000002
"French Fries, Large",Grande Sausage Breakfast Burrito with Salsa,"Bacon, Egg & Cheese Biscuit",12.68286,8.67
Brunch Burger,Egg Roll (3 pc.),Meat Lovers Breakfast Burrito with Salsa,12.72739,9.77
"French Fries, Large",Grande Sausage Breakfast Burrito without Salsa,Sourdough Breakfast Melt,12.73199,10.370000000000001
Sourdough Breakfast Melt,Grande Sausage Breakfast Burrito with Salsa,"French Fries, Large",12.7384,10.370000000000001
Grilled Breakfast Sandwich,Spicy Chicken Biscuit,Double Jack,12.7752,10.87
Brunch Burger,Sourdough Grilled Chicken Club,Bacon & Egg Chicken Sandwich,12.78998,8.57
"Taco, Regular",Grande Sausage Breakfast Burrito without Salsa,Meat Lovers Breakfast Burrito with Salsa,12.7943,7.77
Meat Lovers Breakfast Burrito with Salsa,Grande Sausage Breakfast Burrito with Salsa,"Taco, Regular",12.80071,7.7700000000000005
Loaded Breakfast Sandwich,Double Jack,Jack's Deals Jr. Jumbo Jack Cheeseburger,12.80122,9.469999999999999
Breakfast Jack,Classic Buttery Jack,Double Jack,12.80185,8.969999999999999
Classic Buttery Jack,Chicken Sandwich with Bacon,Grilled Breakfast Sandwich,12.82326,9.77
Sausage Biscuit,"Sausage, Egg & Cheese Biscuit",Grande Sausage Breakfast Burrito without Salsa,12.83294,9.370000000000001
Grande Sausage Breakfast Burrito with Salsa,Sausage Biscuit,"Sausage, Egg & Cheese Biscuit",12.83935,9.370000000000001
Jack's Spicy Chicken,Grilled Breakfast Sandwich,Double Jack,12.88429,10.87
Sourdough Jack,Spicy Sriracha Burger,Grilled Breakfast Sandwich,12.97334,13.07
Bacon & Egg Chicken Sandwich,Sourdough Jack,Bacon & Egg Chicken Sandwich,12.97565,7.2700000000000005
Meat Lovers Breakfast Burrito with Salsa,Bacon & Egg Chicken Sandwich,Crispy Chicken Strips,12.99904,9.370000000000001
"Better for You, Chicken Teriyaki Bowl",Meat Lovers Breakfast Burrito without Salsa,"Sausage, Egg & Cheese Biscuit",13.0218,11.07
Jumbo Breakfast Platter with Bacon,"Better for You, Chicken Teriyaki Bowl",Brunch Burger,13.04433,11.469999999999999
Sourdough Grilled Chicken Club,Brunch Burger,Extreme Sausage Sandwich,13.05625,10.57
Grande Sausage Breakfast Burrito without Salsa,Jr. Jumbo Jack Cheeseburger,Sausage Breakfast Jack,13.07277,8.17
Sausage Breakfast Jack,Jr. Jumbo Jack Cheeseburger,Grande Sausage Breakfast Burrito with Salsa,13.07918,8.17
Spicy Chicken Biscuit,"Bacon, Egg & Cheese Biscuit",Grande Sausage Breakfast Burrito without Salsa,13.09566,10.97
Spicy Chicken Biscuit,"Bacon, Egg & Cheese Biscuit",Grande Sausage Breakfast Burrito with Salsa,13.10207,10.97
Chicken Sandwich,Grande Sausage Breakfast Burrito without Salsa,Supreme Croissant,13.14746,7.97
Sourdough Breakfast Melt,Grande Sausage Breakfast Burrito without Salsa,Spicy Chicken Biscuit,13.1512,12.67
Supreme Croissant,Chicken Sandwich,Grande Sausage Breakfast Burrito with Salsa,13.15387,7.970000000000001
Sourdough Breakfast Melt,Grande Sausage Breakfast Burrito with Salsa,Spicy Chicken Biscuit,13.15761,12.67
Kids Hamburger,Jumbo Breakfast Platter with Sausage,Grande Sausage Breakfast Burrito without Salsa,13.18068,11.17
Jumbo Breakfast Platter with Sausage,Grande Sausage Breakfast Burrito with Salsa,Kids Hamburger,13.18709,11.170000000000002
Chicken Sandwich with Bacon,Meat Lovers Breakfast Burrito with Salsa,Bacon & Egg Chicken Sandwich,13.19972,5.97
Supreme Croissant,Stuffed Jalapenos (7 pc.),Grande Sausage Breakfast Burrito without Salsa,13.20246,10.870000000000001
Jack's Spicy Chicken,Grande Sausage Breakfast Burrito without Salsa,"Bacon, Egg & Cheese Biscuit",13.20475,10.97
Stuffed Jalapenos (7 pc.),Grande Sausage Breakfast Burrito with Salsa,Supreme Croissant,13.20887,10.870000000000001
Grande Sausage Breakfast Burrito with Salsa,Jack's Spicy Chicken,"Bacon, Egg & Cheese Biscuit",13.21116,10.97
Meat Lovers Breakfast Burrito without Salsa,"French Fries, Medium",Meat Lovers Breakfast Burrito with Salsa,13.21263,8.870000000000001
Bacon & Egg Chicken Sandwich,Sourdough Jack,Extreme Sausage Sandwich,13.24192,9.27
Sourdough Breakfast Melt,Grande Sausage Breakfast Burrito without Salsa,Jack's Spicy Chicken,13.26029,12.67
Meat Lovers Breakfast Burrito with Salsa,Crispy Chicken Strips,Extreme Sausage Sandwich,13.26531,11.370000000000001
Jack's Spicy Chicken,Grande Sausage Breakfast Burrito with Salsa,Sourdough Breakfast Melt,13.2667,12.670000000000002
Grande Sausage Breakfast Burrito without Salsa,"Jack's Deals Tacos, Regular",Jumbo Breakfast Platter with Sausage,13.27668,9.370000000000001
Grande Sausage Breakfast Burrito with Salsa,"Jack's Deals Tacos, Regular",Jumbo Breakfast Platter with Sausage,13.28309,9.370000000000001
"Seasoned Curly Fries, Medium",Meat Lovers Breakfast Burrito with Salsa,Meat Lovers Breakfast Burrito without Salsa,13.32861,9.07
Grilled Breakfast Sandwich,Jack's Deals Chicken Sandwich,Ultimate Cheeseburger,13.32877,9.670000000000002
Grande Sausage Breakfast Burrito without Salsa,Southwest Scrambler Plate with Sausage,Cheeseburger,13.33516,12.47
Grande Sausage Breakfast Burrito with Salsa,Cheeseburger,Southwest Scrambler Plate with Sausage,13.34157,12.47
Panko Onion Rings,Meat Lovers Breakfast Burrito without Salsa,Meat Lovers Breakfast Burrito without Salsa,13.36371,9.07
Grande Sausage Breakfast Burrito without Salsa,"Better for You, Chicken Fajita Pita made with Whole Grain without Salsa",Jumbo Breakfast Platter with Sausage,13.36937,14.870000000000001
Supreme Croissant,Chicken Club Salad with Crispy Chicken,Grande Sausage Breakfast Burrito without Salsa,13.37375,12.170000000000002
Grande Sausage Breakfast Burrito with Salsa,Jumbo Breakfast Platter with Sausage,"Better for You, Chicken Fajita Pita made with Whole Grain without Salsa",13.37578,14.870000000000001
Supreme Croissant,Chicken Club Salad with Crispy Chicken,Grande Sausage Breakfast Burrito with Salsa,13.38016,12.170000000000002
Sourdough Jack,Brunch Burger,"Sausage, Egg & Cheese Biscuit",13.3841,9.97
Mini Churros (10 pc.),"Sausage, Egg & Cheese Biscuit",Meat Lovers Breakfast Burrito without Salsa,13.4158,8.370000000000001
Jumbo Breakfast Platter with Bacon,Mini Churros (10 pc.),Brunch Burger,13.43834,8.77
Meat Lovers Breakfast Burrito without Salsa,Egg Roll (3 pc.),Meat Lovers Breakfast Burrito without Salsa,13.45776,10.870000000000001
Chicken Sandwich with Bacon,Meat Lovers Breakfast Burrito with Salsa,Extreme Sausage Sandwich,13.46599,7.97
Jumbo Breakfast Platter with Sausage,Grande Sausage Breakfast Burrito without Salsa,Bacon Ranch Monster Taco,13.48218,9.57
Grande Sausage Breakfast Burrito with Salsa,Jumbo Breakfast Platter with Sausage,Bacon Ranch Monster Taco,13.48859,9.57
"Sausage, Egg & Cheese Biscuit",Bacon Cheddar Potato Wedges,Meat Lovers Breakfast Burrito with Salsa,13.48985,9.47
Extreme Sausage Sandwich,Extreme Sausage Sandwich,Sourdough Jack,13.50819,11.27
Grande Sausage Breakfast Burrito without Salsa,Jumbo Breakfast Platter with Bacon,"Better for You, Jr. Jumbo Jack",13.52006,10.47
Grande Sausage Breakfast Burrito with Salsa,Jr. Jumbo Jack,Jumbo Breakfast Platter with Bacon,13.52647,10.47
"French Fries, Large",Bacon Ultimate Cheeseburger,Ultimate Breakfast Sandwich,13.53242,10.870000000000001
Meat Lovers Breakfast Burrito with Salsa,"Better for You, Jr. Jumbo Jack",Meat Lovers Breakfast Burrito with Salsa,13.65948,9.370000000000001
"Sausage, Egg & Cheese Biscuit",Bacon & Egg Chicken Sandwich,Classic Buttery Jack,13.66064,9.07
Grande Sausage Breakfast Burrito without Salsa,Southwest Scrambler Plate with Bacon,Jr. Jumbo Jack Cheeseburger,13.66775,12.07
Grande Sausage Breakfast Burrito with Salsa,Jack's Deals Jr. Jumbo Jack Cheeseburger,Southwest Scrambler Plate with Bacon,13.67416,12.07
Sourdough Grilled Chicken Club,Bacon Breakfast Jack,Grande Sausage Breakfast Burrito without Salsa,13.72221,9.97
Sausage Biscuit,Meat Lovers Breakfast Burrito with Salsa,Meat Lovers Breakfast Burrito without Salsa,13.72527,9.770000000000001
Grande Sausage Breakfast Burrito with Salsa,Sourdough Grilled Chicken Club,Bacon Breakfast Jack,13.72862,9.97
Meat Lovers Breakfast Burrito with Salsa,Sausage Breakfast Jack,Homestyle Ranch Chicken Club,13.80348,9.97
Classic Buttery Jack,"Bacon, Egg & Cheese Biscuit",Brunch Burger,13.92244,10.07
Extreme Sausage Sandwich,"Sausage, Egg & Cheese Biscuit",Classic Buttery Jack,13.92691,11.07
Spicy Chicken Biscuit,Bacon Ultimate Cheeseburger,Ultimate Breakfast Sandwich,13.95163,13.17
Sourdough Breakfast Melt,Classic Buttery Jack,Brunch Burger,13.97798,11.77
Spicy Sriracha Burger,"Sausage, Egg & Cheese Biscuit",Meat Lovers Breakfast Burrito with Salsa,14.0348,11.07
Ultimate Breakfast Sandwich,Bacon Ultimate Cheeseburger,Jack's Spicy Chicken,14.06072,13.17
Hamburger,Grilled Breakfast Sandwich,Grande Sausage Breakfast Burrito without Salsa,14.22411,10.370000000000001
Grilled Breakfast Sandwich,Grande Sausage Breakfast Burrito with Salsa,Kids Hamburger,14.23052,10.370000000000001
Jumbo Breakfast Platter with Bacon,Bacon Cheddar Potato Wedges,Meat Lovers Breakfast Burrito without Salsa,14.24277,10.97
Jack's Spicy Chicken with Cheese,Meat Lovers Breakfast Burrito with Salsa,Southwest Scrambler Plate with Sausage,14.27462,13.47
Grande Sausage Breakfast Burrito without Salsa,Grilled Breakfast Sandwich,"Jack's Deals Tacos, Regular",14.32011,8.57
Grilled Breakfast Sandwich,Grande Sausage Breakfast Burrito with Salsa,"Jack's Deals Tacos, Regular",14.32652,8.57
Southwest Scrambler Plate with Bacon,Homestyle Ranch Chicken Club,Meat Lovers Breakfast Burrito with Salsa,14.39846,13.870000000000001
Grilled Breakfast Sandwich,Chicken Fajita Pita made with Whole Grain with Salsa,Grande Sausage Breakfast Burrito without Salsa,14.4128,11.870000000000001
"Better for You, Chicken Fajita Pita made with Whole Grain without Salsa",Grande Sausage Breakfast Burrito with Salsa,Grilled Breakfast Sandwich,14.41921,14.07
Grande Sausage Breakfast Burrito without Salsa,Bacon Ranch Monster Taco,Grilled Breakfast Sandwich,14.52561,8.77
Grande Sausage Breakfast Burrito with Salsa,Grilled Breakfast Sandwich,Bacon Ranch Monster Taco,14.53202,8.77
Jumbo Breakfast Platter with Sausage,Jack's Deals Jumbo Jack Cheeseburger,Meat Lovers Breakfast Burrito without Salsa,14.57688,11.07
Sausage Croissant,Classic Buttery Jack,Jumbo Breakfast Platter with Sausage,14.58441,12.57
Jumbo Jack,Brunch Burger,Loaded Breakfast Sandwich,14.62386,8.57
Southwest Scrambler Plate with Sausage,"Sausage, Egg & Cheese Biscuit",Bacon & Swiss Buttery Jack,14.74939,13.57
Spicy Sriracha Burger,Jumbo Breakfast Platter with Bacon,Meat Lovers Breakfast Burrito without Salsa,14.78771,12.57
Double Jack,Meat Lovers Breakfast Burrito with Salsa,Bacon Breakfast Jack,14.91067,7.57
Grilled Chicken Salad,Loaded Breakfast Sandwich,Grande Sausage Breakfast Burrito without Salsa,14.98592,12.57
Loaded Breakfast Sandwich,Grande Sausage Breakfast Burrito with Salsa,Grilled Chicken Salad,14.99233,12.57
Jumbo Breakfast Platter with Bacon,"Sausage, Egg & Cheese Biscuit",Bacon Ultimate Cheeseburger,14.99723,12.57
Ultimate Cheeseburger,Bacon Breakfast Jack,Meat Lovers Breakfast Burrito without Salsa,15.01265,9.67
Meat Lovers Breakfast Burrito with Salsa,Loaded Breakfast Sandwich,Southwest Chicken Salad with Crispy Chicken,15.04037,12.57
Loaded Breakfast Sandwich,Meat Lovers Breakfast Burrito without Salsa,Kids Chicken Sandwich,15.058,8.370000000000001
Ultimate Breakfast Sandwich,Grande Sausage Breakfast Burrito without Salsa,Panko Onion Rings,15.0975,9.170000000000002
Panko Onion Rings,Ultimate Breakfast Sandwich,Grande Sausage Breakfast Burrito with Salsa,15.10391,9.17
Stuffed Jalapenos (7 pc.),Meat Lovers Breakfast Burrito without Salsa,Loaded Breakfast Sandwich,15.113,11.27
Bacon Ultimate Cheeseburger,Supreme Croissant,Jumbo Breakfast Platter with Sausage,15.12214,12.87
Ultimate Breakfast Sandwich,Grande Sausage Breakfast Burrito without Salsa,Egg Roll (3 pc.),15.19156,10.97
Ultimate Breakfast Sandwich,Grande Sausage Breakfast Burrito with Salsa,Egg Roll (3 pc.),15.19797,10.97
Loaded Breakfast Sandwich,Meat Lovers Breakfast Burrito without Salsa,Chicken Club Salad with Crispy Chicken,15.28429,12.57
Southwest Scrambler Plate with Sausage,Southwest Scrambler Plate with Sausage,Ultimate Cheeseburger,15.35402,15.670000000000002
Ultimate Cheeseburger,Jumbo Breakfast Platter with Sausage,Jumbo Breakfast Platter with Bacon,15.50548,13.67
Loaded Breakfast Sandwich,Southwest Scrambler Plate with Sausage,Homestyle Ranch Chicken Club,15.51783,14.17
Grilled Breakfast Sandwich,Jumbo Jack Cheeseburger,Meat Lovers Breakfast Burrito without Salsa,15.62031,10.27
Sausage Croissant,Grilled Breakfast Sandwich,Classic Buttery Jack,15.62784,11.77
"Better for You, Chicken Teriyaki Bowl",Meat Lovers Breakfast Burrito with Salsa,Ultimate Breakfast Sandwich,15.64792,11.57
Ultimate Breakfast Sandwich,Brunch Burger,Homestyle Ranch Chicken Club,15.69616,10.77
Bacon & Egg Chicken Sandwich,Brunch Burger,Southwest Scrambler Plate with Sausage,15.96433,9.07
Bacon & Egg Chicken Sandwich,Meat Lovers Breakfast Burrito with Salsa,Sausage Croissant,16.0043,7.97
Loaded Breakfast Sandwich,Supreme Croissant,Ultimate Cheeseburger,16.03836,11.670000000000002
Meat Lovers Breakfast Burrito with Salsa,Ultimate Breakfast Sandwich,Mini Churros (10 pc.),16.04192,8.870000000000001
Supreme Croissant,Grilled Breakfast Sandwich,Bacon Ultimate Cheeseburger,16.16557,12.07
Southwest Scrambler Plate with Sausage,Brunch Burger,Extreme Sausage Sandwich,16.2306,11.07
Meat Lovers Breakfast Burrito with Salsa,Extreme Sausage Sandwich,Sausage Croissant,16.27057,9.969999999999999
Meat Lovers Breakfast Burrito without Salsa,Brunch Burger,Supreme Croissant,16.36681,8.969999999999999
Ultimate Breakfast Sandwich,Bacon & Egg Chicken Sandwich,Double Jack,16.44261,7.37
Grilled Breakfast Sandwich,Jumbo Breakfast Platter with Bacon,Ultimate Cheeseburger,16.54891,12.870000000000001
Ultimate Breakfast Sandwich,Chicken Nuggets (20 pc.),"Sausage, Egg & Cheese Biscuit",16.64961,11.57
Loaded Breakfast Sandwich,Sourdough Grilled Chicken Club,Loaded Breakfast Sandwich,16.65845,12.37
Ultimate Breakfast Sandwich,Double Jack,Extreme Sausage Sandwich,16.70888,9.370000000000001
Sourdough Jack,Ultimate Breakfast Sandwich,Meat Lovers Breakfast Burrito without Salsa,16.7406,11.57
Grande Sausage Breakfast Burrito without Salsa,Bacon Breakfast Jack,Southwest Scrambler Plate with Sausage,16.89656,10.47
Grande Sausage Breakfast Burrito with Salsa,Southwest Scrambler Plate with Sausage,Bacon Breakfast Jack,16.90297,10.47
Meat Lovers Breakfast Burrito with Salsa,Sausage Breakfast Jack,Loaded Breakfast Sandwich,18.11847,8.67
Meat Lovers Breakfast Burrito with Salsa,Southwest Scrambler Plate with Bacon,Loaded Breakfast Sandwich,18.71344,12.57
Loaded Breakfast Sandwich,Loaded Breakfast Sandwich,Southwest Scrambler Plate with Sausage,19.83281,12.870000000000001
Ultimate Breakfast Sandwich,Brunch Burger,Loaded Breakfast Sandwich,20.01114,9.47
