Item 1,Item 2,Item 3,Metric,Price
"Turkey, Bacon & Guacamole on Tomato Basil Wrap",9-Grain Wheat Bread,Footlong Corned Beef Reuben,6.65066,15.3
Footlong Corned Beef Reuben,Cinnamon Rolls,"6"" Bacon, Egg White & Cheese",6.65096,15.5
Footlong Turkey & Bacon,Footlong Cubano,"6"" Turkey & Bacon",6.65121,20.5
Jalapeno Cheese/Cheddar Bread,Footlong Sunrise Subway Melt Flatbread with Egg White,Footlong Big Cheesy,6.6513,11.5
Footlong Buffalo Chicken with Chicken Strips,Falafel,Footlong Breakfast B.M.T Flatbread with Egg White,6.65136,10.75
Footlong Turkey Breast & Black Forest Ham,Footlong Breakfast B.M.T Flatbread with Egg White,"6"" Meatball Marinara",6.65154,15.5
Kids Black Forest Ham,Sausage Pizza,"Footlong Sausage, Egg White & Cheese Flatbread",6.65163,13.0
Footlong Sunrise Subway Melt with Egg White,Triple Berry Muffin,Footlong Egg White & Cheese,6.65166,15.0
Footlong BBQ Rib Melt,Kids Turkey Breast,Cheese Pizza,6.65167,15.0
"6"" Egg White & Cheese Flatbread",Banana Bread Muffin,Footlong Sea Salt & Pepper Fish,6.65179,5.75
Footlong Black Forest Ham,Footlong Breakfast B.M.T with Egg White,"6"" Sausage, Egg White & Cheese Flatbread",6.65215,13.75
Gluten-Free Bread,Footlong Subway Seafood SensationTM,Footlong Italian B.M.T.,6.65227,18.0
Tuna on Tomato Basil Wrap,Habanero Wrap,Footlong Turkey & Bacon Guacamole,6.65249,11.1
"6"" Steak, Egg White & Cheese",Footlong Roast Beef,"Footlong Sausage, Egg White & Cheese Flatbread",6.65267,15.5
Footlong Black Forest Ham,"Footlong Sausage, Egg White & Cheese","6"" Breakfast B.M.T Flatbread with Egg White",6.65271,16.25
Footlong Egg White & Cheese Flatbread,Cheese Flatizza,Footlong Buffalo Chicken Rotisserie-Style,6.65275,14.75
Footlong Egg White & Cheese Flatbread,Roast Beef on Spinach Wrap,Footlong Subway Melt,6.65294,14.25
Footlong Buffalo Chicken Rotisserie-Style,Veggie Patty,Footlong Buffalo Chicken Rotisserie-Style,6.6533,21.5
Footlong Cubano,Footlong Subway Seafood SensationTM,Jalapeno Cheese/Cheddar Bread,6.65331,14.0
Footlong Subway Melt,"6"" Buffalo Chicken with Chicken Strips",Footlong Malibu Garden Vegan Patty,6.65346,16.75
Footlong Chicken Caesar Melt Rotisserie Style,Italian Herbs & Cheese Bread,"Footlong Black Forest Ham, Egg White & Cheese",6.65352,14.75
Footlong Corned Beef Reuben,Habanero Wrap,Cheese Pizza,6.65366,10.6
Falafel,Footlong Subway Melt,Footlong Pizza Sub Melt,6.65418,14.5
Bacon Pizza,"6"" Turkey & Bacon Avocado",Footlong Sweet Onion Chicken Teriyaki,6.65429,15.0
Footlong B.L.T.,"6"" Spicy Italian",Footlong B.L.T.,6.65482,18.0
"6"" Chicken Caesar Melt Rotisserie Style",Footlong Veggie Patty,Footlong Rotisserie-Style Chicken,6.655,19.75
Footlong Malibu Garden Vegan Patty,Oven Roasted Chicken Breast on Spinach Wrap,Footlong Sweet Onion Chicken Teriyaki,6.65507,16.25
Italian Herbs & Cheese Bread,Footlong Oven Roasted Chicken,Footlong Mega Melt Flatbread with Egg White,6.65588,15.5
"6"" Bacon, Egg White & Cheese","6"" Sunrise Subway Melt Flatbread with Egg White",Footlong BBQ Rib Melt,6.65604,16.75
Footlong Turkey Breast & Black Forest Ham,"6"" Turkey Breast & Black Forest Ham","Footlong Pastrami Melt, Big Hot",6.65613,17.5
Footlong Mediterranean Steak,Footlong Chicken Strips,"6"" Egg White & Cheese Flatbread",6.65615,17.0
Veggie Delite Salad,Footlong Meatball Marinara,Footlong Mediterranean Chicken,6.65643,17.0
"6"" Chicken Parmesan","Footlong Black Forest Ham, Egg White & Cheese Flatbread",Footlong Pepperoni,6.65661,16.5
Footlong Buffalo Chicken with Chicken Strips,Footlong Black Forest Ham,"6"" Falafel",6.6567,16.75
Footlong Chicken Strips,Footlong Mega Melt with Egg White,"6"" Turkey Breast & Black Forest Ham",6.65679,18.75
Footlong Orchard Chicken Salad,Footlong Malibu Garden Vegan Patty,Roast Beef on Spinach Wrap,6.65695,18.25
Footlong Rotisserie-Style Chicken,"6"" Malibu Garden Vegan Patty",Footlong Cubano,6.65702,17.5
Footlong Breakfast B.M.T with Egg White,Italian B.M.T. on Tomato Basil Wrap,"6"" Veggie Patty",6.65765,16.25
Footlong Veggie Patty,Croissant,Footlong Meatball Marinara,6.65773,13.7
Footlong Roast Beef,Footlong Turkey & Bacon,Footlong Oven Roasted Chicken,6.6578,19.5
Footlong Egg White & Cheese Flatbread,"6"" Spicy Italian",Footlong Subway Seafood SensationTM,6.65783,15.5
Footlong Subway Melt,Italian White Bread,Footlong Caesar Chicken Melt with Chicken Strips,6.65824,20.75
"6"" Sunrise Subway Melt Flatbread with Egg White","6"" Sunrise Subway Melt with Egg White",Footlong Mediterranean Steak,6.65834,18.5
Footlong Sunrise Subway Melt with Egg White,Spicy Italian Flatizza,Footlong Turkey Breast,6.65866,14.25
"6"" Chicken Parmesan",Footlong B.L.T.,Footlong Steak & Cheese,6.65867,19.5
"Footlong Sausage, Egg White & Cheese Flatbread",Footlong Rotisserie-Style Chicken,Gluten-Free Bread,6.65884,15.5
Gluten-Free Bread,Footlong Mediterranean Steak,Footlong Subway Club,6.65918,18.0
Tomato Basil Wrap,Footlong Pizza Sub Melt,Cheese Pizza,6.65953,12.0
Footlong Mediterranean Steak,"6"" Veggie Patty",Steak & Cheese on Tomato Basil Wrap,6.65972,18.0
Footlong Malibu Garden Vegan Patty,Footlong Malibu Garden Vegan Patty,Apple Cinnamon Pecan Muffin,6.65993,16.75
Monterey Cheddar Bread,Footlong Mega Melt Flatbread with Egg White,Footlong Roast Beef,6.65994,12.0
Footlong Turkey & Bacon Avocado,Footlong Subway Seafood SensationTM,"6"" Oven Roasted Chicken",6.65995,19.5
Footlong Turkey & Bacon Guacamole,Footlong B.L.T.,"6"" Cold Cut Combo",6.65998,19.5
"Footlong Sausage, Egg White & Cheese Flatbread",Falafel,Footlong Pastrami,6.66017,11.5
Footlong Breakfast B.M.T Flatbread with Egg White,Veggie Delite Salad,Footlong Corned Beef Reuben,6.66033,14.5
Footlong Tuna,"6"" Steak & Cheese",Footlong Egg White & Cheese,6.66043,17.5
"6"" Sea Salt & Pepper Fish","6"" Turkey & Bacon",Footlong Mediterranean Steak,6.66079,18.25
Footlong Turkey Breast & Black Forest Ham,Footlong Italian Hero Supreme,Habanero Wrap,6.6608,13.1
Footlong Roast Beef,"6"" Turkey & Bacon Avocado",Footlong Breakfast B.M.T with Egg White,6.66094,17.75
Footlong Applewood Pulled Pork,Spicy Italian Flatizza,Footlong Egg White & Cheese,6.66095,11.0
"6"" Breakfast B.M.T Flatbread with Egg White",Footlong Turkey Breast & Black Forest Ham,"Footlong Sausage, Egg White & Cheese Flatbread",6.6611,13.75
"6"" Turkey & Bacon",Footlong Buffalo Chicken Rotisserie-Style,Footlong Turkey & Bacon,6.66119,22.75
"6"" Black Forest Ham, Egg White & Cheese","6"" Spicy Italian",Footlong Crunchy Chicken Enchilada,6.66157,14.25
Footlong Egg White & Cheese,Roast Beef on Spinach Wrap,Pepperoni Pizza,6.66171,14.25
Footlong Italian B.M.T.,Footlong Turkey Breast & Black Forest Ham,Footlong Subway Club,6.66229,18.0
Footlong Mediterranean Chicken,Veggie Patty,Meatball Pizza,6.66246,18.0
Footlong Sweet Onion Chicken Teriyaki,Habanero Wrap,Footlong Spicy Italian,6.66253,13.1
Footlong Breakfast B.M.T Flatbread with Egg White,"6"" Turkey Breast",Footlong Steak & Cheese,6.66261,15.5
Footlong Sweet Onion Chicken Teriyaki,Sausage Pizza,"6"" Steak, Egg White & Cheese",6.66302,15.5
"Footlong Sausage, Egg White & Cheese","6"" Meatball Marinara","6"" Falafel",6.66307,18.0
Footlong Black Forest Ham,Footlong Buffalo Chicken with Chicken Strips,Footlong Black Forest Ham,6.66312,16.75
Footlong Veggie Patty,Triple Berry Muffin,Footlong Subway Melt,6.66325,16.25
Footlong Buffalo Chicken Rotisserie-Style,Jalapeno Cheese/Cheddar Bread,Footlong Subway Seafood SensationTM,6.66328,16.25
Footlong Mediterranean Chicken,Kids Turkey Breast,Footlong Applewood Pulled Pork,6.66348,13.5
"6"" Steak & Cheese",Footlong Malibu Garden Vegan Patty,Sausage Pizza,6.66363,15.5
Footlong Sweet Onion Chicken Teriyaki,Gluten-Free Bread,Footlong Cubano,6.66374,17.5
Footlong Egg White & Cheese Flatbread,Footlong Applewood Pulled Pork,"6"" Turkey Italiano Melt",6.66386,11.0
Footlong Meatball Marinara,Footlong Oven Roasted Chicken,"6"" Steak, Egg White & Cheese",6.66394,18.0
Pepperoni Pizza,Falafel,Footlong Turkey Italiano Melt,6.66406,10.25
"Turkey, Bacon & Guacamole on Tomato Basil Wrap",Roasted Garlic Bread,Footlong Spicy Italian,6.6641,19.5
Italian White Bread,"Footlong Pastrami Melt, Big Hot",Footlong Oven Roasted Chicken,6.66418,17.5
Cheese Pizza,"Footlong Bacon, Egg White & Cheese Flatbread","6"" Pastrami",6.66429,13.0
"6"" Breakfast B.M.T with Egg White","Turkey, Bacon & Guacamole on Tomato Basil Wrap","Footlong Black Forest Ham, Egg White & Cheese",6.66447,15.25
Footlong Malibu Garden Vegan Patty,"Turkey, Bacon & Guacamole on Tomato Basil Wrap",Black Forest Ham on Tomato Basil Wrap,6.66448,19.5
Footlong Turkey Italiano Melt,Footlong Orchard Chicken Salad,Habanero Wrap,6.66475,12.85
Kids Black Forest Ham,Footlong Turkey & Bacon Avocado,Footlong Pizza Sub Melt,6.66504,19.5
Footlong B.L.T.,"6"" Buffalo Chicken with Chicken Strips","Footlong Steak, Egg White & Cheese Flatbread",6.66508,14.25
"6"" Malibu Garden Vegan Patty",Footlong Subway Seafood SensationTM,Footlong Big Cheesy,6.66544,17.5
Veggie Delite Salad,"Footlong Sausage, Egg White & Cheese Flatbread",Footlong Mediterranean Chicken,6.66599,14.5
"Footlong Bacon, Egg White & Cheese Flatbread",Footlong Egg White & Cheese,Apple Cinnamon Pecan Muffin,6.66616,14.25
"6"" Bacon, Egg White & Cheese Flatbread",Footlong BBQ Rib Melt,"6"" Sunrise Subway Melt with Egg White",6.66626,13.75
"6"" Sea Salt & Pepper Fish","6"" Crunchy Chicken Enchilada",Footlong Italian B.M.T.,6.66637,15.5
Footlong Buffalo Chicken Rotisserie-Style,Footlong Rotisserie-Style Chicken,"6"" Malibu Garden Vegan Patty",6.667,19.75
Footlong Sunrise Subway Melt with Egg White,"6"" Cubano","6"" Sea Salt & Pepper Fish",6.66702,15.5
Footlong Falafel,Black Forest Ham on Tomato Basil Wrap,"6"" Subway Melt",6.66704,17.5
Footlong Buffalo Chicken with Chicken Strips,"6"" Turkey & Bacon","Footlong Steak, Egg White & Cheese",6.66729,18.25
"6"" Roast Beef","6"" Falafel",Footlong Mega Melt with Egg White,6.66731,17.25
Footlong Italian B.M.T.,Jalapeno Cheese/Cheddar Bread,Footlong Breakfast B.M.T with Egg White,6.66776,12.75
Footlong Chicken & Bacon Ranch Melt,Footlong Veggie Delite,"6"" Roast Beef",6.66786,17.0
Footlong Subway Melt,Footlong Pepperoni,"6"" Steak, Egg White & Cheese",6.66806,17.5
Falafel,Footlong Buffalo Chicken with Chicken Strips,Footlong Meatball Marinara,6.66813,13.25
Footlong Turkey Breast & Black Forest Ham,Footlong Meatball Marinara,"6"" Meatball Marinara",6.66832,18.0
Pepperoni Pizza,Footlong Egg White & Cheese Flatbread,"6"" Tuna",6.66844,13.0
Footlong Pepperoni,"6"" Applewood Pulled Pork","Footlong Steak, Egg White & Cheese",6.6686,13.0
Tomato Basil Wrap,Footlong Spicy Italian,Footlong Orchard Chicken Salad,6.66886,16.0
Footlong Chicken Salad,Cheese Flatizza,"Footlong Bacon, Egg White & Cheese Flatbread",6.66901,14.5
Tomato Basil Wrap,Footlong Turkey & Bacon,Footlong Caesar Chicken Melt with Chicken Strips,6.66925,18.75
"6"" Mega Melt with Egg White",Footlong Chicken Parmesan,"6"" Sunrise Subway Melt Flatbread with Egg White",6.66938,20.5
"Footlong Sausage, Egg White & Cheese",Footlong Black Forest Ham,"6"" Meatball Marinara",6.66949,18.0
Cinnamon Rolls,"6"" Crunchy Chicken Enchilada","Turkey, Bacon & Guacamole on Tomato Basil Wrap",6.66969,18.25
Footlong Breakfast B.M.T with Egg White,"6"" Turkey & Bacon",Footlong Rotisserie-Style Chicken,6.66976,17.75
Cheese Pizza,Monterey Cheddar Bread,Footlong Mediterranean Steak,6.66986,12.0
Footlong Rotisserie-Style Chicken,Footlong Turkey & Bacon Guacamole,"6"" Subway Seafood SensationTM",6.67026,19.5
Gluten-Free Bread,Footlong Big Cheesy,Footlong Turkey & Bacon Guacamole,6.67041,19.0
"6"" Egg White & Cheese Flatbread",Bacon Pizza,Meatball Marinara on Tomato Basil Wrap,6.67102,11.0
Footlong Applewood Pulled Pork,"6"" Roast Beef",Footlong Turkey & Bacon Avocado,6.67149,15.0
"6"" Subway Seafood SensationTM","Footlong Bacon, Egg White & Cheese Flatbread",Footlong Cold Cut Combo,6.67194,15.5
Footlong Sweet Onion Chicken Teriyaki,"6"" Subway Seafood SensationTM",Footlong Subway Seafood SensationTM,6.67202,18.0
Veggie Delite on Spinach Wrap,"Turkey, Bacon & Guacamole on Tomato Basil Wrap",Sausage Pizza,6.67229,14.75
"Footlong Bacon, Egg White & Cheese Flatbread","6"" Roast Beef",Footlong Italian B.M.T.,6.67246,15.5
Footlong Chicken Parmesan,Footlong Subway Seafood SensationTM,Kids Roast Beef,6.67249,19.5
"6"" Falafel","6"" Sausage, Egg White & Cheese Flatbread","Footlong Sausage, Egg White & Cheese",6.67263,15.5
Footlong Tuna,"6"" Egg White & Cheese Flatbread",Footlong Rotisserie-Style Chicken,6.67267,15.0
"6"" Turkey Breast & Black Forest Ham",Footlong Chicken Pizziola Melt,"Footlong Steak, Egg White & Cheese",6.67287,14.5
"6"" Cold Cut Combo","Footlong Steak, Egg White & Cheese Flatbread","Footlong Steak, Egg White & Cheese Flatbread",6.67304,13.0
"Footlong Sausage, Egg White & Cheese Flatbread",Footlong Oven Roasted Chicken,"6"" Steak, Egg White & Cheese",6.6735,15.5
Gluten-Free Bread,Footlong Buffalo Chicken Rotisserie-Style,Footlong Sweet Onion Chicken Teriyaki,6.67372,19.75
Footlong Black Forest Ham,Footlong Mega Melt with Egg White,"6"" Roast Beef",6.67373,17.25
Footlong Oven Roasted Chicken,Footlong Chicken Strips,"Footlong Black Forest Ham, Egg White & Cheese Flatbread",6.67378,17.0
"Footlong Steak, Egg White & Cheese",Footlong Subway Melt,"6"" Steak & Cheese",6.67418,18.0
Spinach Wrap,Footlong Pepperoni,Footlong Cubano,6.67422,17.0
Footlong Chicken Pizziola Melt,"6"" Subway Seafood SensationTM",Footlong Egg White & Cheese,6.67425,14.5
"6"" Breakfast B.M.T Flatbread with Egg White","6"" Crunchy Chicken Enchilada",Footlong Breakfast B.M.T with Egg White,6.67448,13.25
Footlong Applewood Pulled Pork,"6"" Steak, Egg White & Cheese",Footlong Steak & Cheese,6.67472,13.5
"6"" Pastrami Melt, Big Hot",Footlong Breakfast B.M.T Flatbread with Egg White,Footlong Veggie Delite,6.67499,10.3
Veggie Delite Salad,Footlong Chicken & Bacon Ranch Melt,Cheese Pizza,6.67528,14.5
"6"" B.L.T.",Footlong Sea Salt & Pepper Fish,"6"" Pastrami",6.67571,13.5
Oven Roasted Chicken Breast on Spinach Wrap,Footlong Mediterranean Steak,Footlong Veggie Delite,6.67602,15.25
Footlong Chicken Parmesan,"6"" Subway Seafood SensationTM",Footlong Subway Club,6.67605,19.5
"Footlong Steak, Egg White & Cheese",Footlong Roast Beef,"6"" Mega Melt Flatbread with Egg White",6.67661,15.5
"6"" Tuna",Sausage Pizza,Footlong Egg White & Cheese,6.67699,15.5
Footlong Sunrise Subway Melt with Egg White,"6"" Sea Salt & Pepper Fish","6"" Buffalo Chicken Rotisserie-Style",6.677,17.25
Veggie Delite Salad,Footlong Meatball Marinara,Footlong Corned Beef Reuben,6.67711,17.0
Cold Cut Combo on Tomato Basil Wrap,Artisan Flatbread,Footlong Sea Salt & Pepper Fish,6.67745,11.0
"Footlong Sausage, Egg White & Cheese Flatbread",Falafel,Footlong Buffalo Chicken with Chicken Strips,6.67769,10.75
Footlong Turkey Breast,Footlong Rotisserie-Style Chicken,Footlong Chicken Salad,6.67787,19.5
Footlong Turkey Breast & Black Forest Ham,"6"" Meatball Marinara","Footlong Sausage, Egg White & Cheese Flatbread",6.67788,15.5
Monterey Cheddar Bread,"Footlong Black Forest Ham, Egg White & Cheese",Footlong Chicken Caesar Melt Rotisserie Style,6.67841,11.25
Footlong Oven Roasted Chicken,Footlong Turkey & Bacon,Footlong Oven Roasted Chicken,6.67863,19.5
"6"" Turkey & Bacon",Footlong Crunchy Chicken Enchilada,"6"" Tuna",6.67865,18.25
Footlong Mega Melt with Egg White,Kids Turkey Breast,Footlong Cold Cut Combo,6.67872,17.25
"Turkey, Bacon & Guacamole on Tomato Basil Wrap",Footlong Pizza Sub Melt,9-Grain Wheat Bread,6.67875,15.3
"Footlong Sausage, Egg White & Cheese","6"" Sausage, Egg White & Cheese Flatbread",Footlong Black Forest Ham,6.67905,15.5
Cinnamon Rolls,Footlong Pizza Sub Melt,"6"" Bacon, Egg White & Cheese",6.67906,15.5
Italian Herbs & Cheese Bread,Footlong Big Cheesy,Footlong Sunrise Subway Melt Flatbread with Egg White,6.67908,15.0
Footlong Steak & Cheese,"6"" Turkey Breast",Footlong Meatball Marinara,6.67939,18.0
Footlong Egg White & Cheese Flatbread,Footlong Subway Melt,Oven Roasted Chicken Breast on Spinach Wrap,6.67961,13.75
Footlong Pizza Sub Melt,Footlong Subway Seafood SensationTM,Kids Turkey Breast,6.67988,18.0
"6"" Turkey Breast",Meatball Pizza,Meatball Pizza,6.68016,18.0
"Footlong Steak, Egg White & Cheese","6"" Turkey Italiano Melt",Footlong Turkey & Bacon,6.68033,19.5
Footlong Subway Seafood SensationTM,Pepperoni Flatizza,Footlong Egg White & Cheese,6.68053,15.5
"6"" Tuna",Footlong Sunrise Subway Melt with Egg White,"6"" Crunchy Chicken Enchilada",6.68056,15.5
"6"" B.L.T.",Footlong Pepperoni,Footlong Applewood Pulled Pork,6.68064,13.0
Footlong Mediterranean Steak,Kids Turkey Breast,Footlong Pepperoni,6.68067,17.5
Monterey Cheddar Bread,Footlong Mega Melt Flatbread with Egg White,Footlong Oven Roasted Chicken,6.68077,12.0
Italian Herbs & Cheese Bread,Footlong Cubano,Footlong Subway Seafood SensationTM,6.68109,17.5
Footlong Tuna,Kids Turkey Breast,Meatball Pizza,6.68159,17.5
Habanero Wrap,Footlong Pizza Sub Melt,Cheese Pizza,6.68175,10.6
"6"" Turkey & Bacon Avocado",Footlong Breakfast B.M.T with Egg White,Footlong Oven Roasted Chicken,6.68177,17.75
Cheese Pizza,"6"" Buffalo Chicken with Chicken Strips","Footlong Bacon, Egg White & Cheese Flatbread",6.68182,11.75
Footlong Chicken Pizziola Melt,"Footlong Black Forest Ham, Egg White & Cheese Flatbread",Gluten-Free Bread,6.68282,12.0
Footlong Orchard Chicken Salad,"6"" Turkey & Bacon Avocado",Bacon Pizza,6.68283,16.5
"6"" Mediterranean Steak",Footlong Turkey & Bacon Guacamole,"6"" Sea Salt & Pepper Fish",6.68311,18.25
Meatball Pizza,Footlong Corned Beef Reuben,Veggie Patty,6.68313,18.0
Footlong Malibu Garden Vegan Patty,Footlong Orchard Chicken Salad,Oven Roasted Chicken Breast on Spinach Wrap,6.68362,17.75
Chipotle Southwest Steak on Tomato Basil Wrap,Footlong Pepperoni,Footlong Veggie Delite,6.68383,13.0
Footlong Subway Club,"6"" Mega Melt Flatbread with Egg White","Footlong Steak, Egg White & Cheese Flatbread",6.68395,13.0
Kids Turkey Breast,Footlong Corned Beef Reuben,Footlong Applewood Pulled Pork,6.68415,13.5
Footlong Buffalo Chicken Rotisserie-Style,Spinach Wrap,Footlong Pepperoni,6.68419,19.25
Footlong Turkey Breast & Black Forest Ham,Cheese Pizza,Footlong Cold Cut Combo,6.68431,15.5
"Footlong Sausage, Egg White & Cheese","6"" Veggie Patty",Italian B.M.T. on Tomato Basil Wrap,6.68454,18.0
Footlong Italian B.M.T.,Footlong Applewood Pulled Pork,Gluten-Free Bread,6.68463,13.5
Meatball Marinara on Tomato Basil Wrap,Footlong Cold Cut Combo,Footlong Veggie Delite,6.68464,17.0
"6"" Italian B.M.T.",Footlong Crunchy Chicken Enchilada,Turkey Breast on Spinach Wrap,6.68511,15.0
Footlong Applewood Pulled Pork,Footlong Cubano,Jalapeno Cheese/Cheddar Bread,6.68567,9.5
Footlong Subway Melt,"6"" Cold Cut Combo","Footlong Bacon, Egg White & Cheese",6.68592,15.5
Footlong Tuna,Italian White Bread,Footlong Pastrami,6.68596,17.0
"Footlong Steak, Egg White & Cheese",Footlong Turkey & Bacon Avocado,"6"" Cold Cut Combo",6.68598,19.5
Footlong Corned Beef Reuben,Veggie Delite Salad,"Footlong Sausage, Egg White & Cheese Flatbread",6.68667,14.5
"6"" Egg White & Cheese",Footlong Mega Melt with Egg White,Steak & Cheese on Tomato Basil Wrap,6.68673,17.25
"6"" Chicken Pizziola Melt","Footlong Bacon, Egg White & Cheese",Footlong Turkey & Bacon,6.68679,17.0
"6"" Mega Melt with Egg White",Footlong Sunrise Subway Melt Flatbread with Egg White,"6"" Breakfast B.M.T with Egg White",6.68692,13.0
"Footlong Sausage, Egg White & Cheese Flatbread","6"" Sausage, Egg White & Cheese Flatbread",Footlong Turkey Breast & Black Forest Ham,6.68744,13.0
Footlong Roast Beef,"Footlong Sausage, Egg White & Cheese","6"" Turkey & Bacon Avocado",6.68783,19.5
"6"" Falafel","6"" Crunchy Chicken Enchilada",Footlong Pastrami,6.68784,16.25
Veggie Patty,Footlong Chicken & Bacon Ranch Melt,Footlong Subway Club,6.68786,18.0
"6"" Oven Roasted Chicken","6"" Falafel",Footlong Mega Melt with Egg White,6.68814,17.25
Oven Roasted Chicken Breast on Spinach Wrap,Footlong Egg White & Cheese,Pepperoni Pizza,6.68838,13.75
Veggie Delite Salad,Footlong Pizza Sub Melt,Footlong Breakfast B.M.T Flatbread with Egg White,6.68843,14.5
"6"" Sea Salt & Pepper Fish",Footlong Chicken & Bacon Ranch Melt,Kids Turkey Breast,6.68858,16.75
Footlong Veggie Delite,Footlong Chicken & Bacon Ranch Melt,"6"" Oven Roasted Chicken",6.68869,17.0
Footlong Chicken Parmesan,Footlong Turkey Breast & Black Forest Ham,"6"" Tuna",6.68888,19.5
"Footlong Sausage, Egg White & Cheese Flatbread",Footlong Steak & Cheese,"6"" Turkey Breast",6.68895,15.5
"Footlong Black Forest Ham, Egg White & Cheese Flatbread","6"" Turkey & Bacon Guacamole",Meatball Marinara on Tomato Basil Wrap,6.68901,17.0
Footlong Cubano,Cinnamon Rolls,"6"" Sunrise Subway Melt with Egg White",6.68926,16.25
Footlong Sunrise Subway Melt Flatbread with Egg White,"6"" Italian B.M.T.",Cinnamon Rolls,6.68953,15.5
Bagel,Chocolate Chunk Muffin,Footlong Sea Salt & Pepper Fish,6.6899,6.85
"6"" Egg White & Cheese Flatbread",Tuna on Tomato Basil Wrap,Footlong Turkey & Bacon Avocado,6.68993,13.5
"6"" Subway Seafood SensationTM",Meatball Pizza,Footlong Turkey & Bacon,6.68994,19.5
Footlong Egg White & Cheese Flatbread,Footlong Applewood Pulled Pork,"6"" Spicy Italian",6.69019,11.0
Pepperoni Pizza,Footlong Spicy Italian,Falafel,6.69039,12.0
"6"" Mega Melt Flatbread with Egg White",Gluten-Free Bread,Footlong Mega Melt with Egg White,6.69041,14.75
Footlong Buffalo Chicken Rotisserie-Style,Italian Herbs & Cheese Bread,Footlong Subway Seafood SensationTM,6.69106,19.75
Habanero Wrap,Footlong Orchard Chicken Salad,Footlong Spicy Italian,6.69108,14.6
Footlong Breakfast B.M.T with Egg White,"6"" Meatball Marinara","6"" Crunchy Chicken Enchilada",6.69126,15.0
"6"" Sausage, Egg White & Cheese","Turkey, Bacon & Guacamole on Tomato Basil Wrap","Footlong Black Forest Ham, Egg White & Cheese",6.69137,17.0
Footlong Caesar Chicken Melt with Chicken Strips,Footlong Turkey & Bacon,Habanero Wrap,6.69147,17.35
Footlong Orchard Chicken Salad,Sausage Pizza,"6"" Steak, Egg White & Cheese",6.69157,17.0
Veggie Delite Salad,Pepperoni Pizza,Footlong BBQ Rib Melt,6.69168,14.0
"6"" Mega Melt with Egg White",Footlong Subway Seafood SensationTM,Cinnamon Rolls,6.69171,17.25
"6"" Pastrami Melt, Big Hot",Footlong Meatball Marinara,Footlong Veggie Delite,6.69176,12.8
Parmesan Oregano Bread,"Turkey, Bacon & Guacamole on Tomato Basil Wrap",Footlong Mediterranean Chicken,6.69182,15.3
"6"" Steak, Egg White & Cheese",Footlong Chicken Caesar Melt Rotisserie Style,Footlong Turkey Breast & Black Forest Ham,6.69192,17.25
Meatball Pizza,Kids Roast Beef,Footlong Sunrise Subway Melt with Egg White,6.69216,16.75
Gluten-Free Bread,Footlong Cubano,Footlong Orchard Chicken Salad,6.69229,19.0
Footlong Turkey & Bacon Avocado,Footlong Applewood Pulled Pork,"6"" Oven Roasted Chicken",6.69232,15.0
Footlong Malibu Garden Vegan Patty,"6"" Turkey & Bacon Avocado",Tuna on Tomato Basil Wrap,6.69311,16.0
"6"" B.L.T.",Footlong Sea Salt & Pepper Fish,"6"" Buffalo Chicken with Chicken Strips",6.69323,12.25
Footlong Italian B.M.T.,"Footlong Bacon, Egg White & Cheese Flatbread","6"" Oven Roasted Chicken",6.69329,15.5
"6"" Black Forest Ham, Egg White & Cheese",Footlong Subway Melt,Footlong Italian B.M.T.,6.6934,15.5
Footlong Italian Hero,Kids Turkey Breast,Footlong Turkey & Bacon,6.69369,19.5
Meatball Marinara on Tomato Basil Wrap,"6"" Sea Salt & Pepper Fish","6"" Falafel",6.69396,16.75
Footlong Pastrami,"6"" Crunchy Chicken Enchilada",Footlong Black Forest Ham,6.69426,16.25
Footlong Caesar Chicken Melt with Chicken Strips,Veggie Delite Salad,Footlong Chicken Parmesan,6.69447,21.25
"6"" Oven Roasted Chicken",Footlong Black Forest Ham,Footlong Mega Melt with Egg White,6.69456,17.25
Jalapeno Cheese/Cheddar Bread,"Footlong Sausage, Egg White & Cheese",Footlong Italian B.M.T.,6.69466,14.5
Footlong Breakfast B.M.T with Egg White,Footlong Italian B.M.T.,Italian Herbs & Cheese Bread,6.69554,16.25
Jalapeno Cheese/Cheddar Bread,Footlong Applewood Pulled Pork,Footlong Buffalo Chicken Rotisserie-Style,6.69565,11.75
Meatball Pizza,Footlong Egg White & Cheese Flatbread,"6"" Cubano",6.69584,15.5
Pepperoni Pizza,Cheese Flatizza,Footlong B.L.T.,6.69616,13.0
Tomato Basil Wrap,Footlong Pepperoni,Footlong Cubano,6.69644,13.5
"6"" Turkey & Bacon",Footlong Rotisserie-Style Chicken,"Footlong Sausage, Egg White & Cheese",6.69665,19.5
"6"" Sea Salt & Pepper Fish",Spinach Wrap,Footlong Italian Hero,6.69681,16.75
"6"" Steak, Egg White & Cheese",Footlong Big Cheesy,"Footlong Steak, Egg White & Cheese Flatbread",6.69685,15.0
Footlong Mega Melt with Egg White,"6"" Sunrise Subway Melt Flatbread with Egg White","6"" Subway Melt",6.69693,19.0
"Footlong Steak, Egg White & Cheese",Footlong Oven Roasted Chicken,"6"" Mega Melt Flatbread with Egg White",6.69744,15.5
