Item 1,Item 2,Item 3,Metric,Price
Justaburger Kid's Meal with Lower Calorie Sides,Pancake Platter with Sausage,"Whatachick'n Bites, 9 Piece",7.19067,14.07
Green Chile Double Jr. Whatameal,Whataburger Jr.,"Whatachick'n Bites, 4 Piece",7.19232,12.719999999999999
"Whatachick'n Bites, 6 Piece",Justaburger Kid's Meal with Lower Calorie Sides,Pancake Platter with Sausage Whatameal,7.19375,13.57
Pancakes,Jalapeno Cheddar Biscuit with Sausage,Double Meat Whataburger,7.19401,9.969999999999999
Pancake Platter with Sausage,Whataburger Whatameal with Lower Calorie Sides,"Whatachick'n Strips, 3 Piece",7.19535,12.77
Small French Fry,Whataburger Whatameal with Lower Calorie Sides,Monterey Melt,7.19556,12.87
Honey BBQ Chicken Strip Sandwich Jr.,Whataburger Jr. Whatameal,Whatachick'n Sandwich Whatameal with Lower Calorie Sides,7.19563,15.97
Green Chile Double Whatameal with Lower Calorie Sides,Whataburger Whatameal with Lower Calorie Sides,Whataburger Jr. Whatameal with Lower Calorie Sides,7.19564,13.219999999999999
"Whatachick'n Strips, 3 Piece",Sweet & Spicy Bacon Burger Jr. Whatameal,Biscuit and Jelly,7.19825,11.920000000000002
Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Honey BBQ Chicken Strip Sandwich Jr.,Double Meat Whataburger Jr. Whatameal,7.19835,11.969999999999999
Biscuit,Jalapeno Cheddar Biscuit with Sausage,Chicken Fajita Taco Whatameal,7.19848,10.02
Large French Fry,Chop House Cheddar Burger Jr.,Pancake Platter with Sausage,7.19889,10.969999999999999
"Onion Rings, Large",Double Meat Whataburger,Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,7.19893,13.07
Pancake Platter with Bacon,Monterey Melt Jr.,Grilled Cheese Kid's Meal with Lower Calorie Sides,7.19955,15.37
"Onion Rings, Large",Double Meat Whataburger Whatameal with Lower Calorie Sides,Jalapeno & Cheese Whataburger,7.20114,9.97
Green Chile Double Jr. Whatameal with Lower Calorie Sides,Whataburger,Medium Onion Rings,7.20126,8.97
Biscuit,Chop House Cheddar Burger,Large Onion Rings,7.20134,8.77
"Onion Rings, Large",Sweet & Spicy Bacon Burger Whatameal with Lower Calorie Sides,Cinnamon Roll,7.20432,15.17
Whatachick'n Sandwich Whatameal,Hot Apple Pie,"Whatachick'n Strips, 2 Piece",7.20841,11.02
Double Meat Whataburger,Jalapeno Cheddar Biscuit,Pancake Platter with Sausage,7.2087,10.870000000000001
Jalapeno Cheddar Biscuit with Bacon,Whatachick'n Strips 2 Piece Kid's Meal,Jalapeno & Cheese Whataburger,7.20979,10.67
Kids Grilled Cheese,Whataburger Jr. Whatameal,"Whataburger Patty Melt, Single",7.21046,13.120000000000001
Green Chile Double Jr.,Pancake Platter with Sausage Whatameal,Cinnamon Roll,7.21058,17.07
Grilled Cheese Kid's Meal with Lower Calorie Sides,Pancake Platter with Bacon,Chop House Cheddar Burger Jr.,7.21181,15.370000000000001
Biscuit and Gravy,Pancake Platter with Bacon,Avocado Bacon Burger Whatameal with Lower Calorie Sides,7.21594,9.02
Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,"French Fries, Large",Double Meat Whataburger,7.21626,14.07
Bacon & Cheese Whataburger Whatameal with Lower Calorie Sides,Whataburger Whatameal with Lower Calorie Sides,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,7.21795,18.02
Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,Double Meat Whataburger Jr. with Cheese,Whatachick'n Strips 2 Piece Kid's Meal,7.21835,13.27
Biscuit,Sweet & Spicy Bacon Burger,Whataburger Whatameal with Lower Calorie Sides,7.21872,11.77
Pancake Platter with Sausage,Whatachick'n Sandwich Whatameal with Lower Calorie Sides,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,7.21963,15.72
Biscuit,Whataburger,Sweet & Spicy Bacon Burger Whatameal with Lower Calorie Sides,7.21974,7.57
Grilled Chicken Sandwich Whatameal with Lower Calorie Sides,Biscuit and Gravy Whatameal,Justaburger Kid's Meal,7.22029,13.17
"Whatachick'n Strips, 3 Piece Whatameal with Lower Calorie Sides",Grilled Cheese Kid's Meal with Lower Calorie Sides,Whataburger,7.22146,13.47
Medium Onion Rings,Chicken Fajita Taco Whatameal,Grilled Chicken Sandwich,7.22336,12.57
Grilled Cheese Kid's Meal with Lower Calorie Sides,Jalapeno & Cheese Whataburger,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,7.22361,16.57
Whataburger,Monterey Melt Whatameal with Lower Calorie Sides,"French Fries, Small",7.22595,12.02
Jalapeno & Cheese Whataburger,"Onion Rings, Large",Honey BBQ Chicken Strip Sandwich,7.22811,11.870000000000001
Jalapeno Cheddar Biscuit with Bacon,Whataburger Jr. with Bacon & Cheese,Grilled Chicken Melt Whatameal,7.22871,12.77
Justaburger Kid's Meal,Whatachick'n Sandwich,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,7.22901,14.52
Double Meat Whataburger Jr. Whatameal,Jalapeno Cheddar Biscuit and Gravy,Jalapeno Cheddar Biscuit and Gravy,7.23031,8.67
Grilled Cheese Kid's Meal,Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Double Meat Whataburger Jr. with Cheese,7.23056,10.370000000000001
Pancake Platter with Sausage,Honey BBQ Chicken Strip Sandwich Jr.,Honey BBQ Chicken Strip Sandwich Jr.,7.23155,14.27
"Whataburger Patty Melt, Single Whatameal with Lower Calorie Sides",Large Onion Rings,Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,7.23156,15.87
Bacon & Cheese Whataburger Whatameal with Lower Calorie Sides,Pancake Platter with Sausage,Jalapeno Cheddar Biscuit with Bacon,7.23215,12.919999999999998
Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,Whatachick'n Strips 2 Piece Kid's Meal,Jalapeno Cheddar Biscuit and Gravy,7.2323,13.57
Grilled Chicken Sandwich,Grilled Chicken Sandwich Whatameal,Whataburger Jr.,7.23642,12.37
Double Meat Whataburger,Pancake Platter with Bacon,Biscuit with Sausage,7.24189,10.870000000000001
Whatachick'n Bites 4 Piece Kid's Meal,Justaburger Kid's Meal with Lower Calorie Sides,Monterey Melt Jr.,7.24273,14.77
Pancake Platter with Sausage,Honey Butter Chicken Biscuit,"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",7.24342,13.07
Pancake Platter with Sausage Whatameal,Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Whatacatch Sandwich,7.24564,11.469999999999999
Whataburger Jr.,Grilled Chicken Sandwich Whatameal with Lower Calorie Sides,Grilled Chicken Melt Whatameal,7.24652,14.92
"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",Pancake Platter with Bacon Whatameal,Whatachick'n Sandwich,7.24734,15.319999999999999
Sweet & Spicy Bacon Burger Jr. Whatameal,Hot Lemon Pie,Green Chile Double Jr.,7.24763,9.620000000000001
Pancake Platter with Bacon Whatameal,Whatachick'n Bites 4 Piece Kid's Meal,Apple & Cranberry Salad,7.24825,14.469999999999999
Green Chile Double Whatameal with Lower Calorie Sides,Biscuit and Gravy Whatameal,Whataburger Jr.,7.25315,9.42
Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,Whataburger Jr. Whatameal,Green Chile Double Jr.,7.25376,15.120000000000001
Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",Whatachick'n Strips 2 Piece Kid's Meal,7.25399,14.27
Biscuit,Triple Meat Whataburger Whatameal with Lower Calorie Sides,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,7.25412,14.87
Whatachick'n Bites 4 Piece Kid's Meal,Justaburger Kid's Meal with Lower Calorie Sides,Chop House Cheddar Burger Jr.,7.25499,14.77
Whatachick'n Bites 4 Piece Kid's Meal,Avocado Bacon Burger,Kids Justaburger,7.25507,7.73
Medium Onion Rings,Double Meat Whataburger Jr. Whatameal,"Whatachick'n Bites, 9 Piece",7.25657,10.47
Whataburger,Monterey Melt,Hot Lemon Pie,7.25721,9.47
Cinnamon Roll,Pancake Platter with Sausage Whatameal,Jalapeno Cheddar Biscuit with Sausage,7.26076,16.47
"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",Biscuit and Gravy Whatameal,Grilled Cheese Kid's Meal with Lower Calorie Sides,7.26087,17.22
Jalapeno Cheddar Biscuit,Whataburger Jr. Whatameal,Avocado Bacon Burger,7.26103,7.88
Sweet & Spicy Bacon Burger,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,Biscuit and Jelly,7.26111,14.169999999999998
Justaburger Kid's Meal with Lower Calorie Sides,Whataburger Jr. with Bacon & Cheese,Triple Meat Whataburger,7.26206,15.17
Whatachick'n Strips 2 Piece Kid's Meal,"Whatachick'n Bites, 9 Piece",Medium French Fry,7.26253,10.870000000000001
Grilled Cheese Kid's Meal,"Whatachick'n Bites, 9 Piece",Biscuit,7.26342,9.370000000000001
"Onion Rings, Medium",Whatachick'n Bites 4 Piece Kid's Meal,Avocado Bacon Burger,7.26344,6.63
Grilled Chicken Sandwich Whatameal with Lower Calorie Sides,Grilled Chicken Sandwich Whatameal,Hot Apple Pie,7.26385,13.47
Whatacatch Sandwich,Double Meat Whataburger Jr.,Grilled Cheese Kid's Meal,7.26426,10.07
Pancake Platter with Sausage Whatameal,"Whataburger Patty Melt, Single",Jalapeno Cheddar Biscuit,7.26427,12.57
"French Fries, Medium",Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Triple Meat Whataburger Whatameal with Lower Calorie Sides,7.26543,13.219999999999999
"French Fries, Medium",Bacon & Cheese Whataburger,Double Meat Whataburger,7.26553,11.219999999999999
Green Chile Double Jr. Whatameal with Lower Calorie Sides,Biscuit and Gravy Whatameal,Hot Lemon Pie,7.26587,8.22
Kids Grilled Cheese,Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,Whataburger Jr. Whatameal,7.26688,11.22
Grilled Chicken Melt Whatameal,Biscuit and Jelly,"Whatachick'n Bites, 6 Piece",7.26717,12.870000000000001
Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,"Whatachick'n Strips, 3 Piece",Justaburger Kid's Meal,7.26887,14.469999999999999
Whatachick'n Bites 4 Piece Kid's Meal,Honey BBQ Chicken Strip Sandwich Jr.,Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,7.2693,16.17
Whataburger Whatameal with Lower Calorie Sides,Grilled Cheese Kid's Meal with Lower Calorie Sides,"Whataburger Patty Melt, Single",7.27042,17.27
Kids Grilled Cheese,Whatachick'n Bites 4 Piece Kid's Meal,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,7.27132,14.57
"Whataburger Patty Melt, Single Whatameal with Lower Calorie Sides",Whataburger Jr. Whatameal,Double Meat Whataburger Jr. with Cheese,7.27405,15.22
Whatachick'n Sandwich,Whatachick'n Bites 4 Piece Kid's Meal,Whataburger,7.27489,10.82
Honey Butter Chicken Biscuit,Grilled Cheese Kid's Meal with Lower Calorie Sides,Jalapeno Cheddar Biscuit and Gravy Whatameal,7.27658,11.870000000000001
Whatachick'n Bites 4 Piece Kid's Meal,Honey Butter Chicken Biscuit,Honey Butter Chicken Biscuit,7.27679,8.969999999999999
Biscuit with Bacon,Avocado Bacon Burger,Pancake Platter with Sausage,7.2769,7.03
Double Meat Whataburger Whatameal with Lower Calorie Sides,"Whatachick'n Strips, 3 Piece Whatameal with Lower Calorie Sides","Onion Rings, Large",7.28161,9.770000000000001
Whataburger Jr.,Honey BBQ Chicken Strip Sandwich Whatameal with Lower Calorie Sides,Bacon & Cheese Whataburger Whatameal with Lower Calorie Sides,7.28273,16.22
Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,Green Chile Double Jr. Whatameal with Lower Calorie Sides,Medium Onion Rings,7.28388,11.870000000000001
Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,Biscuit and Gravy Whatameal,7.2852,17.22
Pancake Platter with Sausage Whatameal,Whatachick'n Sandwich Whatameal with Lower Calorie Sides,Whataburger Jr. with Bacon & Cheese,7.28548,14.12
"French Fries, Medium",Cinnamon Roll,Chop House Cheddar Burger Whatameal with Lower Calorie Sides,7.28665,18.52
Pancake Platter with Bacon Whatameal,"Whatachick'n Strips, 3 Piece","Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",7.2872,15.27
Whatachick'n Strips 2 Piece Kid's Meal,Grilled Chicken Melt,Pancake Platter with Bacon,7.28815,11.47
Whatachick'n Strips 2 Piece Kid's Meal,"Whatachick'n Strips, 3 Piece Whatameal with Lower Calorie Sides",Jalapeno Cheddar Biscuit with Bacon,7.29025,10.469999999999999
Kids Grilled Cheese,Pancake Platter with Bacon,Avocado Bacon Burger,7.29062,7.630000000000001
Justaburger Kid's Meal,Grilled Chicken Sandwich,Jalapeno Cheddar Biscuit and Gravy Whatameal,7.29263,9.92
Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Sweet & Spicy Bacon Burger Jr. Whatameal,Whataburger Jr. with Bacon & Cheese,7.29281,12.22
Whataburger Whatameal with Lower Calorie Sides,Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Honey BBQ Chicken Strip Sandwich Whatameal with Lower Calorie Sides,7.29533,16.27
Whataburger Jr. Whatameal,Whatacatch Sandwich,"Whataburger Patty Melt, Single",7.29569,13.32
Justaburger Kid's Meal with Lower Calorie Sides,Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Green Chile Double Whatameal with Lower Calorie Sides,7.29677,12.57
Sweet & Spicy Bacon Burger Jr. Whatameal,Jalapeno Cheddar Biscuit with Sausage,Hot Lemon Pie,7.29781,9.020000000000001
Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,Whataburger Jr. Whatameal,Grilled Chicken Sandwich,7.29803,14.37
Whataburger Jr. Whatameal with Lower Calorie Sides,Grilled Chicken Sandwich,Grilled Chicken Melt Whatameal,7.29822,14.77
Green Chile Double,Biscuit,Grilled Cheese Kid's Meal with Lower Calorie Sides,7.29887,10.870000000000001
Whataburger Jr. Whatameal with Lower Calorie Sides,Bacon & Cheese Whataburger Whatameal with Lower Calorie Sides,Double Meat Whataburger Whatameal with Lower Calorie Sides,7.29965,14.47
Whatachick'n Sandwich Whatameal with Lower Calorie Sides,Justaburger Kid's Meal,Whatachick'n Sandwich Whatameal with Lower Calorie Sides,7.30227,15.67
Sweet & Spicy Bacon Burger Whatameal with Lower Calorie Sides,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,Biscuit,7.30235,10.47
Whataburger Jr. Whatameal,Jalapeno Cheddar Biscuit with Sausage,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,7.30394,14.52
Grilled Cheese Kid's Meal with Lower Calorie Sides,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,"Whatachick'n Strips, 3 Piece Whatameal with Lower Calorie Sides",7.30408,16.37
Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,Medium French Fry,Avocado Bacon Burger Whatameal with Lower Calorie Sides,7.30509,11.67
Jalapeno Cheddar Biscuit and Gravy Whatameal,Green Chile Double Jr. Whatameal with Lower Calorie Sides,"French Fries, Small",7.30596,7.82
Whatachick'n Sandwich Whatameal with Lower Calorie Sides,Double Meat Whataburger Whatameal with Lower Calorie Sides,"French Fries, Large",7.30601,11.82
Grilled Cheese Kid's Meal with Lower Calorie Sides,Jalapeno Cheddar Biscuit and Gravy,Honey Butter Chicken Biscuit Whatameal,7.3062,11.870000000000001
Green Chile Double Jr.,"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",Justaburger Kid's Meal,7.30671,13.57
Whatachick'n Sandwich Whatameal with Lower Calorie Sides,Justaburger Kid's Meal with Lower Calorie Sides,Honey BBQ Chicken Strip Sandwich Whatameal with Lower Calorie Sides,7.3069,19.22
Avocado Bacon Burger Whatameal with Lower Calorie Sides,Double Meat Whataburger Jr. with Cheese,Pancake Platter with Bacon,7.30842,10.47
Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,Monterey Melt Whatameal with Lower Calorie Sides,Small French Fry,7.30856,15.469999999999999
Honey BBQ Chicken Strip Sandwich,"Onion Rings, Large","Whatachick'n Strips, 3 Piece Whatameal with Lower Calorie Sides",7.30858,11.67
Honey Butter Chicken Biscuit Whatameal,Biscuit with Bacon,Honey BBQ Chicken Strip Sandwich Whatameal with Lower Calorie Sides,7.30961,12.77
"Whataburger Patty Melt, Single Whatameal with Lower Calorie Sides",Grilled Cheese Kid's Meal with Lower Calorie Sides,Whataburger,7.31237,16.97
"Whatachick'n Strips, 3 Piece Whatameal",Apple & Cranberry Salad,"French Fries, Small",7.31241,11.719999999999999
Sweet & Spicy Bacon Burger Whatameal with Lower Calorie Sides,Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Medium French Fry,7.31366,9.07
Whatachick'n Bites 4 Piece Kid's Meal,Whataburger,"Whatachick'n Strips, 3 Piece",7.31475,10.77
"Onion Rings, Large",Grilled Cheese Kid's Meal with Lower Calorie Sides,Avocado Bacon Burger,7.31655,9.63
Justaburger Kid's Meal,Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,Sweet & Spicy Bacon Burger Jr.,7.3192,13.57
Chicken Fajita Taco Whatameal,Medium Onion Rings,Grilled Chicken Melt Whatameal with Lower Calorie Sides,7.3196,15.120000000000001
Pancake Platter with Sausage Whatameal,Jalapeno Cheddar Biscuit,Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,7.32068,10.67
Chicken Fajita Taco Whatameal,Chicken Fajita Taco Whatameal with Lower Calorie Sides,"Onion Rings, Large",7.32097,14.870000000000001
Jalapeno Cheddar Biscuit and Gravy,Whatachick'n Bites 4 Piece Kid's Meal,"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",7.32295,13.57
Biscuit and Gravy,Justaburger Kid's Meal with Lower Calorie Sides,Green Chile Double Jr. Whatameal with Lower Calorie Sides,7.32385,11.120000000000001
Chicken Fajita Taco Whatameal,Biscuit with Sausage,Jalapeno Cheddar Biscuit,7.32467,11.82
Biscuit and Gravy,Double Meat Whataburger Jr. Whatameal,Whatachick'n Sandwich Whatameal with Lower Calorie Sides,7.32551,11.370000000000001
Whataburger Jr. Whatameal with Lower Calorie Sides,Honey BBQ Chicken Strip Sandwich,Bacon & Cheese Whataburger Whatameal with Lower Calorie Sides,7.32662,16.37
Grilled Chicken Sandwich Whatameal,Biscuit,"Whatachick'n Bites, 6 Piece",7.32671,10.82
Grilled Cheese Kid's Meal with Lower Calorie Sides,Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,Whataburger Whatameal with Lower Calorie Sides,7.32683,15.370000000000001
Biscuit and Gravy,Biscuit with Sausage,Pancake Platter with Sausage Whatameal,7.3271,9.219999999999999
Double Meat Whataburger,Double Meat Whataburger Whatameal with Lower Calorie Sides,Kids Justaburger,7.32743,11.27
Chicken Fajita Taco Whatameal with Lower Calorie Sides,Medium Onion Rings,Grilled Chicken Melt Whatameal,7.32963,15.120000000000001
Large French Fry,Double Meat Whataburger Jr.,Green Chile Double Whatameal with Lower Calorie Sides,7.33019,8.67
Biscuit and Gravy Whatameal,Green Chile Double,Whataburger Jr. Whatameal with Lower Calorie Sides,7.3304,11.47
Jalapeno & Cheese Whataburger,Grilled Chicken Sandwich Whatameal with Lower Calorie Sides,Whataburger Jr. Whatameal,7.33165,14.67
Grilled Chicken Sandwich Whatameal,Grilled Chicken Melt Whatameal with Lower Calorie Sides,Whataburger Jr.,7.33266,14.92
Honey BBQ Chicken Strip Sandwich,Large French Fry,Whatachick'n Sandwich Whatameal with Lower Calorie Sides,7.33298,13.719999999999999
Grilled Cheese Kid's Meal with Lower Calorie Sides,Whataburger Patty Melt,Biscuit and Jelly,7.333,14.669999999999998
"Whatachick'n Bites, 9 Piece Whatameal with Lower Calorie Sides",Large Onion Rings,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,7.33401,15.77
Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,Whataburger Jr.,Triple Meat Whataburger,7.33421,15.67
Biscuit and Gravy Whatameal,Honey BBQ Chicken Strip Sandwich Jr.,Honey Butter Chicken Biscuit Whatameal,7.3344,11.719999999999999
Grilled Chicken Sandwich,Whataburger Whatameal with Lower Calorie Sides,Whatachick'n Strips 2 Piece Kid's Meal,7.3353,13.120000000000001
Whataburger,Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,Double Meat Whataburger Whatameal with Lower Calorie Sides,7.33538,13.57
Whataburger Jr. Whatameal,Kids Grilled Cheese,Monterey Melt Jr. Whatameal with Lower Calorie Sides,7.33546,15.120000000000001
Double Meat Whataburger,Double Meat Whataburger Whatameal with Lower Calorie Sides,"Onion Rings, Medium",7.3358,10.17
"Onion Rings, Large",Triple Meat Whataburger,Biscuit and Gravy,7.33716,10.52
Whataburger Whatameal with Lower Calorie Sides,Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,Double Meat Whataburger,7.33737,16.97
Double Meat Whataburger Jr. Whatameal,Whataburger Jr. with Bacon & Cheese,"Whataburger Patty Melt, Single",7.33826,11.969999999999999
Hot Lemon Pie,Monterey Melt,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,7.33983,12.370000000000001
Triple Meat Whataburger Whatameal with Lower Calorie Sides,Honey Butter Chicken Biscuit,Hot Lemon Pie,7.34095,11.47
Triple Meat Whataburger,Jalapeno Cheddar Biscuit and Gravy,Medium Onion Rings,7.34141,11.27
Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,Biscuit and Jelly,Monterey Melt Whatameal with Lower Calorie Sides,7.34265,17.17
Justaburger Kid's Meal with Lower Calorie Sides,Whataburger Jr. with Bacon & Cheese,Sweet & Spicy Bacon Burger,7.34295,14.469999999999999
Whataburger Jr. Whatameal,Chop House Cheddar Burger Jr. Whatameal with Lower Calorie Sides,Kids Grilled Cheese,7.34696,15.120000000000001
Jalapeno Cheddar Biscuit and Gravy Whatameal,Whataburger Jr.,Green Chile Double,7.35104,8.370000000000001
Jalapeno Cheddar Biscuit and Gravy,Pancake Platter with Sausage,"Whataburger Patty Melt, Single",7.3517,11.67
Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,Whataburger Jr. Whatameal,Whatacatch Sandwich,7.3521,11.42
Whatachick'n Sandwich,Grilled Cheese Kid's Meal,Whataburger Jr. with Bacon & Cheese,7.35246,10.82
Green Chile Double Whatameal with Lower Calorie Sides,Jalapeno Cheddar Biscuit and Gravy Whatameal,Hot Apple Pie,7.35291,7.2700000000000005
Biscuit with Sausage,Double Meat Whataburger Jr. Whatameal,Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,7.35422,12.870000000000001
Honey BBQ Chicken Strip Sandwich,Double Meat Whataburger,Kids Justaburger,7.3544,13.17
Apple & Cranberry Salad,Small French Fry,"Whataburger Patty Melt, Single Whatameal",7.35446,15.77
Honey Butter Chicken Biscuit Whatameal,Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,Jalapeno Cheddar Biscuit and Gravy Whatameal,7.35449,12.370000000000001
Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Green Chile Double,Large French Fry,7.35622,8.97
Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,Whatacatch Sandwich,Whatachick'n Bites 4 Piece Kid's Meal,7.35655,14.77
"Whataburger Patty Melt, Single",Biscuit with Sausage,Justaburger Kid's Meal,7.35664,11.37
Large Onion Rings,Green Chile Double Whatameal with Lower Calorie Sides,Jalapeno Cheddar Biscuit with Bacon,7.35671,8.670000000000002
Jalapeno Cheddar Biscuit with Sausage,Justaburger Kid's Meal,"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",7.35689,12.97
Whatachick'n Sandwich,Whatachick'n Bites 4 Piece Kid's Meal,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,7.35751,13.72
Green Chile Double Whatameal with Lower Calorie Sides,Medium French Fry,Honey Butter Chicken Biscuit,7.35807,8.17
Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,Honey Butter Chicken Biscuit,7.35926,14.77
Honey Butter Chicken Biscuit Whatameal,Pancake Platter with Bacon Whatameal,Chicken Fajita Taco Whatameal with Lower Calorie Sides,7.35987,13.219999999999999
Grilled Cheese Kid's Meal with Lower Calorie Sides,Double Meat Whataburger Whatameal with Lower Calorie Sides,Whataburger Jr. with Bacon & Cheese,7.36132,13.47
Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,Whataburger,Honey BBQ Chicken Strip Sandwich,7.36235,15.469999999999999
Chicken Fajita Taco Whatameal,Pancake Platter with Bacon,Garden Salad,7.36262,13.77
Honey BBQ Chicken Strip Sandwich,"Onion Rings, Medium",Double Meat Whataburger,7.36277,12.07
Pancake Platter with Sausage,Grilled Cheese Kid's Meal with Lower Calorie Sides,Grilled Chicken Sandwich,7.36332,13.92
Pancake Platter with Bacon Whatameal,Apple & Cranberry Whatachick'n Salad,Whataburger Whatameal with Lower Calorie Sides,7.3634,16.07
Whatachick'n Strips 2 Piece Kid's Meal,Grilled Chicken Sandwich Whatameal with Lower Calorie Sides,Whataburger,7.36471,13.120000000000001
Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,Green Chile Double Jr. Whatameal with Lower Calorie Sides,Hot Apple Pie,7.36488,10.57
Triple Meat Whataburger Whatameal with Lower Calorie Sides,Small French Fry,"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",7.36533,16.97
Triple Meat Whataburger Whatameal with Lower Calorie Sides,Hot Apple Pie,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,7.3659,16.27
Kids Justaburger,Whataburger,Chop House Cheddar Burger,7.36611,11.669999999999998
Honey BBQ Chicken Strip Sandwich Jr.,Jalapeno Cheddar Biscuit and Gravy Whatameal,Jalapeno Cheddar Biscuit and Gravy Whatameal,7.36664,10.969999999999999
Large Onion Rings,Whatachick'n Sandwich Whatameal with Lower Calorie Sides,Double Meat Whataburger,7.36759,13.22
Biscuit and Gravy Whatameal,Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Double Meat Whataburger Whatameal with Lower Calorie Sides,7.36976,10.72
Large Onion Rings,Avocado Bacon Burger Whatameal with Lower Calorie Sides,Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,7.37035,12.870000000000001
Jalapeno & Cheese Whataburger,Whataburger Jr.,Green Chile Double Jr. Whatameal with Lower Calorie Sides,7.37106,9.77
Double Meat Whataburger Jr.,"Whataburger Patty Melt, Single",Whatachick'n Strips 2 Piece Kid's Meal,7.37226,12.27
"Onion Rings, Large",Double Meat Whataburger Whatameal with Lower Calorie Sides,"Whataburger Patty Melt, Single Whatameal with Lower Calorie Sides",7.37252,13.27
Chop House Cheddar Burger,"Onion Rings, Medium",Whataburger,7.37448,10.57
Biscuit and Jelly,Garden Salad,Jalapeno & Cheese Whataburger Whatameal,7.37452,10.92
Avocado Bacon Burger,Pancake Platter with Bacon,Whatacatch Sandwich,7.37584,7.83
