Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price,Saturated Fat Metric
Sausage Breakfast Jack,152.0,34.0,30.0,19.0,4.0,1.0,920.0,265.0,500.0,11.0,0.5,0.4,3.5333333333333337,1.7662337662337664,1.5333333333333334,1.52,1.59,2.1999999999999997
Sausage Croissant,159.0,39.0,32.0,19.0,3.0,2.0,760.0,275.0,560.0,16.0,0.5,0.38095238095238093,3.2738095238095237,1.8089053803339519,1.1309523809523812,1.357142857142857,3.29,2.857142857142857
Sourdough Breakfast Melt,152.0,21.0,35.0,20.0,4.0,2.0,1010.0,250.0,410.0,8.0,0.0,0.5691056910569107,4.065040650406504,1.3303769401330376,2.0528455284552845,1.951219512195122,4.69,1.951219512195122
Spicy Chicken Biscuit,170.0,29.0,44.0,25.0,3.0,2.0,1110.0,50.0,550.0,9.0,0.0,0.5333333333333333,0.6060606060606061,1.369539551357733,1.6818181818181819,1.8181818181818183,4.59,1.6363636363636365
Supreme Croissant,148.0,27.0,32.0,19.0,4.0,2.0,890.0,260.0,450.0,12.0,0.5,0.4740740740740741,3.8518518518518516,1.5584415584415583,1.6481481481481484,1.6888888888888889,3.29,2.666666666666667
Ultimate Breakfast Sandwich,214.0,31.0,30.0,3.0,4.0,1.0,1540.0,490.0,520.0,11.0,0.0,0.38461538461538464,6.282051282051282,1.5484515484515484,2.467948717948718,0.23076923076923078,3.49,2.1153846153846154
Chick-N-Tater Melt Munchie Meal,1213.0,109.0,220.0,44.0,76.0,13.0,3470.0,120.0,2010.0,28.0,1.5,0.7296849087893864,0.39800995024875624,1.4085417070491697,1.4386401326699836,0.8756218905472637,5.49,1.3930348258706469
Halfsies (a al carte),122.0,21.0,46.0,5.0,0.0,4.0,810.0,0.0,390.0,2.0,0.0,0.7863247863247863,0.0,1.3986013986013988,1.730769230769231,0.5128205128205128,2.49,0.5128205128205128
Halfsies (in Munchie Meal),140.0,24.0,53.0,5.0,0.0,4.0,930.0,0.0,450.0,2.0,0.0,0.7851851851851852,0.0,1.3852813852813854,1.7222222222222225,0.4444444444444445,4.99,0.4444444444444444
Spicy Nacho Chicken Munchie Meal,1199.0,80.0,224.0,48.0,78.0,13.0,3260.0,80.0,1790.0,14.0,1.0,0.8342644320297953,0.297951582867784,1.1608503228614961,1.5176908752327747,1.0726256983240223,4.59,0.782122905027933
Sriracha Curly Fry Burger Munchie Meal,1121.0,87.0,196.0,44.0,75.0,11.0,2700.0,105.0,1720.0,20.0,2.5,0.7596899224806202,0.4069767441860465,1.3138024765931742,1.3081395348837208,1.0232558139534884,1.99,1.1627906976744187
Stacked Grilled Cheese Burger Munchie Meal,1241.0,94.0,213.0,56.0,79.0,13.0,3660.0,130.0,1890.0,27.0,2.5,0.7513227513227514,0.4585537918871252,1.2918298632584346,1.6137566137566137,1.1851851851851851,4.69,1.4285714285714286
"Milk, Low Fat",214.0,2.0,12.0,9.0,12.0,0.0,130.0,10.0,110.0,1.5,0.0,0.7272727272727273,0.6060606060606061,0.47225501770956313,0.984848484848485,3.2727272727272725,1.29,1.3636363636363635
Chocolate Overload Cake,93.0,7.0,57.0,4.0,34.0,2.0,350.0,40.0,300.0,1.5,0.0,1.2666666666666668,0.888888888888889,0.6060606060606061,0.9722222222222223,0.5333333333333333,1.79,0.5
Mini Churros (5 pc.),86.0,18.0,42.0,4.0,12.0,2.0,280.0,5.0,350.0,3.5,0.0,0.8,0.09523809523809523,1.3358070500927643,0.6666666666666667,0.45714285714285713,1.00,1.0
Mini Churros (10 pc.),172.0,37.0,84.0,7.0,25.0,4.0,550.0,10.0,690.0,7.0,0.0,0.8115942028985508,0.0966183574879227,1.3928100884622623,0.6642512077294687,0.40579710144927533,1.99,1.0144927536231882
New York Style Cheesecake,92.0,17.0,32.0,7.0,22.0,1.0,260.0,25.0,310.0,9.0,0.0,0.6881720430107527,0.5376344086021505,1.42438206954336,0.6989247311827957,0.9032258064516129,1.59,2.903225806451613
Kids Breakfast Jack,132.0,18.0,30.0,16.0,4.0,1.0,840.0,240.0,350.0,6.0,0.0,0.5714285714285715,4.571428571428572,1.3358070500927643,2.0,1.8285714285714285,1.59,1.7142857142857144
Kids Cheeseburger,123.0,21.0,32.0,16.0,5.0,1.0,780.0,35.0,380.0,8.0,1.0,0.5614035087719298,0.6140350877192983,1.4354066985645932,1.710526315789474,1.6842105263157894,2.49,2.1052631578947367
Kids Chicken Nuggets,77.0,17.0,13.0,9.0,0.0,1.0,600.0,25.0,240.0,2.0,0.0,0.36111111111111116,0.6944444444444445,1.8398268398268398,2.0833333333333335,1.5,1.59,0.8333333333333334
Kids Chicken Sandwich,156.0,31.0,42.0,15.0,4.0,2.0,940.0,35.0,510.0,5.0,0.0,0.5490196078431373,0.4575163398692811,1.5788133435192258,1.5359477124183005,1.1764705882352942,1.29,0.9803921568627451
Kids Crispy Chicken Strips,98.0,12.0,26.0,17.0,0.0,1.0,790.0,30.0,280.0,1.5,0.0,0.6190476190476191,0.7142857142857143,1.1131725417439704,2.3511904761904763,2.4285714285714284,4.69,0.5357142857142857
Kids Grilled Cheese Sandwich,94.0,16.0,34.0,11.0,3.0,2.0,800.0,20.0,330.0,6.0,0.0,0.6868686868686869,0.4040404040404041,1.2593467138921683,2.0202020202020203,1.3333333333333333,3.69,1.8181818181818181
Kids Hamburger,111.0,18.0,32.0,14.0,5.0,1.0,570.0,25.0,340.0,5.0,1.0,0.6274509803921569,0.4901960784313726,1.3750954927425516,1.397058823529412,1.6470588235294117,3.29,1.4705882352941175
Kids Mini Pancakes,71.0,1.5,28.0,4.0,6.0,1.0,350.0,0.0,140.0,0.0,0.0,1.3333333333333335,0.0,0.2782931354359926,2.0833333333333335,1.1428571428571428,1.00,0.0
Jack's Deals Chicken Nuggets (5 pc.),77.0,17.0,13.0,9.0,0.0,1.0,600.0,25.0,240.0,2.0,0.0,0.36111111111111116,0.6944444444444445,1.8398268398268398,2.0833333333333335,1.5,1.59,0.8333333333333334
Jack's Deals Chicken Nuggets (10 pc.),153.0,33.0,26.0,19.0,0.0,2.0,1210.0,50.0,480.0,4.5,0.0,0.36111111111111116,0.6944444444444445,1.7857142857142858,2.1006944444444446,1.5833333333333333,3.09,0.9375
Jack's Deals Chicken Nuggets (20 pc.),306.0,66.0,51.0,38.0,1.0,4.0,2420.0,105.0,950.0,9.0,0.0,0.3578947368421053,0.7368421052631579,1.8045112781954886,2.1228070175438596,1.6,5.09,0.9473684210526316
Jack's Deals Chicken Sandwich,158.0,37.0,30.0,25.0,5.0,1.0,700.0,70.0,540.0,12.0,1.5,0.37037037037037035,0.8641975308641975,1.7797017797017798,1.080246913580247,1.8518518518518516,1.29,2.2222222222222223
Jack's Deals Chicken Sandwich with Bacon,158.0,37.0,30.0,25.0,5.0,1.0,700.0,70.0,540.0,12.0,1.5,0.37037037037037035,0.8641975308641975,1.7797017797017798,1.080246913580247,1.8518518518518516,1.29,2.2222222222222223
Jack's Deals Grilled Cheese Sandwich,94.0,16.0,34.0,11.0,3.0,2.0,800.0,20.0,330.0,6.0,0.0,0.6868686868686869,0.4040404040404041,1.2593467138921683,2.0202020202020203,1.3333333333333333,4.49,1.8181818181818181
Jack's Deals Jr. Bacon Cheeseburger,129.0,31.0,32.0,19.0,5.0,1.0,860.0,45.0,480.0,10.0,1.0,0.4444444444444445,0.625,1.6774891774891776,1.4930555555555556,1.5833333333333333,1.49,2.083333333333333
Jack's Deals Jr. Jumbo Jack,150.0,26.0,33.0,14.0,6.0,2.0,560.0,30.0,420.0,7.0,1.0,0.5238095238095238,0.47619047619047616,1.6079158936301794,1.1111111111111112,1.3333333333333333,2.59,1.6666666666666667
Jack's Deals Jr. Jumbo Jack Cheeseburger,161.0,29.0,33.0,16.0,6.0,2.0,760.0,40.0,460.0,9.0,1.0,0.4782608695652174,0.5797101449275363,1.6374929418407678,1.3768115942028987,1.391304347826087,3.19,1.956521739130435
Jack's Deals Jumbo Jack,223.0,33.0,32.0,23.0,6.0,2.0,580.0,60.0,520.0,10.0,1.5,0.4102564102564103,0.7692307692307693,1.6483516483516483,0.9294871794871795,1.7692307692307694,2.59,1.9230769230769231
Jack's Deals Jumbo Jack Cheeseburger,245.0,40.0,33.0,28.0,6.0,2.0,990.0,80.0,600.0,14.0,1.5,0.3666666666666667,0.888888888888889,1.7316017316017316,1.375,1.8666666666666667,3.19,2.3333333333333335
"Jack's Deals Tacos, Regular",162.0,19.0,33.0,12.0,2.0,5.0,720.0,25.0,340.0,6.0,0.5,0.6470588235294118,0.4901960784313726,1.4514896867838045,1.7647058823529413,1.4117647058823528,1.49,1.7647058823529411
