Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price,Saturated Fat Metric
Orange Chicken,162.0,23.0,51.0,25.0,19.0,2.0,820.0,80.0,490.0,5.0,0.0,0.6938775510204082,1.0884353741496597,1.2191889742910151,1.394557823129252,2.0408163265306123,9.70,1.0204081632653061
Potato Chicken,147.0,10.0,18.0,8.0,4.0,2.0,680.0,30.0,190.0,2.0,0.0,0.6315789473684211,1.0526315789473684,1.367053998632946,2.982456140350877,1.6842105263157894,2.10,1.0526315789473684
Teriyaki Chicken,,13.0,14.0,41.0,10.0,3.0,630.0,195.0,340.0,3.5,0.0,0.27450980392156865,3.8235294117647056,0.9931245225362874,1.5441176470588236,4.823529411764706,9.70,1.0294117647058822
Honey Sesame Chicken Breast,,22.0,40.0,16.0,19.0,2.0,480.0,45.0,420.0,4.0,0.0,0.6349206349206349,0.7142857142857143,1.3605442176870748,0.9523809523809523,1.523809523809524,9.70,0.9523809523809524
String Bean Chicken Breast,159.0,9.0,13.0,14.0,4.0,4.0,590.0,35.0,190.0,2.0,0.0,0.456140350877193,1.2280701754385965,1.2303485987696514,2.587719298245614,2.9473684210526314,9.70,1.0526315789473684
Sweet & Sour Chicken Breast,156.0,12.0,40.0,10.0,24.0,1.0,260.0,25.0,300.0,3.0,0.0,0.888888888888889,0.5555555555555556,1.0389610389610389,0.7222222222222223,1.3333333333333333,9.70,1.0
SweetFire Chicken Breast,164.0,15.0,47.0,13.0,27.0,1.0,320.0,35.0,380.0,3.0,0.0,0.8245614035087719,0.6140350877192983,1.0252904989747094,0.7017543859649122,1.368421052631579,9.70,0.7894736842105263
Beijing Beef,159.0,26.0,46.0,13.0,24.0,1.0,660.0,25.0,470.0,5.0,0.0,0.6524822695035462,0.3546099290780142,1.4368610113290963,1.1702127659574468,1.106382978723404,2.10,1.0638297872340425
Broccoli Beef,153.0,7.0,13.0,9.0,7.0,2.0,520.0,10.0,150.0,1.5,0.0,0.5777777777777778,0.4444444444444445,1.2121212121212122,2.8888888888888893,2.4,2.10,1.0
Shanghai Angus Steak with String Beans,,19.0,17.0,19.0,11.0,1.0,790.0,40.0,310.0,4.0,0.0,0.3655913978494624,0.8602150537634409,1.591956430666108,2.1236559139784945,2.4516129032258065,13.45,1.2903225806451613
"Crispy Shrimp, Entree",,13.0,26.0,9.0,2.0,1.0,800.0,60.0,260.0,2.0,0.0,0.6666666666666667,1.5384615384615385,1.2987012987012987,2.5641025641025643,1.3846153846153846,1.90,0.7692307692307693
Golden Treasure Shrimp,142.0,18.0,35.0,14.0,14.0,2.0,440.0,100.0,360.0,3.0,0.0,0.6481481481481481,1.851851851851852,1.2987012987012987,1.0185185185185186,1.5555555555555556,1.90,0.8333333333333334
Honey Walnut Shrimp,105.0,23.0,35.0,13.0,9.0,2.0,440.0,100.0,360.0,3.5,0.0,0.6481481481481481,1.851851851851852,1.6594516594516593,1.0185185185185186,1.4444444444444442,1.80,0.9722222222222222
Steamed Ginger Fish,,12.0,8.0,15.0,6.0,0.0,1990.0,40.0,200.0,2.5,0.0,0.26666666666666666,1.3333333333333335,1.5584415584415583,8.291666666666666,3.0,2.10,1.25
Chicken Egg Roll,85.0,10.0,20.0,6.0,2.0,2.0,340.0,20.0,200.0,2.0,0.0,0.6666666666666667,0.6666666666666667,1.2987012987012987,1.4166666666666667,1.2,9.70,1.0
Chicken Potsticker,94.0,6.0,20.0,6.0,2.0,1.0,250.0,20.0,160.0,1.5,0.0,0.8333333333333334,0.8333333333333334,0.974025974025974,1.3020833333333335,1.5,9.70,0.9375
Crispy Shrimp,,6.0,13.0,5.0,1.0,1.0,400.0,30.0,130.0,1.0,0.0,0.6666666666666667,1.5384615384615385,1.1988011988011988,2.5641025641025643,1.5384615384615385,1.90,0.7692307692307693
Vegetable Spring Roll,96.0,8.0,27.0,3.0,3.0,2.0,520.0,0.0,190.0,1.5,0.0,0.9473684210526316,0.0,1.0936431989063569,2.280701754385965,0.631578947368421,9.70,0.7894736842105263
"Hot & Sour Soup, Bowl",,6.0,20.0,10.0,6.0,1.0,1260.0,90.0,170.0,1.0,0.0,0.7843137254901961,3.5294117647058827,0.9167303284950343,6.176470588235294,2.3529411764705883,1.60,0.5882352941176471
"Hot & Sour Soup, Cup",301.0,5.0,14.0,7.0,4.0,1.0,880.0,65.0,120.0,0.5,0.0,0.7777777777777778,3.611111111111111,1.0822510822510822,6.111111111111111,2.3333333333333335,1.80,0.4166666666666667
Kids Asian Chicken,,8.0,8.0,25.0,6.0,2.0,380.0,115.0,200.0,2.0,0.0,0.26666666666666666,3.833333333333333,1.0389610389610389,1.5833333333333333,5.0,9.70,1.0
Kids Beijing Beef,,20.0,34.0,10.0,18.0,1.0,490.0,20.0,350.0,4.0,0.0,0.6476190476190476,0.38095238095238093,1.484230055658627,1.1666666666666667,1.1428571428571428,9.70,1.1428571428571428
Kids Broccoli Beef,,6.0,10.0,7.0,5.0,2.0,400.0,10.0,110.0,1.0,0.0,0.6060606060606061,0.6060606060606061,1.4167650531286895,3.0303030303030303,2.545454545454545,30.00,0.9090909090909091
Kids Brown Steamed Rice,,3.0,64.0,7.0,1.0,3.0,10.0,0.0,310.0,0.5,0.0,1.3763440860215055,0.0,0.25136154168412234,0.026881720430107527,0.9032258064516129,3.70,0.16129032258064516
Kids Chow Fun,,6.0,53.0,6.0,4.0,1.0,810.0,0.0,300.0,0.5,0.0,1.1777777777777778,0.0,0.5194805194805194,2.2500000000000004,0.8,1.90,0.16666666666666669
Kids Chow Mein,,12.0,36.0,7.0,5.0,2.0,540.0,0.0,280.0,2.0,0.0,0.8571428571428571,0.0,1.1131725417439704,1.6071428571428572,1.0,1.80,0.7142857142857143
Kids Country Style Bean Curd,,8.0,9.0,4.0,5.0,1.0,600.0,0.0,120.0,1.0,0.0,0.5,0.0,1.7316017316017316,4.166666666666667,1.3333333333333333,2.10,0.8333333333333334
Kids Crispy Shrimp,,8.0,17.0,6.0,1.0,1.0,520.0,40.0,170.0,1.5,0.0,0.6666666666666667,1.5686274509803921,1.2223071046600458,2.549019607843137,1.4117647058823528,1.90,0.8823529411764706
Kids Eggplant Tofu,,18.0,17.0,5.0,13.0,2.0,390.0,0.0,250.0,2.5,0.0,0.45333333333333337,0.0,1.8701298701298699,1.3,0.8,9.70,1.0
Kids Fried Rice,,10.0,57.0,7.0,2.0,0.0,570.0,80.0,350.0,2.0,0.0,1.0857142857142859,1.5238095238095237,0.7421150278293135,1.3571428571428572,0.8,1.80,0.5714285714285714
Kids Golden Treasure Shrimp,,10.0,20.0,8.0,8.0,1.0,250.0,60.0,210.0,1.5,0.0,0.6349206349206349,1.9047619047619047,1.2368583797155226,0.9920634920634921,1.523809523809524,1.90,0.7142857142857143
Kids Grilled Asian Chicken,,8.0,5.0,22.0,5.0,0.0,320.0,110.0,180.0,2.5,0.0,0.18518518518518517,4.074074074074074,1.1544011544011545,1.4814814814814814,4.888888888888888,2.10,1.3888888888888888
Kids Grilled Teriyaki Chicken,,8.0,5.0,22.0,5.0,0.0,320.0,110.0,180.0,2.5,0.0,0.18518518518518517,4.074074074074074,1.1544011544011545,1.4814814814814814,4.888888888888888,2.10,1.3888888888888888
Kids Honey Sesame Chicken Breast,,17.0,30.0,12.0,14.0,2.0,360.0,30.0,320.0,3.0,0.0,0.625,0.625,1.37987012987013,0.9375,1.5,7.50,0.9375
Kids Honey Walnut Shrimp,,13.0,14.0,7.0,5.0,1.0,240.0,55.0,200.0,2.0,0.0,0.46666666666666673,1.8333333333333335,1.6883116883116884,1.0,1.4000000000000001,1.90,1.0
Kids Hot Szechuan Tofu,,6.0,7.0,4.0,4.0,1.0,430.0,0.0,100.0,0.5,0.0,0.46666666666666673,0.0,1.5584415584415583,3.5833333333333335,1.6,0.75,0.5
Kids Kung Pao Chicken,,14.0,10.0,11.0,4.0,2.0,690.0,40.0,200.0,2.5,0.0,0.33333333333333337,1.3333333333333335,1.8181818181818183,2.8750000000000004,2.2,9.70,1.25
"Kids Mixed Vegetables, Side",,0.0,12.0,3.0,4.0,4.0,400.0,0.0,60.0,0.0,0.0,1.3333333333333335,0.0,0.0,5.555555555555556,2.0,3.70,0.0
Kids Mushroom Chicken,,7.0,8.0,9.0,3.0,1.0,580.0,30.0,130.0,1.5,0.0,0.4102564102564103,1.5384615384615385,1.3986013986013988,3.717948717948718,2.769230769230769,1.90,1.153846153846154
Kids Orange Chicken,,17.0,38.0,19.0,14.0,1.0,620.0,60.0,370.0,3.5,0.0,0.6846846846846848,1.0810810810810811,1.1934011934011934,1.3963963963963963,2.0540540540540544,9.70,0.945945945945946
Kids Potato Chicken,,8.0,15.0,6.0,3.0,0.0,510.0,20.0,140.0,1.5,0.0,0.7142857142857143,0.9523809523809523,1.484230055658627,3.0357142857142856,1.7142857142857144,2.10,1.0714285714285714
Kids Shanghai Angus Steak with String Beans,,14.0,13.0,14.0,8.0,1.0,590.0,30.0,230.0,3.0,0.0,0.37681159420289856,0.8695652173913043,1.5810276679841897,2.13768115942029,2.4347826086956523,13.45,1.3043478260869565
Kids Steamed Ginger Fish,,4.0,3.0,5.0,2.0,0.0,660.0,15.0,70.0,1.0,0.0,0.28571428571428575,1.4285714285714286,1.484230055658627,7.857142857142858,2.8571428571428568,2.10,1.4285714285714286
Kids String Bean Chicken Breast,,7.0,10.0,11.0,3.0,3.0,440.0,25.0,140.0,1.5,0.0,0.47619047619047616,1.1904761904761905,1.2987012987012987,2.619047619047619,3.142857142857143,1.25,1.0714285714285714
Kids Sweet & Sour Chicken Breast,,10.0,35.0,9.0,21.0,1.0,220.0,20.0,270.0,2.0,0.0,0.8641975308641975,0.49382716049382713,0.962000962000962,0.6790123456790124,1.3333333333333333,8.30,0.7407407407407408
Kids SweetFire Chicken Breast,,12.0,35.0,10.0,20.0,1.0,240.0,25.0,280.0,2.0,0.0,0.8333333333333334,0.5952380952380952,1.1131725417439704,0.7142857142857143,1.4285714285714284,9.70,0.7142857142857143
Kids Teriyaki Chicken,,8.0,8.0,25.0,6.0,2.0,380.0,115.0,200.0,2.0,0.0,0.26666666666666666,3.833333333333333,1.0389610389610389,1.5833333333333333,5.0,2.10,1.0
Kids White Steamed Rice,,0.0,54.0,5.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,1.5,0.0,0.0,0.0,0.8333333333333333,3.70,0.0
