Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price,Saturated Fat Metric
Chicken-Bacon Parmesan - Medium Original Pan Slice,114.6,13.0,27.0,12.0,1.0,2.0,470.0,30.0,270.0,4.5,0.0,0.6666666666666667,0.7407407407407407,1.2506012506012505,1.4506172839506173,1.777777777777778,12.49,1.6666666666666667
Hawaiian Chicken - Medium Original Pan Slice,118.6,9.0,29.0,11.0,2.0,2.0,490.0,25.0,240.0,3.5,0.0,0.8055555555555556,0.6944444444444445,0.974025974025974,1.7013888888888888,1.8333333333333333,12.49,1.4583333333333333
Meat Lover's® - Medium Original Pan Slice,123.2,17.0,28.0,13.0,1.0,2.0,660.0,35.0,320.0,6.0,0.0,0.5833333333333334,0.7291666666666667,1.37987012987013,1.71875,1.625,15.49,1.875
Pepperoni - Medium Original Pan Slice,101.3,11.0,28.0,10.0,1.0,2.0,470.0,25.0,250.0,4.5,0.0,0.7466666666666667,0.6666666666666667,1.1428571428571428,1.5666666666666667,1.6,15.49,1.7999999999999998
Pepperoni Lover's® - Medium Original Pan Slice,116.6,15.0,28.0,13.0,1.0,2.0,580.0,35.0,300.0,6.0,0.0,0.6222222222222222,0.7777777777777778,1.2987012987012987,1.6111111111111112,1.7333333333333334,15.49,2.0
Supreme - Medium Original Pan Slice,121.1,13.0,29.0,11.0,2.0,2.0,500.0,25.0,270.0,5.0,0.0,0.7160493827160495,0.6172839506172839,1.2506012506012505,1.5432098765432098,1.6296296296296298,15.49,1.8518518518518516
Ultimate Cheese Lover's® - Medium Original Pan Slice,106.6,13.0,27.0,12.0,1.0,2.0,470.0,25.0,270.0,5.0,0.0,0.6666666666666667,0.6172839506172839,1.2506012506012505,1.4506172839506173,1.777777777777778,15.49,1.8518518518518516
Veggie Lover's® - Medium Original Pan Slice,120.3,9.0,29.0,9.0,2.0,2.0,420.0,15.0,230.0,3.5,0.0,0.8405797101449275,0.43478260869565216,1.0163749294184077,1.5217391304347825,1.565217391304348,15.49,1.5217391304347827
Backyard BBQ Chicken - Medium Hand Tossed Slice,97.8,7.0,31.0,10.0,6.0,2.0,390.0,20.0,220.0,3.0,0.0,0.9393939393939393,0.6060606060606061,0.8264462809917354,1.4772727272727273,1.8181818181818183,15.49,1.3636363636363635
Buffalo Chicken - Medium Hand Tossed Slice,97.1,5.0,28.0,9.0,1.0,2.0,560.0,20.0,200.0,2.5,0.0,0.9333333333333335,0.6666666666666667,0.6493506493506493,2.3333333333333335,1.7999999999999998,15.49,1.25
Cheese - Medium Hand Tossed Slice,93.6,8.0,26.0,10.0,1.0,2.0,390.0,20.0,210.0,3.5,0.0,0.8253968253968255,0.6349206349206349,0.9894867037724181,1.5476190476190477,1.9047619047619047,15.49,1.6666666666666667
Chicken-Bacon Parmesan - Medium Hand Tossed Slice,103.3,9.0,25.0,11.0,1.0,2.0,410.0,25.0,230.0,4.0,0.0,0.7246376811594203,0.7246376811594203,1.0163749294184077,1.4855072463768115,1.9130434782608696,16.49,1.7391304347826086
Hawaiian Chicken - Medium Hand Tossed Slice,108.9,6.0,27.0,10.0,2.0,2.0,440.0,20.0,200.0,3.0,0.0,0.9000000000000001,0.6666666666666667,0.7792207792207791,1.8333333333333335,2.0,15.49,1.5
Meat Lover's® - Medium Hand Tossed Slice,113.2,15.0,26.0,12.0,1.0,2.0,610.0,35.0,280.0,6.0,0.0,0.6190476190476191,0.8333333333333334,1.3914656771799627,1.8154761904761905,1.7142857142857144,15.49,2.142857142857143
Pepperoni - Medium Hand Tossed Slice,91.5,9.0,25.0,9.0,1.0,2.0,420.0,20.0,220.0,4.0,0.0,0.7575757575757576,0.6060606060606061,1.062573789846517,1.590909090909091,1.6363636363636362,15.49,1.8181818181818181
Pepperoni Lover's® - Medium Hand Tossed Slice,105.5,13.0,26.0,12.0,1.0,2.0,530.0,35.0,270.0,6.0,0.0,0.6419753086419754,0.8641975308641975,1.2506012506012505,1.6358024691358026,1.777777777777778,15.49,2.2222222222222223
Supreme - Medium Hand Tossed Slice,111.7,10.0,26.0,10.0,2.0,2.0,450.0,25.0,240.0,4.5,0.0,0.7222222222222223,0.6944444444444445,1.0822510822510822,1.5625,1.6666666666666665,15.49,1.875
Ultimate Cheese Lover's® - Medium Hand Tossed Slice,93.4,10.0,25.0,11.0,1.0,2.0,390.0,25.0,230.0,4.5,0.0,0.7246376811594203,0.7246376811594203,1.129305477131564,1.4130434782608696,1.9130434782608696,15.49,1.956521739130435
Veggie Lover's® - Medium Hand Tossed Slice,111.3,6.0,27.0,8.0,2.0,2.0,370.0,15.0,200.0,2.5,0.0,0.9000000000000001,0.5,0.7792207792207791,1.5416666666666667,1.6,15.49,1.25
Backyard BBQ Chicken - Medium Thin 'N Crispy® Slice,88.1,7.0,27.0,10.0,7.0,1.0,440.0,25.0,210.0,3.0,0.0,0.8571428571428571,0.7936507936507936,0.8658008658008658,1.7460317460317463,1.9047619047619047,16.49,1.4285714285714286
Buffalo Chicken - Medium Thin 'N Crispy® Slice,88.3,5.0,25.0,9.0,3.0,1.0,620.0,20.0,190.0,3.0,0.0,0.8771929824561403,0.7017543859649122,0.683526999316473,2.719298245614035,1.8947368421052633,16.49,1.5789473684210527
Cheese - Medium Thin 'N Crispy® Slice,82.8,7.0,22.0,10.0,3.0,2.0,440.0,25.0,190.0,4.0,0.0,0.7719298245614036,0.8771929824561403,0.9569377990430621,1.929824561403509,2.1052631578947367,15.49,2.1052631578947367
Chicken-Bacon Parmesan - Medium Thin 'N Crispy® Slice,94.4,9.0,21.0,11.0,3.0,1.0,460.0,30.0,210.0,4.0,0.0,0.6666666666666667,0.9523809523809523,1.1131725417439704,1.8253968253968256,2.0952380952380953,16.49,1.9047619047619049
Hawaiian Chicken - Medium Thin 'N Crispy® Slice,100.3,6.0,24.0,10.0,4.0,2.0,480.0,25.0,180.0,3.0,0.0,0.888888888888889,0.925925925925926,0.8658008658008658,2.2222222222222223,2.2222222222222223,15.49,1.6666666666666667
Meat Lover's® - Medium Thin 'N Crispy® Slice,100.9,14.0,22.0,12.0,3.0,2.0,650.0,35.0,260.0,6.0,0.0,0.5641025641025642,0.8974358974358975,1.3986013986013988,2.0833333333333335,1.8461538461538463,15.49,2.307692307692308
Pepperoni - Medium Thin 'N Crispy® Slice,80.8,9.0,22.0,9.0,3.0,2.0,480.0,25.0,210.0,4.0,0.0,0.6984126984126985,0.7936507936507936,1.1131725417439704,1.9047619047619047,1.7142857142857144,15.49,1.9047619047619049
Pepperoni Lover's® - Medium Thin 'N Crispy®; Slice,96.3,13.0,22.0,12.0,3.0,2.0,600.0,40.0,260.0,6.0,0.0,0.5641025641025642,1.0256410256410258,1.2987012987012987,1.923076923076923,1.8461538461538463,15.49,2.307692307692308
Supreme - Medium Thin 'N Crispy® Slice,104.5,10.0,23.0,10.0,3.0,2.0,490.0,25.0,220.0,4.5,0.0,0.6969696969696969,0.7575757575757576,1.1806375442739079,1.856060606060606,1.8181818181818183,15.49,2.0454545454545454
Ultimate Cheese Lover's® - Medium Thin 'N Crispy® Slice,83.7,10.0,22.0,11.0,3.0,1.0,450.0,25.0,220.0,5.0,0.0,0.6666666666666667,0.7575757575757576,1.1806375442739079,1.7045454545454546,2.0,15.49,2.272727272727273
Veggie Lover's® - Medium Thin 'N Crispy® Slice,108.1,6.0,24.0,8.0,4.0,2.0,420.0,15.0,180.0,3.0,0.0,0.888888888888889,0.5555555555555556,0.8658008658008658,1.9444444444444446,1.777777777777778,15.49,1.6666666666666667
Backyard BBQ Chicken - Large Original Pan Slice,150.3,16.0,43.0,16.0,7.0,2.0,650.0,35.0,380.0,6.0,0.0,0.7543859649122807,0.6140350877192983,1.0936431989063569,1.4254385964912282,1.6842105263157894,15.49,1.5789473684210527
Buffalo Chicken - Large Original Pan Slice,148.6,14.0,40.0,15.0,2.0,2.0,850.0,30.0,350.0,5.0,0.0,0.7619047619047619,0.5714285714285715,1.0389610389610389,2.0238095238095237,1.7142857142857144,13.49,1.4285714285714286
Cheese - Large Original Pan Slice,148.2,17.0,37.0,16.0,2.0,2.0,660.0,35.0,360.0,7.0,0.0,0.6851851851851852,0.6481481481481481,1.2265512265512266,1.5277777777777777,1.777777777777778,11.99,1.9444444444444444
Chicken-Bacon Parmesan - Large Original Pan Slice,158.8,20.0,35.0,18.0,2.0,2.0,680.0,40.0,390.0,7.0,0.0,0.5982905982905983,0.6837606837606838,1.332001332001332,1.4529914529914532,1.8461538461538463,15.49,1.7948717948717947
Hawaiian Chicken - Large Original Pan Slice,165.9,14.0,38.0,17.0,3.0,2.0,720.0,35.0,350.0,5.0,0.0,0.7238095238095238,0.6666666666666667,1.0389610389610389,1.7142857142857142,1.9428571428571428,15.49,1.4285714285714286
Meat Lover's® - Large Original Pan Slice,174.3,27.0,37.0,19.0,2.0,2.0,970.0,50.0,470.0,10.0,0.0,0.5248226950354611,0.7092198581560284,1.4921248963802156,1.7198581560283688,1.6170212765957448,12.49,2.127659574468085
Pepperoni - Large Original Pan Slice,140.9,18.0,36.0,15.0,2.0,2.0,680.0,35.0,370.0,6.0,0.0,0.6486486486486487,0.6306306306306307,1.2636012636012637,1.5315315315315317,1.6216216216216217,12.49,1.6216216216216217
Pepperoni Lover's® - Large Original Pan Slice,163.7,24.0,37.0,19.0,2.0,3.0,850.0,50.0,440.0,9.0,0.5,0.5606060606060607,0.7575757575757576,1.4167650531286895,1.6098484848484849,1.7272727272727273,12.49,2.0454545454545454
Supreme - Large Original Pan Slice,169.2,20.0,37.0,16.0,2.0,2.0,740.0,40.0,400.0,7.0,0.0,0.6166666666666667,0.6666666666666667,1.2987012987012987,1.5416666666666667,1.6,12.49,1.7500000000000002
Ultimate Cheese Lover's® - Large Original Pan Slice,148.3,20.0,36.0,17.0,2.0,2.0,670.0,40.0,390.0,8.0,0.0,0.6153846153846154,0.6837606837606838,1.332001332001332,1.4316239316239316,1.7435897435897436,12.49,2.051282051282051
Veggie Lover's® - Large Original Pan Slice,166.0,15.0,38.0,13.0,3.0,3.0,620.0,25.0,330.0,5.0,0.0,0.7676767676767677,0.5050505050505051,1.1806375442739079,1.5656565656565657,1.5757575757575757,12.49,1.5151515151515151
Backyard BBQ Chicken - Large Hand Tossed Slice,132.8,10.0,40.0,14.0,7.0,2.0,530.0,30.0,300.0,4.5,0.0,0.888888888888889,0.6666666666666667,0.8658008658008658,1.4722222222222223,1.8666666666666667,12.49,1.5
Buffalo Chicken - Large Hand Tossed Slice,131.5,8.0,37.0,13.0,2.0,2.0,740.0,30.0,270.0,4.0,0.0,0.9135802469135803,0.7407407407407407,0.7696007696007696,2.283950617283951,1.925925925925926,12.49,1.4814814814814816
Cheese - Large Hand Tossed Slice,128.9,10.0,34.0,13.0,2.0,3.0,540.0,30.0,290.0,5.0,0.0,0.7816091954022989,0.6896551724137931,0.8956560680698612,1.5517241379310345,1.793103448275862,12.49,1.7241379310344827
Chicken-Bacon Parmesan - Large Hand Tossed Slice,141.7,13.0,33.0,16.0,1.0,2.0,560.0,35.0,310.0,5.0,0.0,0.7096774193548387,0.7526881720430108,1.0892333472978635,1.5053763440860215,2.064516129032258,12.49,1.6129032258064515
Hawaiian Chicken - Large Hand Tossed Slice,150.5,9.0,36.0,15.0,3.0,3.0,610.0,30.0,280.0,4.0,0.0,0.8571428571428571,0.7142857142857143,0.8348794063079776,1.8154761904761905,2.142857142857143,12.49,1.4285714285714286
