Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price,Saturated Fat Metric
Smoky Mountain BBQ Kentucky Grilled Chicken® Drumstick,44.0,5.0,1.0,11.0,1.0,0.0,230.0,55.0,100.0,1.5,0.0,0.06666666666666667,3.666666666666667,1.2987012987012987,1.9166666666666665,4.4,5.99,1.5
Smoky Mountain BBQ Kentucky Grilled Chicken® Thigh,74.0,11.0,1.0,17.0,1.0,0.0,430.0,90.0,180.0,3.0,0.0,0.03703703703703704,3.3333333333333335,1.5873015873015872,1.9907407407407407,3.7777777777777777,2.69,1.6666666666666667
Smoky Mountain BBQ Kentucky Grilled Chicken® Whole Wing,33.0,5.0,1.0,9.0,1.0,0.0,180.0,45.0,90.0,1.5,0.0,0.07407407407407408,3.3333333333333335,1.4430014430014428,1.6666666666666667,4.0,2.69,1.6666666666666667
Smoky Mountain BBQ Spicy Crispy Chicken Breast,173.0,36.0,21.0,31.0,8.0,1.0,1170.0,100.0,530.0,6.0,0.0,0.2641509433962264,1.257861635220126,1.7642734623866698,1.839622641509434,2.339622641509434,2.69,1.1320754716981132
Smoky Mountain BBQ Spicy Crispy Chicken Drumstick,54.0,13.0,8.0,9.0,3.0,1.0,450.0,40.0,190.0,2.0,0.0,0.2807017543859649,1.4035087719298245,1.7771701982228298,1.9736842105263157,1.8947368421052633,5.99,1.0526315789473684
Smoky Mountain BBQ Spicy Crispy Chicken Thigh,95.0,30.0,16.0,13.0,5.0,1.0,760.0,65.0,380.0,5.0,0.0,0.2807017543859649,1.1403508771929824,2.0505809979494187,1.6666666666666667,1.368421052631579,2.69,1.3157894736842104
Smoky Mountain BBQ Spicy Crispy Chicken Whole Wing,44.0,14.0,8.0,8.0,3.0,1.0,380.0,35.0,180.0,2.5,0.0,0.29629629629629634,1.2962962962962963,2.0202020202020203,1.7592592592592593,1.777777777777778,2.69,1.3888888888888888
Hot Honey Extra Crispy Chicken Breast,210.0,49.0,26.0,35.0,7.0,1.0,1630.0,105.0,680.0,8.0,0.0,0.25490196078431376,1.0294117647058825,1.8716577540106951,1.9975490196078431,2.0588235294117645,2.69,1.1764705882352942
Hot Honey Extra Crispy Chicken Drumstick,65.0,16.0,7.0,11.0,2.0,1.0,540.0,50.0,220.0,2.5,0.0,0.2121212121212121,1.5151515151515151,1.8890200708382525,2.0454545454545454,2.0,2.69,1.1363636363636365
Hot Honey Extra Crispy Chicken Thigh,134.0,32.0,15.0,22.0,5.0,0.0,1040.0,100.0,440.0,6.0,0.0,0.22727272727272727,1.5151515151515151,1.8890200708382525,1.96969696969697,2.0,2.69,1.3636363636363635
Hot Honey Extra Crispy Chicken Whole Wing,60.0,18.0,8.0,10.0,3.0,1.0,510.0,45.0,230.0,3.0,0.0,0.2318840579710145,1.3043478260869565,2.0327498588368154,1.847826086956522,1.7391304347826086,2.69,1.3043478260869565
Hot Honey Kentucky Grilled Chicken® Breast,140.0,11.0,3.0,38.0,2.0,0.0,860.0,130.0,260.0,3.0,0.0,0.07692307692307693,3.3333333333333335,1.098901098901099,2.7564102564102564,5.846153846153847,5.00,1.153846153846154
Hot Honey Kentucky Grilled Chicken® Drumstick,44.0,5.0,1.0,11.0,1.0,0.0,270.0,55.0,90.0,1.5,0.0,0.07407407407407408,4.074074074074074,1.4430014430014428,2.5,4.888888888888888,5.00,1.6666666666666667
Hot Honey Kentucky Grilled Chicken® Thigh,77.0,12.0,2.0,17.0,1.0,0.0,520.0,90.0,180.0,3.5,0.0,0.07407407407407408,3.3333333333333335,1.7316017316017316,2.4074074074074074,3.7777777777777777,5.00,1.9444444444444444
Hot Honey Kentucky Grilled Chicken® Whole Wing,34.0,4.5,1.0,9.0,1.0,0.0,230.0,45.0,80.0,1.0,0.0,0.08333333333333334,3.75,1.4610389610389611,2.3958333333333335,4.5,2.69,1.25
Hot Honey Spicy Crispy Chicken Breast,177.0,33.0,19.0,31.0,7.0,1.0,1560.0,100.0,500.0,6.0,0.0,0.25333333333333335,1.3333333333333335,1.7142857142857144,2.6,2.48,5.99,1.2
Hot Honey Spicy Crispy Chicken Drumstick,57.0,13.0,8.0,9.0,3.0,1.0,590.0,40.0,180.0,2.0,0.0,0.29629629629629634,1.4814814814814814,1.8759018759018757,2.7314814814814814,2.0,5.99,1.1111111111111112
Hot Honey Spicy Crispy Chicken Thigh,97.0,27.0,15.0,13.0,4.0,2.0,1000.0,65.0,360.0,5.0,0.0,0.2777777777777778,1.2037037037037037,1.948051948051948,2.314814814814815,1.4444444444444442,5.99,1.3888888888888888
Hot Honey Spicy Crispy Chicken Whole Wing,43.0,12.0,7.0,7.0,2.0,1.0,480.0,35.0,160.0,2.0,0.0,0.2916666666666667,1.4583333333333335,1.948051948051948,2.5,1.75,2.69,1.25
BBQ Baked Beans,151.4,1.5,43.0,14.0,18.0,9.0,820.0,0.0,240.0,0.0,0.0,1.1944444444444444,0.0,0.16233766233766234,2.8472222222222223,2.3333333333333335,3.59,0.0
Biscuit,50.4,8.0,22.0,4.0,1.0,1.0,520.0,0.0,180.0,4.5,0.0,0.8148148148148148,0.0,1.1544011544011545,2.4074074074074074,0.888888888888889,1.49,2.5
KFC® Cornbread Muffin,52.0,9.0,28.0,3.0,11.0,1.0,240.0,35.0,210.0,1.5,0.0,0.888888888888889,1.1111111111111112,1.1131725417439704,0.9523809523809523,0.5714285714285714,3.59,0.7142857142857143
Macaroni & Cheese,135.0,7.0,20.0,5.0,2.0,1.0,660.0,5.0,160.0,1.5,0.0,0.8333333333333334,0.20833333333333334,1.1363636363636362,3.4375,1.25,3.59,0.9375
Mashed Potatoes With Gravy,145.4,4.0,18.0,3.0,0.0,1.0,510.0,0.0,120.0,1.0,0.0,1.0,0.0,0.8658008658008658,3.541666666666667,1.0,3.59,0.8333333333333334
Mashed Potatoes With Gravy (Fill Up Meal),187.0,5.0,23.0,3.0,0.0,2.0,650.0,0.0,150.0,1.5,0.0,1.0222222222222221,0.0,0.8658008658008658,3.611111111111111,0.8,1.79,1.0
Potato Wedges,107.5,13.0,34.0,4.0,0.0,3.0,700.0,0.0,270.0,1.5,0.0,0.8395061728395061,0.0,1.2506012506012505,2.160493827160494,0.5925925925925926,3.59,0.5555555555555556
Sweet Kernel Corn,95.0,0.5,20.0,3.0,2.0,2.0,0.0,0.0,80.0,0.0,0.0,1.6666666666666667,0.0,0.16233766233766234,0.0,1.5,3.59,0.0
BBQ Baked Beans (Family),498.6,5.0,142.0,45.0,61.0,29.0,2690.0,0.0,790.0,1.0,0.0,1.1983122362869199,0.0,0.1643925694558606,2.8375527426160336,2.2784810126582276,3.59,0.12658227848101267
Coleslaw (Family),415.0,45.0,53.0,4.0,37.0,14.0,660.0,10.0,630.0,7.0,0.0,0.5608465608465609,0.10582010582010581,1.8552875695732838,0.8730158730158731,0.25396825396825395,3.59,1.1111111111111112
Corn on the Cob (Family),284.0,2.0,67.0,9.0,11.0,8.0,15.0,0.0,280.0,0.0,0.0,1.5952380952380953,0.0,0.18552875695732837,0.044642857142857144,1.2857142857142856,5.49,0.0
Green Beans (Family),342.0,0.5,17.0,5.0,3.0,10.0,1040.0,0.0,90.0,0.0,0.0,1.2592592592592593,0.0,0.14430014430014432,9.62962962962963,2.2222222222222223,3.59,0.0
Macaroni & Cheese (Family),456.9,23.0,66.0,18.0,8.0,5.0,2230.0,10.0,540.0,6.0,0.0,0.8148148148148148,0.12345679012345678,1.1063011063011063,3.4413580246913584,1.3333333333333333,3.59,1.1111111111111112
Macaroni Salad (Family),335.0,28.0,50.0,3.0,30.0,0.0,990.0,55.0,480.0,3.5,0.0,0.6944444444444445,0.7638888888888888,1.5151515151515151,1.71875,0.25,1.79,0.7291666666666666
Mashed Potatoes (Family),458.0,13.0,66.0,9.0,0.0,6.0,1290.0,0.0,420.0,2.5,0.0,1.0476190476190477,0.0,0.8039579468150897,2.5595238095238098,0.8571428571428572,3.59,0.5952380952380952
Mashed Potatoes With Gravy (Family),693.0,19.0,82.0,12.0,1.0,6.0,2470.0,0.0,550.0,5.0,0.0,0.9939393939393939,0.0,0.8972845336481701,3.7424242424242427,0.8727272727272728,1.79,0.9090909090909091
Potato Salad (Family),405.0,98.0,65.0,8.0,12.0,8.0,1010.0,80.0,1200.0,16.0,0.0,0.36111111111111116,0.4444444444444445,2.121212121212121,0.701388888888889,0.26666666666666666,3.59,1.3333333333333335
Potato Wedges (Family),451.9,54.0,143.0,16.0,0.0,14.0,2930.0,0.0,1120.0,6.0,0.0,0.8511904761904762,0.0,1.2523191094619666,2.1800595238095237,0.5714285714285714,3.59,0.5357142857142857
Sweet Kernel Corn (Family),312.0,2.5,65.0,9.0,8.0,7.0,10.0,0.0,270.0,0.0,0.0,1.6049382716049383,0.0,0.2405002405002405,0.030864197530864196,1.3333333333333333,3.59,0.0
Chicken Littles®,101.8,15.0,27.0,14.0,3.0,1.0,620.0,30.0,300.0,2.5,0.0,0.6,0.6666666666666667,1.2987012987012987,1.7222222222222225,1.8666666666666667,5.19,0.8333333333333334
Colonel's Crispy Sandwich,178.5,25.0,37.0,24.0,3.0,2.0,1170.0,60.0,460.0,3.5,0.0,0.536231884057971,0.8695652173913043,1.411631846414455,2.1195652173913047,2.0869565217391304,5.39,0.7608695652173914
Crispy Twister®,234.6,34.0,53.0,28.0,3.0,4.0,1260.0,70.0,630.0,7.0,0.0,0.5608465608465609,0.7407407407407407,1.401772830344259,1.6666666666666667,1.777777777777778,1.39,1.1111111111111112
Georgia Gold Chicken Littles®,105.5,18.0,27.0,14.0,4.0,1.0,650.0,30.0,330.0,2.5,0.0,0.5454545454545455,0.6060606060606061,1.4167650531286895,1.6414141414141414,1.696969696969697,5.19,0.7575757575757576
Georgia Gold Sandwich,186.8,31.0,38.0,24.0,4.0,2.0,1250.0,60.0,530.0,4.5,0.0,0.4779874213836478,0.7547169811320755,1.5192354814996325,1.9654088050314467,1.811320754716981,5.99,0.8490566037735849
Honey BBQ Sandwich,165.9,4.0,53.0,24.0,21.0,3.0,1350.0,55.0,340.0,0.5,0.0,1.0392156862745099,1.0784313725490198,0.30557677616501144,3.308823529411765,2.8235294117647056,5.99,0.14705882352941177
Hot Honey Chicken Littles®,108.6,18.0,28.0,14.0,5.0,1.0,720.0,30.0,330.0,2.5,0.0,0.5656565656565657,0.6060606060606061,1.4167650531286895,1.8181818181818181,1.696969696969697,5.19,0.7575757575757576
Hot Honey Sandwich,190.8,30.0,40.0,24.0,6.0,2.0,1360.0,60.0,520.0,4.5,0.0,0.5128205128205129,0.7692307692307693,1.4985014985014986,2.1794871794871797,1.8461538461538463,5.99,0.8653846153846154
Nashville Hot Chicken Littles®,107.4,19.0,27.0,14.0,3.0,1.0,680.0,30.0,340.0,3.0,0.0,0.5294117647058824,0.5882352941176471,1.4514896867838045,1.6666666666666667,1.6470588235294117,5.19,0.8823529411764706
Nashville Hot Sandwich,188.2,33.0,38.0,24.0,4.0,2.0,1290.0,60.0,530.0,4.5,0.0,0.4779874213836478,0.7547169811320755,1.6172506738544474,2.028301886792453,1.811320754716981,5.99,0.8490566037735849
Smoky Mountain BBQ Chicken Littles®,106.9,18.0,28.0,14.0,5.0,1.0,630.0,30.0,330.0,2.5,0.0,0.5656565656565657,0.6060606060606061,1.4167650531286895,1.590909090909091,1.696969696969697,5.19,0.7575757575757576
Smoky Mountain BBQ Sandwich,189.2,31.0,41.0,24.0,7.0,2.0,1200.0,60.0,540.0,4.5,0.0,0.5061728395061729,0.7407407407407407,1.491101491101491,1.851851851851852,1.777777777777778,5.99,0.8333333333333334
Chicken Pot Pie,380.0,41.0,60.0,26.0,5.0,7.0,1750.0,80.0,720.0,25.0,0.0,0.5555555555555556,0.7407407407407407,1.479076479076479,2.025462962962963,1.4444444444444442,1.39,3.4722222222222223
KFC® Famous Bowl,530.4,34.0,79.0,26.0,3.0,6.0,2370.0,45.0,720.0,7.0,0.0,0.7314814814814815,0.4166666666666667,1.2265512265512266,2.7430555555555554,1.4444444444444442,6.19,0.9722222222222222
KFC® Famous Bowl - Snack Size,182.4,13.0,27.0,11.0,1.0,2.0,820.0,20.0,270.0,3.5,0.0,0.6666666666666667,0.49382716049382713,1.2506012506012505,2.5308641975308643,1.6296296296296298,6.19,1.2962962962962963
Caesar Side Salad,91.2,2.0,2.0,3.0,1.0,1.0,90.0,5.0,40.0,1.0,0.0,0.33333333333333337,0.8333333333333334,1.2987012987012987,1.875,3.0,1.79,2.5
Café Valley Chocolate Chip Cake (1 Slice),76.0,15.0,39.0,4.0,27.0,1.0,260.0,50.0,300.0,3.0,0.0,0.8666666666666667,1.1111111111111112,1.2987012987012987,0.7222222222222223,0.5333333333333333,3.99,1.0
Café Valley Mini Chocolate Chip Cake,85.0,12.0,49.0,3.0,35.0,1.0,190.0,40.0,300.0,2.5,0.0,1.088888888888889,0.888888888888889,1.0389610389610389,0.5277777777777778,0.4,3.99,0.8333333333333334
Café Valley Mini Lemon Cake,85.0,13.0,43.0,3.0,31.0,0.0,230.0,50.0,300.0,2.5,0.0,0.9555555555555556,1.1111111111111112,1.1255411255411256,0.638888888888889,0.4,3.99,0.8333333333333334
