Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price,Saturated Fat Metric
"Taco Salad, Ground Beef",,47.0,70.0,38.0,8.0,14.0,1760.0,85.0,850.0,15.0,1.0,0.5490196078431373,0.6666666666666667,1.436210847975554,1.7254901960784317,1.7882352941176471,1.89,1.7647058823529411
"Taco Salad, Steak",,43.0,69.0,38.0,8.0,11.0,2130.0,85.0,810.0,14.0,0.0,0.5679012345679012,0.6995884773662552,1.3788680455347122,2.1913580246913584,1.8765432098765433,1.89,1.728395061728395
"Hard Taco, Ground Beef",,12.0,15.0,11.0,1.0,3.0,340.0,35.0,210.0,5.0,0.0,0.47619047619047616,1.1111111111111112,1.484230055658627,1.3492063492063493,2.0952380952380953,1.99,2.380952380952381
Southwest Chicken Soft Taco,,19.0,17.0,15.0,1.0,1.0,680.0,50.0,300.0,6.0,0.0,0.37777777777777777,1.1111111111111112,1.645021645021645,1.8888888888888888,2.0,1.99,2.0
"Street Taco, Chicken",,6.0,13.0,10.0,1.0,1.0,270.0,30.0,140.0,3.5,0.0,0.6190476190476191,1.4285714285714286,1.1131725417439704,1.6071428571428572,2.8571428571428568,1.99,2.5
"Street Taco, Steak",,7.0,14.0,9.0,1.0,1.0,480.0,25.0,160.0,4.0,0.0,0.5833333333333334,1.0416666666666667,1.1363636363636362,2.5,2.25,1.19,2.5
Chocolate Malt,,37.0,99.0,14.0,70.0,1.0,350.0,105.0,770.0,25.0,1.5,0.8571428571428571,0.9090909090909091,1.2481025468038456,0.3787878787878788,0.7272727272727273,0.89,3.2467532467532463
Chocolate Shake,,36.0,84.0,12.0,59.0,1.0,300.0,105.0,700.0,25.0,1.5,0.8,1.0,1.3358070500927643,0.35714285714285715,0.6857142857142857,0.89,3.571428571428571
OREO Cookie Malt,,40.0,94.0,15.0,64.0,1.0,390.0,105.0,780.0,26.0,1.5,0.8034188034188035,0.8974358974358975,1.332001332001332,0.4166666666666667,0.7692307692307693,0.89,3.3333333333333335
OREO Cookie Shake,,39.0,79.0,13.0,53.0,1.0,340.0,105.0,710.0,25.0,1.5,0.7417840375586855,0.9859154929577465,1.4267422718126943,0.39906103286384975,0.7323943661971831,0.89,3.5211267605633805
Strawberry Malt,,37.0,98.0,13.0,75.0,0.0,290.0,105.0,770.0,25.0,1.5,0.8484848484848484,0.9090909090909091,1.2481025468038456,0.3138528138528139,0.6753246753246753,1.69,3.2467532467532463
Strawberry Shake,,36.0,83.0,12.0,63.0,0.0,250.0,105.0,700.0,24.0,1.5,0.7904761904761906,1.0,1.3358070500927643,0.2976190476190476,0.6857142857142857,1.99,3.428571428571429
Vanilla Malt,,36.0,100.0,13.0,76.0,0.0,290.0,105.0,770.0,25.0,1.5,0.8658008658008658,0.9090909090909091,1.2143700455388768,0.3138528138528139,0.6753246753246753,1.69,3.2467532467532463
Vanilla Shake,,35.0,86.0,12.0,65.0,0.0,240.0,105.0,700.0,24.0,1.5,0.8190476190476191,1.0,1.2987012987012987,0.28571428571428575,0.6857142857142857,2.99,3.428571428571429
Charbroiled Chicken Salad (add dressing),,11.0,27.0,31.0,10.0,3.0,770.0,75.0,320.0,3.5,0.0,0.5625000000000001,1.5625,0.8928571428571429,2.0052083333333335,3.875,5.29,1.09375
Garden Side Salad (add dressing),,4.5,14.0,4.0,3.0,2.0,230.0,5.0,110.0,1.5,0.0,0.8484848484848484,0.30303030303030304,1.062573789846517,1.7424242424242424,1.4545454545454546,1.69,1.3636363636363635
CrissCut Fries,,29.0,42.0,5.0,0.0,4.0,900.0,0.0,450.0,5.0,0.0,0.6222222222222222,0.0,1.6738816738816737,1.6666666666666667,0.4444444444444445,2.19,1.1111111111111112
Fried Zucchini,,18.0,36.0,6.0,7.0,2.0,610.0,0.0,330.0,3.0,0.0,0.7272727272727273,0.0,1.4167650531286895,1.5404040404040404,0.7272727272727273,5.29,0.9090909090909091
"Natural-Cut Fries, Kids",,12.0,31.0,3.0,0.0,3.0,480.0,0.0,240.0,2.0,0.0,0.8611111111111113,0.0,1.2987012987012987,1.6666666666666667,0.5,1.99,0.8333333333333334
"Natural-Cut Fries, Large",,22.0,59.0,5.0,0.0,6.0,920.0,0.0,460.0,4.0,0.0,0.8550724637681161,0.0,1.2422360248447206,1.6666666666666667,0.43478260869565216,2.19,0.8695652173913043
"Natural-Cut Fries, Medium",,21.0,55.0,5.0,0.0,5.0,860.0,0.0,430.0,4.0,0.0,0.8527131782945737,0.0,1.2684989429175475,1.6666666666666667,0.46511627906976744,1.99,0.9302325581395349
"Natural-Cut Fries, Small",,15.0,39.0,3.0,0.0,4.0,600.0,0.0,300.0,2.5,0.0,0.8666666666666667,0.0,1.2987012987012987,1.6666666666666667,0.4,1.79,0.8333333333333334
Onion Rings,,28.0,61.0,8.0,6.0,3.0,590.0,0.0,530.0,4.5,0.0,0.7672955974842768,0.0,1.3722126929674099,0.9276729559748428,0.6037735849056604,2.19,0.8490566037735849
