Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat
"Mint Hot Chocolate, Extra Large",N/A,16g,87g,3g,70g,3g,430mg,0mg,490,14g,0g
"Mint Hot Chocolate, Large",N/A,13g,72g,3g,57g,3g,350mg,0mg,400,12g,0g
"Mint Hot Chocolate, Medium",N/A,10g,52g,2g,42g,2g,260mg,0mg,300,9g,0g
"Mint Hot Chocolate, Small",N/A,7g,36g,1g,29g,1g,180mg,0mg,210,6g,0g
"Oreo Hot Chocolate, Large",N/A,10g,88g,6g,70g,3g,500mg,0mg,460,8g,0g
"Oreo Hot Chocolate, Medium",N/A,8g,66g,4g,53g,2g,380mg,0mg,350,6g,0g
"Oreo Hot Chocolate, Small",N/A,5g,44g,3g,35g,1g,250mg,0mg,230,4g,0g
"Oreo Hot Chocolate, XLarge",N/A,13g,110g,7g,88g,4g,630mg,0mg,580,10g,0g
"Original Hot Chocolate, Extra Large",N/A,15g,89g,4g,71g,3g,480mg,0mg,500,14g,0g
"Original Hot Chocolate, Large",N/A,14g,82g,4g,65g,3g,440mg,0mg,460,13g,0g
"Original Hot Chocolate, Medium",N/A,10g,59g,3g,46g,2g,320mg,0mg,330,9g,0g
"Original Hot Chocolate, Small",N/A,7g,40g,2g,32g,2g,210mg,0mg,220,6g,0g
"Salted Caramel Hot Chocolate, Extra Large",N/A,17g,87g,5g,69g,2g,750mg,0mg,510,15g,0g
"Salted Caramel Hot Chocolate, Large",N/A,14g,71g,4g,57g,2g,620mg,0mg,420,13g,0g
"Salted Caramel Hot Chocolate, Medium",N/A,10g,52g,3g,42g,1g,450mg,0mg,310,9g,0g
"Salted Caramel Hot Chocolate, Small",N/A,7g,36g,2g,29g,1g,320mg,0mg,210,6g,0g
"Turbo Hot Chocolate, Large",N/A,12g,71g,3g,55g,3g,380mg,0mg,400,11g,0g
"Turbo Hot Chocolate, Medium",N/A,9g,51g,2g,39g,2g,270mg,0mg,280,8g,0g
"Turbo Hot Chocolate, Small",N/A,6g,35g,2g,27g,1g,190mg,0mg,190,5g,0g
"Caramel Mocha Swirl Hot Coffee, Extra Large",N/A,0g,66g,4g,60g,2g,50mg,5mg,280,0g,0g
"Caramel Mocha Swirl Hot Coffee, Large",N/A,0g,53g,3g,48g,1g,40mg,0mg,230,0g,0g
"Caramel Mocha Swirl Hot Coffee, Medium",N/A,0g,39g,2g,36g,1g,30mg,0mg,170,0g,0g
"Caramel Mocha Swirl Hot Coffee, Small",N/A,0g,26g,2g,24g,1g,20mg,0mg,110,0g,0g
"Caramel Mocha Swirl Hot Coffee with Cream, Extra Large",N/A,15g,68g,6g,60g,2g,80mg,55mg,430,9g,0g
"Caramel Mocha Swirl Hot Coffee with Cream, Large",N/A,12g,55g,5g,48g,1g,65mg,40mg,340,7g,0g
"Caramel Mocha Swirl Hot Coffee with Cream, Medium",N/A,9g,41g,3g,36g,1g,50mg,30mg,260,6g,0g
"Caramel Mocha Swirl Hot Coffee with Cream, Small",N/A,6g,27g,2g,24g,1g,30mg,20mg,170,3.5g,0g
"Caramel Swirl Hot Coffee with Cream, Extra Large",N/A,15g,66g,7g,61g,0g,150mg,55mg,420,9g,0g
"Caramel Swirl Hot Coffee with Cream, Large",N/A,12g,53g,6g,49g,0g,120mg,45mg,340,7g,0g
"Caramel Swirl Hot Coffee with Cream, Medium",N/A,9g,40g,4g,37g,0g,90mg,30mg,250,5g,0g
"Caramel Swirl Hot Coffee with Cream, Small",N/A,6g,27g,3g,24g,0g,60mg,20mg,170,3.5g,0g
"French Vanilla Hot Coffee, Small",N/A,0g,1g,0g,0g,0g,5mg,0mg,10,0g,0g
"French Vanilla Swirl Hot Coffee, Extra Large",N/A,0g,65g,4g,60g,0g,90mg,5mg,280,0g,0g
"French Vanilla Swirl Hot Coffee, Large",N/A,0g,53g,3g,49g,0g,75mg,5mg,230,0g,0g
"French Vanilla Swirl Hot Coffee, Medium",N/A,0g,39g,2g,36g,0g,50mg,5mg,170,0g,0g
"French Vanilla Swirl Hot Coffee, Small",N/A,0g,26g,2g,24g,0g,35mg,0mg,110,0g,0g
"French Vanilla Swirl Hot Coffee with Cream, Extra Large",N/A,15g,68g,6g,60g,0g,115mg,55mg,430,9g,0g
"French Vanilla Swirl Hot Coffee with Cream, Large",N/A,12g,54g,5g,48g,0g,95mg,45mg,340,7g,0g
"French Vanilla Swirl Hot Coffee with Cream, Medium",N/A,9g,41g,4g,36g,0g,70mg,35mg,260,5g,0g
"French Vanilla Swirl Hot Coffee with Cream, Small",N/A,6g,27g,2g,24g,0g,45mg,20mg,170,3.5g,0g
"Hazelnut Swirl Hot Coffee, Extra Large",N/A,0g,66g,4g,60g,0g,90mg,5mg,280,0g,0g
"Hazelnut Swirl Hot Coffee, Large",N/A,0g,53g,3g,48g,0g,70mg,5mg,230,0g,0g
"Hazelnut Swirl Hot Coffee, Medium",N/A,0g,39g,2g,36g,0g,50mg,5mg,170,0g,0g
"Hazelnut Swirl Hot Coffee, Small",N/A,0g,26g,2g,24g,0g,35mg,0mg,110,0g,0g
"Hazelnut Swirl Hot Coffee with Cream, Extra Large",N/A,15g,68g,6g,60g,0g,115mg,55mg,430,9g,0g
"Hazelnut Swirl Hot Coffee with Cream, Large",N/A,12g,55g,5g,48g,0g,95mg,45mg,340,7g,0g
"Hazelnut Swirl Hot Coffee with Cream, Medium",N/A,9g,41g,4g,36g,0g,70mg,35mg,260,5g,0g
"Hazelnut Swirl Hot Coffee with Cream, Small",N/A,6g,27g,2g,24g,0g,45mg,20mg,170,3.5g,0g
"Hot Coffee, Extra Large",N/A,0g,2g,1g,0g,0g,15mg,0mg,15,0g,0g
"Hot Coffee, Large",N/A,0g,2g,1g,0g,0g,15mg,0mg,10,0g,0g
"Hot Coffee, Medium",N/A,0g,1g,1g,0g,0g,10mg,0mg,10,0g,0g
"Hot Coffee, Small",N/A,0g,1g,0g,0g,0g,5mg,0mg,5,0g,0g
"Hot Coffee with Almond Milk, Extra Large",N/A,1.5g,11g,1g,8g,1g,95mg,0mg,60,0g,0g
"Hot Coffee with Almond Milk, Large",N/A,1g,8g,1g,6g,0g,75mg,0mg,45,0g,0g
"Hot Coffee with Almond Milk, Medium",N/A,0.5g,6g,1g,4g,0g,50mg,0mg,30,0g,0g
"Hot Coffee with Almond Milk, Small",N/A,0g,3g,1g,2g,0g,25mg,0mg,20,0g,0g
"Hot Coffee with Cream, Extra Large",N/A,14g,5g,3g,0g,0g,45mg,50mg,160,9g,0g
"Hot Coffee with Cream, Large",N/A,11g,4g,2g,0g,0g,35mg,40mg,120,7g,0g
"Hot Coffee with Cream, Medium",N/A,9g,3g,2g,0g,0g,25mg,30mg,90,5g,0g
"Hot Coffee with Cream, Small",N/A,6g,2g,1g,0g,0g,20mg,20mg,60,4g,0g
"Hot Coffee with Cream and Sugar, Extra Large",N/A,14g,48g,3g,44g,0g,45mg,50mg,320,9g,0g
"Hot Coffee with Cream and Sugar, Large",N/A,11g,39g,2g,35g,0g,35mg,40mg,260,7g,0g
"Hot Coffee with Cream and Sugar, Medium",N/A,9g,29g,2g,26g,0g,25mg,30mg,190,5g,0g
"Hot Coffee with Cream and Sugar, Small",N/A,6g,19g,1g,17g,0g,20mg,20mg,120,4g,0g
"Hot Coffee with Milk, Extra Large",N/A,2.5g,6g,3g,4g,0g,45mg,10mg,60,1.5g,0g
"Hot Coffee with Milk, Large",N/A,2g,5g,3g,3g,0g,40mg,5mg,45,1g,0g
"Hot Coffee with Milk, Medium",N/A,1.5g,3g,2g,2g,0g,30mg,5mg,35,1g,0g
"Hot Coffee with Milk, Small",N/A,1g,2g,1g,1g,0g,20mg,5mg,25,1g,0g
"Hot Coffee with Milk and Sugar, Extra Large",N/A,2.5g,49g,3g,47g,0g,45mg,10mg,230,1.5g,0g
"Hot Coffee with Milk and Sugar, Large",N/A,2g,44g,3g,42g,0g,40mg,5mg,200,1g,0g
"Hot Coffee with Milk and Sugar, Medium",N/A,1.5g,30g,2g,28g,0g,30mg,5mg,140,1g,0g
"Hot Coffee with Milk and Sugar, Small",N/A,1g,20g,1g,19g,0g,20mg,5mg,80,1g,0g
"Hot Coffee with Skim Milk, Extra Large",N/A,0g,6g,4g,4g,0g,45mg,0mg,40,0g,0g
"Hot Coffee with Skim Milk, Large",N/A,0g,5g,3g,3g,0g,40mg,0mg,30,0g,0g
"Hot Coffee with Skim Milk, Medium",N/A,0g,4g,2g,2g,0g,30mg,0mg,25,0g,0g
"Hot Coffee with Skim Milk, Small",N/A,0g,3g,2g,2g,0g,25mg,0mg,15,0g,0g
"Hot Coffee with Skim Milk and Splenda No Calorie Sweetener, Extra Large",N/A,0g,10g,4g,7g,0g,45mg,0mg,50,0g,0g
"Hot Coffee with Skim Milk and Splenda No Calorie Sweetener, Large",N/A,0g,8g,3g,6g,0g,40mg,0mg,40,0g,0g
"Hot Coffee with Skim Milk and Splenda No Calorie Sweetener, Medium",N/A,0g,5g,2g,4g,0g,30mg,0mg,30,0g,0g
"Hot Coffee with Skim Milk and Splenda No Calorie Sweetener, Small",N/A,0g,3g,1g,2g,0g,20mg,0mg,20,0g,0g
"Hot Coffee with Skim Milk and Sugar, Extra Large",N/A,0g,49g,4g,47g,0g,50mg,0mg,210,0g,0g
"Hot Coffee with Skim Milk and Sugar, Large",N/A,0g,40g,3g,38g,0g,40mg,0mg,170,0g,0g
"Hot Coffee with Skim Milk and Sugar, Medium",N/A,0g,30g,2g,28g,0g,30mg,0mg,120,0g,0g
"Hot Coffee with Skim Milk and Sugar, Small",N/A,0g,20g,2g,19g,0g,25mg,0mg,70,0g,0g
"Hot Coffee with Splenda No Calorie Sweetener, Extra Large",N/A,0g,6g,1g,3g,0g,15mg,0mg,30,0g,0g
"Hot Coffee with Splenda No Calorie Sweetener, Large",N/A,0g,5g,1g,3g,0g,15mg,0mg,20,0g,0g
"Hot Coffee with Splenda No Calorie Sweetener, Medium",N/A,0g,3g,1g,2g,0g,10mg,0mg,15,0g,0g
"Hot Coffee with Splenda No Calorie Sweetener, Small",N/A,0g,2g,0g,1g,0g,5mg,0mg,10,0g,0g
"Hot Coffee with Sugar, Extra Large",N/A,0g,46g,1g,43g,0g,15mg,0mg,180,0g,0g
"Hot Coffee with Sugar, Large",N/A,0g,37g,1g,35g,0g,15mg,0mg,150,0g,0g
"Hot Coffee with Sugar, Medium",N/A,0g,28g,1g,26g,0g,10mg,0mg,110,0g,0g
"Hot Coffee with Sugar, Small",N/A,0g,18g,0g,17g,0g,5mg,0mg,60,0g,0g
"Maple Pecan Swirl Hot Coffee, Extra Large",N/A,0g,68g,4g,63g,0g,90mg,5mg,290,0g,0g
"Maple Pecan Swirl Hot Coffee, Large",N/A,0g,55g,3g,51g,0g,75mg,5mg,240,0g,0g
"Maple Pecan Swirl Hot Coffee, Medium",N/A,0g,41g,2g,38g,0g,55mg,5mg,180,0g,0g
"Maple Pecan Swirl Hot Coffee, Small",N/A,0g,27g,2g,25g,0g,35mg,0mg,120,0g,0g
"Maple Pecan Swirl Hot Coffee with Cream, Extra Large",N/A,14g,70g,6g,65g,0g,140mg,50mg,440,8g,0g
"Maple Pecan Swirl Hot Coffee with Cream, Large",N/A,12g,56g,5g,52g,0g,115mg,40mg,350,6g,0g
"Maple Pecan Swirl Hot Coffee with Cream, Medium",N/A,9g,42g,4g,39g,0g,85mg,30mg,260,4.5g,0g
"Maple Pecan Swirl Hot Coffee with Cream, Small",N/A,6g,28g,3g,26g,0g,60mg,20mg,170,3g,0g
"Mocha Swirl Hot Coffee, Extra Large",N/A,1g,65g,3g,57g,3g,50mg,0mg,280,0.5g,0g
"Mocha Swirl Hot Coffee, Large",N/A,1g,52g,3g,46g,2g,40mg,0mg,230,0g,0g
"Mocha Swirl Hot Coffee, Medium",N/A,0.5g,39g,2g,34g,2g,30mg,0mg,170,0g,0g
"Mocha Swirl Hot Coffee, Small",N/A,0g,26g,1g,23g,1g,20mg,0mg,110,0g,0g
"Mocha Swirl Hot Coffee with Cream, Extra Large",N/A,16g,68g,5g,57g,3g,75mg,50mg,430,10g,0g
"Mocha Swirl Hot Coffee with Cream, Large",N/A,12g,54g,4g,46g,2g,60mg,40mg,340,8g,0g
"Mocha Swirl Hot Coffee with Cream, Medium",N/A,9g,41g,3g,34g,2g,45mg,30mg,260,6g,0g
"Mocha Swirl Hot Coffee with Cream, Small",N/A,6g,27g,2g,23g,1g,30mg,20mg,170,4g,0g
"Pumpkin Swirl Hot Coffee, Extra Large",N/A,0g,63g,5g,60g,0g,150mg,0mg,280,0g,0g
"Pumpkin Swirl Hot Coffee, Large",N/A,0g,50g,4g,48g,0g,125mg,0mg,220,0g,0g
"Pumpkin Swirl Hot Coffee, Medium",N/A,0g,38g,3g,36g,0g,95mg,0mg,170,0g,0g
"Pumpkin Swirl Hot Coffee, Small",N/A,0g,25g,2g,24g,0g,65mg,0mg,110,0g,0g
"Pumpkin Swirl Hot Coffee with Cream, Extra Large",N/A,15g,65g,7g,60g,0g,180mg,50mg,420,9g,0g
"Pumpkin Swirl Hot Coffee with Cream, Large",N/A,12g,53g,5g,48g,0g,150mg,40mg,340,7g,0g
"Pumpkin Swirl Hot Coffee with Cream, Medium",N/A,9g,39g,4g,36g,0g,110mg,30mg,250,6g,0g
"Pumpkin Swirl Hot Coffee with Cream, Small",N/A,6g,26g,3g,24g,0g,75mg,20mg,170,3.5g,0g
Espresso,N/A,0g,1g,0g,0g,0g,5mg,0mg,5,0g,0g
Espresso with Sugar,N/A,0g,7g,0g,7g,0g,5mg,0mg,30,0g,0g
"Caramel Mocha Swirl Hot Latte with Milk, Large",N/A,12g,70g,14g,67g,1g,230mg,55mg,450,8g,0g
"Caramel Mocha Swirl Hot Latte with Milk, Medium",N/A,9g,52g,11g,50g,1g,170mg,40mg,330,6g,0g
"Caramel Mocha Swirl Hot Latte with Milk, Small",N/A,6g,35g,7g,33g,1g,115mg,25mg,220,4g,0g
"Caramel Mocha Swirl Hot Latte with Skim Milk, Large",N/A,1g,70g,15g,68g,1g,200mg,10mg,350,0.5g,0g
"Caramel Mocha Swirl Hot Latte with Skim Milk, Medium",N/A,0.5g,53g,11g,51g,1g,150mg,5mg,260,0g,0g
"Caramel Mocha Swirl Hot Latte with Skim Milk, Small",N/A,0g,35g,7g,34g,1g,100mg,5mg,170,0g,0g
"Caramel Swirl Hot Latte with Milk, Large",N/A,12g,73g,14g,72g,0g,200mg,40mg,460,7g,0g
"Caramel Swirl Hot Latte with Milk, Medium",N/A,9g,55g,11g,54g,0g,150mg,30mg,350,5g,0g
"Caramel Swirl Hot Latte with Milk, Small",N/A,6g,37g,7g,37g,0g,100mg,20mg,230,3.5g,0g
"Caramel Swirl Hot Latte with Skim Milk, Large",N/A,0g,73g,15g,72g,0g,200mg,10mg,360,0g,0g
"Caramel Swirl Hot Latte with Skim Milk, Medium",N/A,0g,55g,11g,55g,0g,150mg,10mg,270,0g,0g
"Caramel Swirl Hot Latte with Skim Milk, Small",N/A,0g,38g,8g,37g,0g,100mg,5mg,190,0g,0g
"French Vanilla Swirl Hot Latte with Skim Milk, Large",N/A,0g,71g,15g,69g,0g,230mg,10mg,350,0g,0g
"French Vanilla Swirl Hot Latte with Skim Milk, Medium",N/A,0g,54g,11g,52g,0g,170mg,10mg,270,0g,0g
"French Vanilla Swirl Hot Latte with Skim Milk, Small",N/A,0g,36g,8g,35g,0g,115mg,5mg,180,0g,0g
"French Vanilla Swirl Hot Latte with Whole Milk, Large",N/A,12g,71g,14g,68g,0g,230mg,40mg,450,7g,0g
"French Vanilla Swirl Hot Latte with Whole Milk, Medium",N/A,9g,53g,11g,52g,0g,170mg,30mg,340,5g,0g
"French Vanilla Swirl Hot Latte with Whole Milk, Small",N/A,6g,36g,7g,35g,0g,115mg,20mg,230,3.5g,0g
"Hazelnut Swirl Hot Latte with Skim Milk, Large",N/A,0g,72g,15g,69g,0g,230mg,10mg,350,0g,0g
"Hazelnut Swirl Hot Latte with Skim Milk, Medium",N/A,0g,54g,11g,52g,0g,170mg,10mg,270,0g,0g
"Hazelnut Swirl Hot Latte with Skim Milk, Small",N/A,0g,37g,8g,35g,0g,115mg,5mg,180,0g,0g
"Hazelnut Swirl Hot Latte with Whole Milk, Large",N/A,12g,71g,14g,68g,0g,230mg,40mg,450,7g,0g
"Hazelnut Swirl Hot Latte with Whole Milk, Medium",N/A,9g,54g,11g,52g,0g,170mg,30mg,340,5g,0g
"Hazelnut Swirl Hot Latte with Whole Milk, Small",N/A,6g,36g,7g,35g,0g,115mg,20mg,230,3.5g,0g
"Hot Latte with Almond Milk, Large",N/A,4.5g,28g,2g,25g,2g,260mg,0mg,160,0g,0g
"Hot Latte with Almond Milk, Medium",N/A,3g,21g,1g,18g,1g,190mg,0mg,120,0g,0g
"Hot Latte with Almond Milk, Small",N/A,2g,14g,1g,12g,1g,130mg,0mg,80,0g,0g
"Hot Latte with Skim Milk, Large",N/A,0g,20g,13g,20g,0g,170mg,10mg,140,0g,0g
"Hot Latte with Skim Milk, Medium",N/A,0g,15g,10g,15g,0g,130mg,5mg,100,0g,0g
"Hot Latte with Skim Milk, Small",N/A,0g,10g,6g,10g,0g,85mg,5mg,70,0g,0g
"Hot Latte with Skim Milk and Sugar, Large",N/A,0g,55g,13g,55g,0g,170mg,10mg,270,0g,0g
"Hot Latte with Skim Milk and Sugar, Medium",N/A,0g,41g,10g,41g,0g,130mg,5mg,200,0g,0g
"Hot Latte with Skim Milk and Sugar, Small",N/A,0g,28g,6g,28g,0g,85mg,5mg,140,0g,0g
"Hot Latte with Whole Milk, Large",N/A,12g,19g,12g,19g,0g,170mg,35mg,230,7g,0g
"Hot Latte with Whole Milk, Medium",N/A,9g,14g,9g,14g,0g,130mg,25mg,170,5g,0g
"Hot Latte with Whole Milk, Small",N/A,6g,10g,6g,10g,0g,105mg,25mg,120,3.5g,0g
"Hot Latte with Whole Milk and Sugar, Large",N/A,12g,54g,12g,54g,0g,170mg,35mg,370,7g,0g
"Hot Latte with Whole Milk and Sugar, Medium",N/A,9g,40g,9g,40g,0g,130mg,25mg,280,5g,0g
"Hot Latte with Whole Milk and Sugar, Small",N/A,6g,27g,6g,27g,0g,100mg,25mg,170,3.5g,0g
"Maple Pecan Swirl Hot Latte with Skim Milk, Large",N/A,0g,75g,15g,71g,0g,230mg,10mg,370,0g,0g
"Maple Pecan Swirl Hot Latte with Skim Milk, Medium",N/A,0g,57g,11g,54g,0g,170mg,10mg,280,0g,0g
"Maple Pecan Swirl Hot Latte with Skim Milk, Small",N/A,0g,38g,8g,37g,0g,115mg,5mg,190,0g,0g
"Maple Pecan Swirl Hot Latte with Whole Milk, Large",N/A,12g,74g,14g,70g,0g,230mg,40mg,470,7g,0g
"Maple Pecan Swirl Hot Latte with Whole Milk, Medium",N/A,9g,56g,11g,53g,0g,170mg,30mg,350,5g,0g
"Maple Pecan Swirl Hot Latte with Whole Milk, Small",N/A,6g,38g,7g,36g,0g,115mg,20mg,240,3.5g,0g
Mocha Swirl Hot Latte Large with Milk,N/A,13g,72g,13g,67g,2g,200mg,35mg,460,7g,0g
Mocha Swirl Hot Latte Medium with Milk,N/A,10g,54g,10g,51g,2g,150mg,25mg,350,6g,0g
Mocha Swirl Hot Latte Small with Milk,N/A,6g,37g,7g,34g,1g,100mg,20mg,230,3.5g,0g
"Mocha Swirl Hot Latte with Skim Milk, Large",N/A,1.5g,73g,14g,67g,2g,200mg,5mg,360,1g,0g
"Mocha Swirl Hot Latte with Skim Milk, Medium",N/A,1g,55g,11g,51g,2g,150mg,5mg,270,0.5g,0g
"Mocha Swirl Hot Latte with Skim Milk, Small",N/A,0.5g,37g,7g,35g,1g,100mg,5mg,180,0g,0g
"Pumpkin Swirl Hot Latte with Skim Milk, Large",N/A,0.5g,71g,16g,70g,0g,290mg,10mg,360,0g,0g
"Pumpkin Swirl Hot Latte with Skim Milk, Medium",N/A,0g,54g,12g,53g,0g,220mg,5mg,270,0g,0g
"Pumpkin Swirl Hot Latte with Skim Milk, Small",N/A,0g,37g,8g,36g,0g,140mg,5mg,180,0g,0g
"Pumpkin Swirl Hot Latte with Whole Milk, Large",N/A,12g,70g,15g,69g,0g,290mg,40mg,450,7g,0g
"Pumpkin Swirl Hot Latte with Whole Milk, Medium",N/A,9g,53g,11g,52g,0g,210mg,30mg,340,5g,0g
"Pumpkin Swirl Hot Latte with Whole Milk, Small",N/A,6g,36g,7g,36g,0g,140mg,20mg,230,3.5g,0g
"Caramel Swirl Hot Macchiato with Skim Milk, Large",N/A,0g,66g,11g,65g,0g,150mg,10mg,310,0g,0g
"Caramel Swirl Hot Macchiato with Skim Milk, Medium",N/A,0g,49g,8g,49g,0g,115mg,5mg,240,0g,0g
"Caramel Swirl Hot Macchiato with Skim Milk, Small",N/A,0g,33g,6g,33g,0g,80mg,5mg,160,0g,0g
"Caramel Swirl Hot Macchiato with Whole Milk, Large",N/A,8g,65g,10g,64g,0g,160mg,30mg,380,4.5g,0g
"Caramel Swirl Hot Macchiato with Whole Milk, Medium",N/A,6g,49g,8g,49g,0g,120mg,20mg,290,3.5g,0g
"Caramel Swirl Hot Macchiato with Whole Milk, Small",N/A,4g,33g,5g,33g,0g,80mg,15mg,190,2.5g,0g
"French Vanilla Swirl Hot Macchiato with Skim Milk, Large",N/A,0g,66g,11g,61g,0g,180mg,10mg,310,0g,0g
"French Vanilla Swirl Hot Macchiato with Skim Milk, Medium",N/A,0g,49g,8g,46g,0g,135mg,5mg,240,0g,0g
"French Vanilla Swirl Hot Macchiato with Skim Milk, Small",N/A,0g,33g,6g,30g,0g,95mg,5mg,160,0g,0g
"French Vanilla Swirl Hot Macchiato with Whole Milk, Large",N/A,8g,65g,10g,60g,0g,180mg,30mg,380,4.5g,0g
"French Vanilla Swirl Hot Macchiato with Whole Milk, Medium",N/A,6g,49g,8g,45g,0g,140mg,20mg,280,3.5g,0g
"French Vanilla Swirl Hot Macchiato with Whole Milk, Small",N/A,4g,33g,5g,30g,0g,95mg,15mg,190,2.5g,0g
"Hazelnut Swirl Hot Macchiato with Skim Milk, Large",N/A,0g,66g,11g,61g,0g,180mg,10mg,310,0g,0g
"Hazelnut Swirl Hot Macchiato with Skim Milk, Medium",N/A,0g,50g,8g,46g,0g,135mg,5mg,240,0g,0g
"Hazelnut Swirl Hot Macchiato with Skim Milk, Small",N/A,0g,33g,6g,30g,0g,95mg,5mg,160,0g,0g
"Hazelnut Swirl Hot Macchiato with Whole Milk, Large",N/A,8g,65g,10g,60g,0g,180mg,30mg,380,4.5g,0g
"Hazelnut Swirl Hot Macchiato with Whole Milk, Medium",N/A,6g,49g,8g,45g,0g,140mg,20mg,290,3.5g,0g
"Hazelnut Swirl Hot Macchiato with Whole Milk, Small",N/A,4g,33g,5g,30g,0g,95mg,15mg,190,2.5g,0g
"Hot Macchiato with Skim Milk, Large",N/A,0g,14g,8g,14g,0g,125mg,5mg,100,0g,0g
"Hot Macchiato with Skim Milk, Medium",N/A,0g,11g,6g,11g,0g,95mg,5mg,70,0g,0g
"Hot Macchiato with Skim Milk, Small",N/A,0g,8g,4g,8g,0g,65mg,0mg,50,0g,0g
"Hot Macchiato with Whole Milk, Large",N/A,8g,14g,8g,14g,0g,125mg,25mg,160,4.5g,0g
"Hot Macchiato with Whole Milk, Medium",N/A,6g,11g,6g,11g,0g,95mg,20mg,120,3.5g,0g
"Hot Macchiato with Whole Milk, Small",N/A,4g,7g,4g,7g,0g,65mg,10mg,80,2.5g,0g
"Maple Pecan Swirl Hot Macchiato with Skim Milk, Large",N/A,0g,67g,11g,63g,0g,180mg,10mg,320,0g,0g
"Maple Pecan Swirl Hot Macchiato with Skim Milk, Medium",N/A,0g,51g,8g,47g,0g,140mg,5mg,240,0g,0g
"Maple Pecan Swirl Hot Macchiato with Skim Milk, Small",N/A,0g,34g,6g,31g,0g,95mg,5mg,160,0g,0g
"Maple Pecan Swirl Hot Macchiato with Whole Milk, Large",N/A,8g,67g,10g,62g,0g,190mg,30mg,390,4.5g,0g
"Maple Pecan Swirl Hot Macchiato with Whole Milk, Medium",N/A,6g,50g,8g,47g,0g,140mg,20mg,290,3.5g,0g
"Maple Pecan Swirl Hot Macchiato with Whole Milk, Small",N/A,4g,34g,5g,31g,0g,95mg,15mg,200,2.5g,0g
"Mocha Swirl Hot Macchiato with Skim Milk, Large",N/A,1g,65g,10g,58g,2g,150mg,5mg,310,0.5g,0g
"Mocha Swirl Hot Macchiato with Skim Milk, Medium",N/A,1g,49g,8g,43g,2g,115mg,5mg,240,0.5g,0g
"Mocha Swirl Hot Macchiato with Skim Milk, Small",N/A,0.5g,33g,5g,29g,1g,80mg,0mg,160,0g,0g
"Mocha Swirl Hot Macchiato with Whole Milk, Large",N/A,9g,65g,10g,58g,2g,150mg,25mg,380,5g,0g
"Mocha Swirl Hot Macchiato with Whole Milk, Medium",N/A,7g,49g,7g,43g,2g,115mg,20mg,280,4g,0g
"Mocha Swirl Hot Macchiato with Whole Milk, Small",N/A,4.5g,33g,5g,29g,1g,80mg,10mg,190,2.5g,0g
"Pumpkin Swirl Hot Macchiato with Skim Milk, Large",N/A,0.5g,66g,12g,63g,0g,240mg,5mg,320,0g,0g
"Pumpkin Swirl Hot Macchiato with Skim Milk, Medium",N/A,0g,50g,9g,47g,0g,180mg,5mg,240,0g,0g
"Pumpkin Swirl Hot Macchiato with Skim Milk, Small",N/A,0g,33g,6g,31g,0g,125mg,5mg,160,0g,0g
"Pumpkin Swirl Hot Macchiato with Whole Milk, Large",N/A,8g,66g,11g,62g,0g,240mg,25mg,390,5g,0g
"Pumpkin Swirl Hot Macchiato with Whole Milk, Medium",N/A,6g,49g,8g,47g,0g,180mg,20mg,290,3.5g,0g
"Pumpkin Swirl Hot Macchiato with Whole Milk, Small",N/A,4g,33g,6g,31g,0g,125mg,15mg,200,2.5g,0g
"Apple Cider, Extra Large (Regional)",N/A,0g,80g,0g,80g,0g,160mg,0mg,320,0g,0g
"Apple Cider, Large (Regional)",N/A,0g,66g,0g,66g,0g,130mg,0mg,260,0g,0g
"Apple Cider, Medium (Regional)",N/A,0g,45g,0g,45g,0g,90mg,0mg,180,0g,0g
"Apple Cider, Small (Regional)",N/A,0g,31g,0g,31g,0g,60mg,0mg,120,0g,0g
"Vanilla Chai, Large",N/A,12g,75g,14g,66g,0g,210mg,10mg,450,10g,0g
"Vanilla Chai, Medium",N/A,9g,56g,10g,49g,0g,160mg,10mg,340,7g,0g
"Vanilla Chai, Small",N/A,6g,37g,7g,33g,0g,105mg,5mg,230,5g,0g
"Caramel Swirl Iced Cappuccino with Skim Milk, Large",N/A,0g,64g,11g,62g,0g,160mg,10mg,310,0g,0g
"Caramel Swirl Iced Cappuccino with Skim Milk, Medium",N/A,0g,48g,8g,47g,0g,120mg,5mg,230,0g,0g
"Caramel Swirl Iced Cappuccino with Skim Milk, Small",N/A,0g,32g,6g,31g,0g,80mg,5mg,150,0g,0g
"Caramel Swirl Iced Cappuccino with Whole Milk, Large",N/A,8g,64g,10g,62g,0g,160mg,30mg,370,4.5g,0g
"Caramel Swirl Iced Cappuccino with Whole Milk, Medium",N/A,6g,48g,8g,46g,0g,120mg,20mg,280,3.5g,0g
"Caramel Mocha Swirl Iced Coffee, Large",N/A,0g,54g,4g,48g,1g,45mg,0mg,230,0g,0g
"Caramel Mocha Swirl Iced Coffee, Medium",N/A,0g,41g,3g,36g,1g,35mg,0mg,180,0g,0g
"Caramel Mocha Swirl Iced Coffee, Small",N/A,0g,27g,2g,24g,1g,25mg,0mg,120,0g,0g
"Caramel Mocha Swirl Iced Coffee with Cream, Large",N/A,12g,56g,5g,48g,1g,70mg,40mg,350,7g,0g
