Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price,Carbs Metric,Cholesterol Metric,Protein Metric,Fat Metric,Sodium Metric,Saturated Fat Metric
Backyard BBQ Chicken - Personal Pan Pizza® Slice,78.5,6.0,25,8,8,1,370,15,180,2.0,0.0,16.49,0.925925925925926,0.5555555555555556,1.777777777777778,0.8658008658008658,1.7129629629629628,1.1111111111111112
Buffalo Chicken - Personal Pan Pizza® Slice,77.3,5.0,22,7,2,1,570,15,160,2.0,0.0,16.49,0.9166666666666667,0.625,1.75,0.8116883116883117,2.96875,1.25
Chicken-Bacon Parmesan - Personal Pan Pizza® Slice,77.4,8.0,17,9,2,1,350,20,180,3.0,0.0,16.49,0.6296296296296297,0.7407407407407407,2.0,1.1544011544011545,1.6203703703703705,1.6666666666666667
Hawaiian Chicken - Personal Pan Pizza® Slice,76.7,5.0,18,8,3,1,340,15,150,2.0,0.0,15.49,0.8,0.6666666666666667,2.1333333333333333,0.8658008658008658,1.8888888888888888,1.3333333333333335
Meat Lover's® - Personal Pan Pizza® Slice,82.4,12.0,17,9,2,1,470,25,210,4.5,0.0,15.49,0.5396825396825398,0.7936507936507936,1.7142857142857144,1.484230055658627,1.8650793650793651,2.142857142857143
Pepperoni Lover's® - Personal Pan Pizza® Slice,72.0,9.0,17,8,2,1,370,20,180,3.5,0.0,15.49,0.6296296296296297,0.7407407407407407,1.777777777777778,1.2987012987012987,1.7129629629629628,1.9444444444444444
Supreme - Personal Pan Pizza® Slice,77.7,8.0,18,7,2,1,360,15,170,3.0,0.0,15.49,0.7058823529411765,0.5882352941176471,1.6470588235294117,1.2223071046600458,1.7647058823529413,1.7647058823529411
Veggie Lover's® - Personal Pan Pizza® Slice,73.8,5.0,18,6,2,1,290,10,140,2.0,0.0,15.49,0.8571428571428571,0.47619047619047616,1.7142857142857144,0.9276437847866419,1.7261904761904765,1.4285714285714286
Hawaiian Chicken - Small Original Pan Slice,70.4,5.0,16,7,2,1,310,15,140,2.0,0.0,15.49,0.7619047619047619,0.7142857142857143,2.0,0.9276437847866419,1.8452380952380953,1.4285714285714286
Meat Lover's® - Small Original Pan Slice,73.2,10.0,16,8,2,1,410,20,190,3.5,0.0,15.49,0.5614035087719298,0.7017543859649122,1.6842105263157894,1.367053998632946,1.7982456140350878,1.8421052631578945
Supreme - Small Original Pan Slice,71.5,7.0,16,6,2,1,320,15,160,2.5,0.0,15.49,0.6666666666666667,0.625,1.5,1.1363636363636362,1.6666666666666667,1.5625
Veggie Lover's® - Small Original Pan Slice,70.5,5.0,16,5,2,1,270,10,130,2.0,0.0,15.49,0.8205128205128206,0.5128205128205129,1.5384615384615385,0.999000999000999,1.730769230769231,1.5384615384615385
Meat Lover's® - Small Hand Tossed Slice,71.9,9.0,17,7,1,1,380,20,180,3.5,0.0,15.49,0.6296296296296297,0.7407407407407407,1.5555555555555556,1.2987012987012987,1.7592592592592593,1.9444444444444444
Supreme - Small Hand Tossed Slice,70.2,6.0,17,6,1,1,280,15,150,2.5,0.0,15.49,0.7555555555555555,0.6666666666666667,1.6,1.0389610389610389,1.5555555555555556,1.6666666666666667
Backyard BBQ Chicken - Medium Original Pan Slice,109.3,10.0,33,11,6,2,450,25,270,4.0,0.0,12.49,0.8148148148148148,0.6172839506172839,1.6296296296296298,0.962000962000962,1.388888888888889,1.4814814814814816
Buffalo Chicken - Medium Original Pan Slice,111.9,9.0,31,11,2,2,680,20,240,3.5,0.0,16.49,0.8611111111111113,0.5555555555555556,1.8333333333333333,0.974025974025974,2.361111111111111,1.4583333333333333
Cheese - Medium Original Pan Slice,105.7,10.0,28,11,1,2,450,25,250,4.5,0.0,15.49,0.7466666666666667,0.6666666666666667,1.7599999999999998,1.0389610389610389,1.5,1.7999999999999998
Chicken-Bacon Parmesan - Medium Original Pan Slice,114.6,13.0,27,12,1,2,470,30,270,4.5,0.0,12.49,0.6666666666666667,0.7407407407407407,1.777777777777778,1.2506012506012505,1.4506172839506173,1.6666666666666667
Hawaiian Chicken - Medium Original Pan Slice,118.6,9.0,29,11,2,2,490,25,240,3.5,0.0,12.49,0.8055555555555556,0.6944444444444445,1.8333333333333333,0.974025974025974,1.7013888888888888,1.4583333333333333
Meat Lover's® - Medium Original Pan Slice,123.2,17.0,28,13,1,2,660,35,320,6.0,0.0,15.49,0.5833333333333334,0.7291666666666667,1.625,1.37987012987013,1.71875,1.875
Pepperoni - Medium Original Pan Slice,101.3,11.0,28,10,1,2,470,25,250,4.5,0.0,15.49,0.7466666666666667,0.6666666666666667,1.6,1.1428571428571428,1.5666666666666667,1.7999999999999998
Pepperoni Lover's® - Medium Original Pan Slice,116.6,15.0,28,13,1,2,580,35,300,6.0,0.0,15.49,0.6222222222222222,0.7777777777777778,1.7333333333333334,1.2987012987012987,1.6111111111111112,2.0
Supreme - Medium Original Pan Slice,121.1,13.0,29,11,2,2,500,25,270,5.0,0.0,15.49,0.7160493827160495,0.6172839506172839,1.6296296296296298,1.2506012506012505,1.5432098765432098,1.8518518518518516
Ultimate Cheese Lover's® - Medium Original Pan Slice,106.6,13.0,27,12,1,2,470,25,270,5.0,0.0,15.49,0.6666666666666667,0.6172839506172839,1.777777777777778,1.2506012506012505,1.4506172839506173,1.8518518518518516
Veggie Lover's® - Medium Original Pan Slice,120.3,9.0,29,9,2,2,420,15,230,3.5,0.0,15.49,0.8405797101449275,0.43478260869565216,1.565217391304348,1.0163749294184077,1.5217391304347825,1.5217391304347827
Backyard BBQ Chicken - Medium Hand Tossed Slice,97.8,7.0,31,10,6,2,390,20,220,3.0,0.0,15.49,0.9393939393939393,0.6060606060606061,1.8181818181818183,0.8264462809917354,1.4772727272727273,1.3636363636363635
Buffalo Chicken - Medium Hand Tossed Slice,97.1,5.0,28,9,1,2,560,20,200,2.5,0.0,15.49,0.9333333333333335,0.6666666666666667,1.7999999999999998,0.6493506493506493,2.3333333333333335,1.25
Cheese - Medium Hand Tossed Slice,93.6,8.0,26,10,1,2,390,20,210,3.5,0.0,15.49,0.8253968253968255,0.6349206349206349,1.9047619047619047,0.9894867037724181,1.5476190476190477,1.6666666666666667
Chicken-Bacon Parmesan - Medium Hand Tossed Slice,103.3,9.0,25,11,1,2,410,25,230,4.0,0.0,16.49,0.7246376811594203,0.7246376811594203,1.9130434782608696,1.0163749294184077,1.4855072463768115,1.7391304347826086
Hawaiian Chicken - Medium Hand Tossed Slice,108.9,6.0,27,10,2,2,440,20,200,3.0,0.0,15.49,0.9000000000000001,0.6666666666666667,2.0,0.7792207792207791,1.8333333333333335,1.5
Meat Lover's® - Medium Hand Tossed Slice,113.2,15.0,26,12,1,2,610,35,280,6.0,0.0,15.49,0.6190476190476191,0.8333333333333334,1.7142857142857144,1.3914656771799627,1.8154761904761905,2.142857142857143
Pepperoni - Medium Hand Tossed Slice,91.5,9.0,25,9,1,2,420,20,220,4.0,0.0,15.49,0.7575757575757576,0.6060606060606061,1.6363636363636362,1.062573789846517,1.590909090909091,1.8181818181818181
Pepperoni Lover's® - Medium Hand Tossed Slice,105.5,13.0,26,12,1,2,530,35,270,6.0,0.0,15.49,0.6419753086419754,0.8641975308641975,1.777777777777778,1.2506012506012505,1.6358024691358026,2.2222222222222223
Supreme - Medium Hand Tossed Slice,111.7,10.0,26,10,2,2,450,25,240,4.5,0.0,15.49,0.7222222222222223,0.6944444444444445,1.6666666666666665,1.0822510822510822,1.5625,1.875
Ultimate Cheese Lover's® - Medium Hand Tossed Slice,93.4,10.0,25,11,1,2,390,25,230,4.5,0.0,15.49,0.7246376811594203,0.7246376811594203,1.9130434782608696,1.129305477131564,1.4130434782608696,1.956521739130435
Veggie Lover's® - Medium Hand Tossed Slice,111.3,6.0,27,8,2,2,370,15,200,2.5,0.0,15.49,0.9000000000000001,0.5,1.6,0.7792207792207791,1.5416666666666667,1.25
Backyard BBQ Chicken - Medium Thin 'N Crispy® Slice,88.1,7.0,27,10,7,1,440,25,210,3.0,0.0,16.49,0.8571428571428571,0.7936507936507936,1.9047619047619047,0.8658008658008658,1.7460317460317463,1.4285714285714286
Buffalo Chicken - Medium Thin 'N Crispy® Slice,88.3,5.0,25,9,3,1,620,20,190,3.0,0.0,16.49,0.8771929824561403,0.7017543859649122,1.8947368421052633,0.683526999316473,2.719298245614035,1.5789473684210527
Cheese - Medium Thin 'N Crispy® Slice,82.8,7.0,22,10,3,2,440,25,190,4.0,0.0,15.49,0.7719298245614036,0.8771929824561403,2.1052631578947367,0.9569377990430621,1.929824561403509,2.1052631578947367
Chicken-Bacon Parmesan - Medium Thin 'N Crispy® Slice,94.4,9.0,21,11,3,1,460,30,210,4.0,0.0,16.49,0.6666666666666667,0.9523809523809523,2.0952380952380953,1.1131725417439704,1.8253968253968256,1.9047619047619049
Hawaiian Chicken - Medium Thin 'N Crispy® Slice,100.3,6.0,24,10,4,2,480,25,180,3.0,0.0,15.49,0.888888888888889,0.925925925925926,2.2222222222222223,0.8658008658008658,2.2222222222222223,1.6666666666666667
Meat Lover's® - Medium Thin 'N Crispy® Slice,100.9,14.0,22,12,3,2,650,35,260,6.0,0.0,15.49,0.5641025641025642,0.8974358974358975,1.8461538461538463,1.3986013986013988,2.0833333333333335,2.307692307692308
Pepperoni - Medium Thin 'N Crispy® Slice,80.8,9.0,22,9,3,2,480,25,210,4.0,0.0,15.49,0.6984126984126985,0.7936507936507936,1.7142857142857144,1.1131725417439704,1.9047619047619047,1.9047619047619049
Pepperoni Lover's® - Medium Thin 'N Crispy®; Slice,96.3,13.0,22,12,3,2,600,40,260,6.0,0.0,15.49,0.5641025641025642,1.0256410256410258,1.8461538461538463,1.2987012987012987,1.923076923076923,2.307692307692308
Supreme - Medium Thin 'N Crispy® Slice,104.5,10.0,23,10,3,2,490,25,220,4.5,0.0,15.49,0.6969696969696969,0.7575757575757576,1.8181818181818183,1.1806375442739079,1.856060606060606,2.0454545454545454
Ultimate Cheese Lover's® - Medium Thin 'N Crispy® Slice,83.7,10.0,22,11,3,1,450,25,220,5.0,0.0,15.49,0.6666666666666667,0.7575757575757576,2.0,1.1806375442739079,1.7045454545454546,2.272727272727273
Veggie Lover's® - Medium Thin 'N Crispy® Slice,108.1,6.0,24,8,4,2,420,15,180,3.0,0.0,15.49,0.888888888888889,0.5555555555555556,1.777777777777778,0.8658008658008658,1.9444444444444446,1.6666666666666667
Backyard BBQ Chicken - Large Original Pan Slice,150.3,16.0,43,16,7,2,650,35,380,6.0,0.0,15.49,0.7543859649122807,0.6140350877192983,1.6842105263157894,1.0936431989063569,1.4254385964912282,1.5789473684210527
Buffalo Chicken - Large Original Pan Slice,148.6,14.0,40,15,2,2,850,30,350,5.0,0.0,13.49,0.7619047619047619,0.5714285714285715,1.7142857142857144,1.0389610389610389,2.0238095238095237,1.4285714285714286
Cheese - Large Original Pan Slice,148.2,17.0,37,16,2,2,660,35,360,7.0,0.0,11.99,0.6851851851851852,0.6481481481481481,1.777777777777778,1.2265512265512266,1.5277777777777777,1.9444444444444444
Chicken-Bacon Parmesan - Large Original Pan Slice,158.8,20.0,35,18,2,2,680,40,390,7.0,0.0,15.49,0.5982905982905983,0.6837606837606838,1.8461538461538463,1.332001332001332,1.4529914529914532,1.7948717948717947
Hawaiian Chicken - Large Original Pan Slice,165.9,14.0,38,17,3,2,720,35,350,5.0,0.0,15.49,0.7238095238095238,0.6666666666666667,1.9428571428571428,1.0389610389610389,1.7142857142857142,1.4285714285714286
Meat Lover's® - Large Original Pan Slice,174.3,27.0,37,19,2,2,970,50,470,10.0,0.0,12.49,0.5248226950354611,0.7092198581560284,1.6170212765957448,1.4921248963802156,1.7198581560283688,2.127659574468085
Pepperoni - Large Original Pan Slice,140.9,18.0,36,15,2,2,680,35,370,6.0,0.0,12.49,0.6486486486486487,0.6306306306306307,1.6216216216216217,1.2636012636012637,1.5315315315315317,1.6216216216216217
Pepperoni Lover's® - Large Original Pan Slice,163.7,24.0,37,19,2,3,850,50,440,9.0,0.5,12.49,0.5606060606060607,0.7575757575757576,1.7272727272727273,1.4167650531286895,1.6098484848484849,2.0454545454545454
Supreme - Large Original Pan Slice,169.2,20.0,37,16,2,2,740,40,400,7.0,0.0,12.49,0.6166666666666667,0.6666666666666667,1.6,1.2987012987012987,1.5416666666666667,1.7500000000000002
Ultimate Cheese Lover's® - Large Original Pan Slice,148.3,20.0,36,17,2,2,670,40,390,8.0,0.0,12.49,0.6153846153846154,0.6837606837606838,1.7435897435897436,1.332001332001332,1.4316239316239316,2.051282051282051
Veggie Lover's® - Large Original Pan Slice,166.0,15.0,38,13,3,3,620,25,330,5.0,0.0,12.49,0.7676767676767677,0.5050505050505051,1.5757575757575757,1.1806375442739079,1.5656565656565657,1.5151515151515151
Backyard BBQ Chicken - Large Hand Tossed Slice,132.8,10.0,40,14,7,2,530,30,300,4.5,0.0,12.49,0.888888888888889,0.6666666666666667,1.8666666666666667,0.8658008658008658,1.4722222222222223,1.5
Buffalo Chicken - Large Hand Tossed Slice,131.5,8.0,37,13,2,2,740,30,270,4.0,0.0,12.49,0.9135802469135803,0.7407407407407407,1.925925925925926,0.7696007696007696,2.283950617283951,1.4814814814814816
Cheese - Large Hand Tossed Slice,128.9,10.0,34,13,2,3,540,30,290,5.0,0.0,12.49,0.7816091954022989,0.6896551724137931,1.793103448275862,0.8956560680698612,1.5517241379310345,1.7241379310344827
Chicken-Bacon Parmesan - Large Hand Tossed Slice,141.7,13.0,33,16,1,2,560,35,310,5.0,0.0,12.49,0.7096774193548387,0.7526881720430108,2.064516129032258,1.0892333472978635,1.5053763440860215,1.6129032258064515
Hawaiian Chicken - Large Hand Tossed Slice,150.5,9.0,36,15,3,3,610,30,280,4.0,0.0,12.49,0.8571428571428571,0.7142857142857143,2.142857142857143,0.8348794063079776,1.8154761904761905,1.4285714285714286
Meat Lover's® - Large Hand Tossed Slice,157.4,21.0,34,17,2,3,860,50,390,8.0,0.0,12.49,0.5811965811965812,0.8547008547008547,1.7435897435897436,1.3986013986013988,1.8376068376068377,2.051282051282051
Pepperoni - Large Hand Tossed Slice,125.3,13.0,34,13,2,3,590,30,300,6.0,0.0,12.49,0.7555555555555555,0.6666666666666667,1.7333333333333334,1.1255411255411256,1.6388888888888888,2.0
Pepperoni Lover's® - Large Hand Tossed Slice,145.7,18.0,35,17,2,3,740,50,370,8.0,0.0,12.49,0.6306306306306307,0.900900900900901,1.837837837837838,1.2636012636012637,1.6666666666666667,2.1621621621621623
Supreme - Large Hand Tossed Slice,154.5,14.0,35,14,2,3,630,35,330,6.0,0.0,12.49,0.7070707070707071,0.7070707070707071,1.696969696969697,1.1019283746556474,1.590909090909091,1.8181818181818181
Ultimate Cheese Lover's® - Large Hand Tossed Slice,127.8,13.0,33,15,1,2,540,35,310,6.0,0.0,12.49,0.7096774193548387,0.7526881720430108,1.935483870967742,1.0892333472978635,1.4516129032258065,1.935483870967742
Veggie Lover's® - Large Hand Tossed Slice,153.0,9.0,36,11,2,3,510,20,260,4.0,0.0,12.49,0.9230769230769231,0.5128205128205129,1.6923076923076925,0.8991008991008992,1.6346153846153846,1.5384615384615385
Backyard BBQ Chicken - Large Thin 'N Crispy® Slice,118.7,9.0,35,14,9,2,590,35,280,4.5,0.0,15.49,0.8333333333333334,0.8333333333333334,2.0,0.8348794063079776,1.7559523809523812,1.607142857142857
Buffalo Chicken - Large Thin 'N Crispy® Slice,118.4,8.0,33,13,4,2,810,30,250,4.0,0.0,16.49,0.8800000000000001,0.8,2.08,0.8311688311688312,2.7,1.6
Cheese - Large Thin 'N Crispy® Slice,114.9,10.0,29,14,4,2,610,35,260,6.0,0.0,15.49,0.7435897435897436,0.8974358974358975,2.153846153846154,0.999000999000999,1.9551282051282053,2.307692307692308
Chicken-Bacon Parmesan - Large Thin 'N Crispy® Slice,128.4,13.0,28,15,4,2,620,40,290,6.0,0.0,16.49,0.6436781609195402,0.9195402298850575,2.0689655172413794,1.1643528884908194,1.7816091954022988,2.0689655172413794
Hawaiian Chicken - Large Thin 'N Crispy® Slice,137.3,8.0,31,14,6,2,670,35,250,4.0,0.0,15.49,0.8266666666666667,0.9333333333333335,2.24,0.8311688311688312,2.2333333333333334,1.6
Meat Lover's® - Large Thin 'N Crispy® Slice,141.0,20.0,29,17,4,2,920,50,370,9.0,0.0,15.49,0.5225225225225226,0.900900900900901,1.837837837837838,1.4040014040014042,2.0720720720720722,2.4324324324324325
Pepperoni - Large Thin 'N Crispy® Slice,110.6,13.0,29,13,4,2,660,35,280,6.0,0.0,15.49,0.6904761904761906,0.8333333333333334,1.8571428571428572,1.2059369202226344,1.9642857142857144,2.142857142857143
Pepperoni Lover's® - Large Thin 'N Crispy®; Slice,133.4,18.0,30,17,4,2,830,55,350,9.0,0.5,15.49,0.5714285714285715,1.0476190476190477,1.9428571428571428,1.3358070500927643,1.9761904761904763,2.571428571428571
Supreme - Large Thin 'N Crispy® Slice,142.4,14.0,30,14,5,2,680,40,300,6.0,0.0,15.49,0.6666666666666667,0.888888888888889,1.8666666666666667,1.2121212121212122,1.8888888888888888,2.0
Ultimate Cheese Lover's® - Large Thin 'N Crispy® Slice,114.9,14.0,28,15,4,2,620,40,290,7.0,0.0,15.49,0.6436781609195402,0.9195402298850575,2.0689655172413794,1.2539184952978055,1.7816091954022988,2.413793103448276
Veggie Lover's® - Large Thin 'N Crispy® Slice,144.4,8.0,31,11,5,3,580,20,240,4.0,0.0,15.49,0.8611111111111113,0.5555555555555556,1.8333333333333333,0.8658008658008658,2.013888888888889,1.6666666666666667
Backyard BBQ Chicken - Large Original Stuffed Crust® Slice,146.4,13.0,41,16,7,2,670,45,340,6.0,0.0,18.49,0.803921568627451,0.8823529411764707,1.8823529411764706,0.9931245225362874,1.6421568627450982,1.7647058823529411
Buffalo Chicken - Large Original Stuffed Crust® Slice,144.7,11.0,39,15,2,2,870,40,310,6.0,0.0,18.49,0.8387096774193548,0.8602150537634409,1.935483870967742,0.9216589861751152,2.338709677419355,1.935483870967742
Cheese - Large Original Stuffed Crust® Slice,138.7,13.0,35,14,2,3,660,35,310,7.0,0.0,17.49,0.7526881720430108,0.7526881720430108,1.8064516129032258,1.0892333472978635,1.7741935483870968,2.258064516129032
Chicken-Bacon Parmesan - Large Original Stuffed Crust® Slice,154.9,16.0,34,17,2,2,700,45,350,7.0,0.0,18.49,0.6476190476190476,0.8571428571428571,1.9428571428571428,1.1873840445269017,1.6666666666666667,2.0
Hawaiian Chicken - Large Original Stuffed Crust® Slice,161.9,11.0,37,16,3,2,750,40,310,6.0,0.0,18.49,0.7956989247311829,0.8602150537634409,2.064516129032258,0.9216589861751152,2.0161290322580645,1.935483870967742
Meat Lover's® - Large Original Stuffed Crust® Slice,171.7,24.0,36,19,2,2,1010,60,430,10.0,0.0,17.49,0.5581395348837209,0.9302325581395349,1.7674418604651163,1.4497130776200544,1.9573643410852715,2.3255813953488373
Pepperoni - Large Original Stuffed Crust® Slice,139.7,16.0,35,15,2,2,730,45,340,7.0,0.0,17.49,0.6862745098039216,0.8823529411764707,1.7647058823529413,1.2223071046600458,1.7892156862745099,2.0588235294117645
Pepperoni Lover's® - Large Original Stuffed Crust®; Slice,154.4,20.0,35,18,2,3,850,55,390,9.0,0.5,17.49,0.5982905982905983,0.9401709401709402,1.8461538461538463,1.332001332001332,1.8162393162393162,2.307692307692308
Supreme - Large Original Stuffed Crust® Slice,166.4,18.0,36,16,2,3,770,45,370,8.0,0.0,17.49,0.6486486486486487,0.8108108108108109,1.7297297297297298,1.2636012636012637,1.7342342342342343,2.1621621621621623
Ultimate Cheese Lover's® - Large Original Stuffed Crust® Slice,137.6,16.0,34,15,2,2,660,40,340,8.0,0.0,17.49,0.6666666666666667,0.7843137254901961,1.7647058823529413,1.2223071046600458,1.6176470588235294,2.3529411764705883
Veggie Lover's® - Large Original Stuffed Crust® Slice,163.0,12.0,37,13,3,3,650,30,300,6.0,0.0,17.49,0.8222222222222223,0.6666666666666667,1.7333333333333334,1.0389610389610389,1.8055555555555556,2.0
Backyard BBQ Chicken - Rectangle Slice,107.4,9.0,34,11,6,2,470,20,260,3.5,0.0,12.49,0.8717948717948719,0.5128205128205129,1.6923076923076925,0.8991008991008992,1.5064102564102564,1.3461538461538463
Buffalo Chicken - Rectangle Slice,106.3,8.0,32,10,1,2,630,20,240,3.0,0.0,16.49,0.888888888888889,0.5555555555555556,1.6666666666666665,0.8658008658008658,2.1875,1.25
Cheese - Rectangle Slice,102.6,9.0,29,10,1,2,460,20,240,4.0,0.0,5.29,0.8055555555555556,0.5555555555555556,1.6666666666666665,0.974025974025974,1.5972222222222223,1.6666666666666667
Chicken-Bacon Parmesan - Rectangle Slice,112.6,12.0,28,12,1,2,490,25,270,4.5,0.0,16.49,0.691358024691358,0.6172839506172839,1.777777777777778,1.1544011544011545,1.5123456790123457,1.6666666666666667
Hawaiian Chicken - Rectangle Slice,116.3,8.0,30,11,2,2,500,20,230,3.0,0.0,15.49,0.8695652173913043,0.5797101449275363,1.9130434782608696,0.9034443817052513,1.8115942028985508,1.3043478260869565
Meat Lover's® - Rectangle Slice,121.6,16.0,29,13,1,2,670,35,310,6.0,0.0,15.49,0.6236559139784946,0.7526881720430108,1.6774193548387097,1.3405948889819856,1.8010752688172043,1.935483870967742
Pepperoni - Rectangle Pan Slice,100.2,11.0,28,10,1,2,490,20,250,4.0,0.0,15.49,0.7466666666666667,0.5333333333333333,1.6,1.1428571428571428,1.6333333333333333,1.6
Pepperoni Lover's® - Rectangle Slice,114.0,14.0,29,13,1,2,590,35,290,6.0,0.0,15.49,0.6666666666666667,0.8045977011494253,1.793103448275862,1.2539184952978055,1.6954022988505746,2.0689655172413794
Supreme - Rectangle Slice,118.6,12.0,29,11,2,2,520,25,270,4.5,0.0,15.49,0.7160493827160495,0.6172839506172839,1.6296296296296298,1.1544011544011545,1.6049382716049383,1.6666666666666667
Ultimate Cheese Lover's® - Rectangle Slice,103.5,12.0,28,11,1,2,480,25,260,5.0,0.0,15.49,0.7179487179487181,0.6410256410256411,1.6923076923076925,1.1988011988011988,1.5384615384615385,1.9230769230769231
Veggie Lover's® - Rectangle Slice,117.1,8.0,30,9,2,2,440,15,220,3.0,0.0,15.49,0.9090909090909091,0.45454545454545453,1.6363636363636362,0.9445100354191263,1.6666666666666667,1.3636363636363635
"Backyard BBQ Chicken - 18"" Slice",185.4,13.0,57,19,9,3,720,40,420,6.0,0.0,15.49,0.9047619047619048,0.6349206349206349,1.8095238095238095,0.8039579468150897,1.4285714285714286,1.4285714285714286
"Buffalo Chicken - 18"" Slice",186.7,11.0,54,18,3,3,1030,35,380,5.0,0.0,7.99,0.9473684210526316,0.6140350877192983,1.8947368421052633,0.7518796992481203,2.2587719298245617,1.3157894736842104
"Cheese & Mushroom - 18"" Slice",205.3,10.0,51,17,3,4,710,30,360,5.0,0.0,5.29,0.9444444444444444,0.5555555555555556,1.8888888888888888,0.7215007215007214,1.6435185185185186,1.3888888888888888
"Cheese - 18"" Slice",194.9,14.0,51,19,3,4,820,40,410,7.0,0.0,5.29,0.8292682926829269,0.6504065040650407,1.8536585365853657,0.8869179600886918,1.6666666666666667,1.707317073170732
"Chicken-Bacon Parmesan - 18"" Slice",211.5,20.0,49,22,2,3,830,50,460,8.0,0.0,16.49,0.7101449275362319,0.7246376811594203,1.9130434782608696,1.129305477131564,1.5036231884057971,1.7391304347826086
"Four Pepper Pepperoni - 18"" Slice",216.1,13.0,51,17,4,4,1160,35,390,6.0,0.0,15.49,0.8717948717948719,0.5982905982905983,1.7435897435897436,0.8658008658008658,2.4786324786324787,1.5384615384615385
"Hawaiian Chicken - 18"" Slice",222.5,11.0,54,19,6,4,850,40,390,5.0,0.0,15.49,0.9230769230769231,0.6837606837606838,1.9487179487179487,0.7326007326007326,1.8162393162393162,1.282051282051282
"Italian Sausage - 18"" Slice",198.6,18.0,51,19,3,4,890,45,440,8.0,0.0,15.49,0.7727272727272727,0.6818181818181819,1.7272727272727273,1.062573789846517,1.6856060606060608,1.8181818181818181
"Meat Lover's® - 18"" Slice",217.2,24.0,51,22,3,4,1100,55,500,10.0,0.0,15.49,0.6799999999999999,0.7333333333333334,1.7599999999999998,1.2467532467532467,1.8333333333333335,2.0
