Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price,Carbs Metric,Cholesterol Metric,Protein Metric,Fat Metric,Sodium Metric,Saturated Fat Metric
Green Chile Double Whatameal with Lower Calorie Sides,1384,57,72,55,17,4,1980,125,1020,21,2,3.49,0.47058823529411764,0.8169934640522876,2.1568627450980395,1.4514896867838045,1.6176470588235294,2.0588235294117645
Honey BBQ Chicken Strip Sandwich,301,39,90,38,17,2,2420,95,870,9,0,5.39,0.6896551724137931,0.7279693486590039,1.7471264367816093,1.1643528884908194,2.318007662835249,1.0344827586206897
Honey BBQ Chicken Strip Sandwich Jr.,197,24,65,25,13,2,1530,60,580,5,0,5.39,0.7471264367816093,0.6896551724137931,1.7241379310344829,1.0747872816838333,2.1982758620689653,0.8620689655172413
Honey BBQ Chicken Strip Sandwich Jr. Whatameal,1232,45,229,30,125,7,1840,60,1410,8,0,7.39,1.0827423167848702,0.28368794326241137,0.851063829787234,0.8289582757667864,1.087470449172577,0.5673758865248227
Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,847,24,74,26,17,4,1550,60,610,5,0,7.39,0.8087431693989071,0.6557377049180328,1.7049180327868851,1.02192889078135,2.1174863387978142,0.819672131147541
Honey BBQ Chicken Strip Sandwich Whatameal,1336,60,254,43,129,7,2730,100,1700,12,0,5.39,0.996078431372549,0.39215686274509803,1.011764705882353,0.9167303284950343,1.3382352941176472,0.7058823529411765
Honey BBQ Chicken Strip Sandwich Whatameal with Lower Calorie Sides,1306,39,100,38,21,4,2450,100,910,9,0,7.39,0.7326007326007327,0.7326007326007327,1.6703296703296702,1.1131725417439704,2.243589743589744,0.9890109890109889
Monterey Melt,399,68,62,54,12,4,2180,130,1090,23,2,5.39,0.3792048929663609,0.7951070336391438,1.981651376146789,1.62039795067318,1.6666666666666667,2.1100917431192663
Monterey Melt Jr.,214,37,37,28,7,2,1390,75,600,13,1,5.39,0.41111111111111115,0.8333333333333334,1.8666666666666667,1.6017316017316017,1.9305555555555558,2.166666666666667
Monterey Melt Jr. Whatameal,1249,59,201,33,119,6,1690,75,1430,16,1,7.39,0.9370629370629371,0.3496503496503497,0.9230769230769231,1.0716556171101626,0.984848484848485,1.118881118881119
Monterey Melt Jr. Whatameal with Lower Calorie Sides,1220,37,47,29,11,3,1420,75,640,13,1,7.39,0.48958333333333337,0.78125,1.8125,1.5016233766233766,1.8489583333333335,2.03125
Monterey Melt Whatameal,1434,90,226,59,124,8,2480,130,1920,26,2,7.39,0.7847222222222222,0.4513888888888889,1.2291666666666665,1.2175324675324675,1.076388888888889,1.3541666666666667
Monterey Melt Whatameal with Lower Calorie Sides,1404,68,72,55,17,5,2210,135,1130,23,2,7.39,0.4247787610619469,0.7964601769911505,1.9469026548672566,1.563038731180324,1.6297935103244838,2.0353982300884956
Whataburger Patty Melt,331,61,45,49,6,1,1760,125,940,21,2,5.39,0.3191489361702128,0.8865248226950355,2.0851063829787235,1.6855484940591323,1.5602836879432624,2.2340425531914896
"Whataburger Patty Melt, Single",228,37,45,28,6,1,1200,65,640,11,1,5.39,0.46875,0.6770833333333334,1.75,1.5016233766233766,1.5625,1.7187500000000002
"Whataburger Patty Melt, Single Whatameal",1262,58,209,33,118,5,1510,70,1470,14,1,7.39,0.9478458049886622,0.31746031746031744,0.8979591836734693,1.024825514621433,0.8560090702947847,0.9523809523809524
