Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price,Carbs Metric,Cholesterol Metric,Protein Metric,Fat Metric,Sodium Metric,Saturated Fat Metric
"Wisconsin 6 Cheese Hand Tossed Pizza, XLarge",178,18.0,48,20,4,2,910,50,440,9.0,0.5,11.99,0.7272727272727273,0.7575757575757576,1.8181818181818183,1.062573789846517,1.7234848484848486,2.0454545454545454
Buffalo Chicken Sandwich,174,21.0,37,22,2,2,1270,60,420,8.0,1.0,5.99,0.5873015873015873,0.9523809523809523,2.0952380952380953,1.2987012987012987,2.5198412698412698,1.9047619047619049
Chicken Bacon Ranch Sandwich,157,22.0,36,24,2,1,1140,65,440,8.0,0.0,5.99,0.5454545454545455,0.984848484848485,2.1818181818181817,1.2987012987012987,2.159090909090909,1.8181818181818181
Chicken Parm Sandwich,161,15.0,37,25,2,2,1000,60,380,8.0,0.0,5.99,0.6491228070175439,1.0526315789473684,2.631578947368421,1.0252904989747094,2.192982456140351,2.1052631578947367
Italian Sandwich,163,20.0,36,22,2,2,1380,55,410,9.0,0.5,5.99,0.5853658536585366,0.894308943089431,2.1463414634146343,1.2670256572695597,2.8048780487804876,2.195121951219512
Mediterranean Veggie Sandwich,167,14.0,38,18,3,2,1110,40,350,8.0,0.0,5.99,0.7238095238095238,0.7619047619047619,2.057142857142857,1.0389610389610389,2.642857142857143,2.2857142857142856
Philly Cheese Steak Sandwich,153,12.0,37,17,3,2,1130,40,320,6.0,0.0,5.99,0.7708333333333334,0.8333333333333334,2.125,0.974025974025974,2.9427083333333335,1.875
Sweet & Spicy Chicken Habanero Sandwich,173,16.0,42,23,7,1,1020,60,400,8.0,0.0,5.99,0.7,1.0,2.3000000000000003,1.0389610389610389,2.125,2.0
Chicken Alfredo in Bread Bowl,298,25.0,91,25,4,3,970,55,690,10.0,1.0,6.99,0.8792270531400966,0.5314009661835749,1.4492753623188406,0.9410878976096367,1.171497584541063,1.4492753623188406
Chicken Alfredo in Dish,326,30.0,60,27,4,2,1020,105,620,17.0,1.0,5.99,0.6451612903225806,1.129032258064516,1.7419354838709677,1.2568077084206115,1.370967741935484,2.741935483870968
Chicken Carbonara in Bread Bowl,319,28.0,92,27,4,3,1120,65,730,11.0,1.0,7.99,0.8401826484018265,0.593607305936073,1.4794520547945207,0.9962640099626402,1.278538812785388,1.5068493150684932
Chicken Carbonara in Dish,369,35.0,63,32,5,2,1320,125,690,18.0,1.0,6.99,0.6086956521739131,1.2077294685990339,1.855072463768116,1.3175230566534915,1.5942028985507248,2.608695652173913
Italian Sausage Marinara in Bread Bowl,326,27.0,96,25,9,5,1280,35,730,9.0,1.0,6.99,0.8767123287671232,0.319634703196347,1.36986301369863,0.9606831524639744,1.461187214611872,1.2328767123287672
Italian Sausage Marinara in Dish,383,34.0,70,28,14,6,1620,70,690,14.0,1.0,5.99,0.676328502415459,0.676328502415459,1.6231884057971013,1.279879540749106,1.956521739130435,2.0289855072463765
Pasta Primavera in Bread Bowl,303,24.0,91,19,4,3,860,35,660,10.0,1.0,7.99,0.9191919191919192,0.35353535353535354,1.1515151515151516,0.9445100354191263,1.0858585858585859,1.5151515151515151
Pasta Primavera in Dish,337,27.0,61,16,5,3,790,65,550,16.0,1.0,6.99,0.7393939393939395,0.7878787878787878,1.1636363636363636,1.2750885478158205,1.196969696969697,2.909090909090909
