Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price,Carbs Metric,Cholesterol Metric,Protein Metric,Fat Metric,Sodium Metric,Saturated Fat Metric
Sweet & Sour Chicken Breast,156.0,12.0,40,10,24,1,260,25,300,3.0,0,9.70,0.888888888888889,0.5555555555555556,1.3333333333333333,1.0389610389610389,0.7222222222222223,1.0
SweetFire Chicken Breast,164.0,15.0,47,13,27,1,320,35,380,3.0,0,9.70,0.8245614035087719,0.6140350877192983,1.368421052631579,1.0252904989747094,0.7017543859649122,0.7894736842105263
Beijing Beef,159.0,26.0,46,13,24,1,660,25,470,5.0,0,2.10,0.6524822695035462,0.3546099290780142,1.106382978723404,1.4368610113290963,1.1702127659574468,1.0638297872340425
Broccoli Beef,153.0,7.0,13,9,7,2,520,10,150,1.5,0,2.10,0.5777777777777778,0.4444444444444445,2.4,1.2121212121212122,2.8888888888888893,1.0
Shanghai Angus Steak with String Beans,,19.0,17,19,11,1,790,40,310,4.0,0,13.45,0.3655913978494624,0.8602150537634409,2.4516129032258065,1.591956430666108,2.1236559139784945,1.2903225806451613
"Crispy Shrimp, Entree",,13.0,26,9,2,1,800,60,260,2.0,0,1.90,0.6666666666666667,1.5384615384615385,1.3846153846153846,1.2987012987012987,2.5641025641025643,0.7692307692307693
Golden Treasure Shrimp,142.0,18.0,35,14,14,2,440,100,360,3.0,0,1.90,0.6481481481481481,1.851851851851852,1.5555555555555556,1.2987012987012987,1.0185185185185186,0.8333333333333334
Honey Walnut Shrimp,105.0,23.0,35,13,9,2,440,100,360,3.5,0,1.80,0.6481481481481481,1.851851851851852,1.4444444444444442,1.6594516594516593,1.0185185185185186,0.9722222222222222
Steamed Ginger Fish,,12.0,8,15,6,0,1990,40,200,2.5,0,2.10,0.26666666666666666,1.3333333333333335,3.0,1.5584415584415583,8.291666666666666,1.25
Chicken Egg Roll,85.0,10.0,20,6,2,2,340,20,200,2.0,0,9.70,0.6666666666666667,0.6666666666666667,1.2,1.2987012987012987,1.4166666666666667,1.0
Chicken Potsticker,94.0,6.0,20,6,2,1,250,20,160,1.5,0,9.70,0.8333333333333334,0.8333333333333334,1.5,0.974025974025974,1.3020833333333335,0.9375
Crispy Shrimp,,6.0,13,5,1,1,400,30,130,1.0,0,1.90,0.6666666666666667,1.5384615384615385,1.5384615384615385,1.1988011988011988,2.5641025641025643,0.7692307692307693
Vegetable Spring Roll,96.0,8.0,27,3,3,2,520,0,190,1.5,0,9.70,0.9473684210526316,0.0,0.631578947368421,1.0936431989063569,2.280701754385965,0.7894736842105263
"Hot & Sour Soup, Bowl",,6.0,20,10,6,1,1260,90,170,1.0,0,1.60,0.7843137254901961,3.5294117647058827,2.3529411764705883,0.9167303284950343,6.176470588235294,0.5882352941176471
"Hot & Sour Soup, Cup",301.0,5.0,14,7,4,1,880,65,120,0.5,0,1.80,0.7777777777777778,3.611111111111111,2.3333333333333335,1.0822510822510822,6.111111111111111,0.4166666666666667
Kids Asian Chicken,,8.0,8,25,6,2,380,115,200,2.0,0,9.70,0.26666666666666666,3.833333333333333,5.0,1.0389610389610389,1.5833333333333333,1.0
Kids Beijing Beef,,20.0,34,10,18,1,490,20,350,4.0,0,9.70,0.6476190476190476,0.38095238095238093,1.1428571428571428,1.484230055658627,1.1666666666666667,1.1428571428571428
Kids Broccoli Beef,,6.0,10,7,5,2,400,10,110,1.0,0,30.00,0.6060606060606061,0.6060606060606061,2.545454545454545,1.4167650531286895,3.0303030303030303,0.9090909090909091
Kids Brown Steamed Rice,,3.0,64,7,1,3,10,0,310,0.5,0,3.70,1.3763440860215055,0.0,0.9032258064516129,0.25136154168412234,0.026881720430107527,0.16129032258064516
Kids Chow Fun,,6.0,53,6,4,1,810,0,300,0.5,0,1.90,1.1777777777777778,0.0,0.8,0.5194805194805194,2.2500000000000004,0.16666666666666669
Kids Chow Mein,,12.0,36,7,5,2,540,0,280,2.0,0,1.80,0.8571428571428571,0.0,1.0,1.1131725417439704,1.6071428571428572,0.7142857142857143
Kids Country Style Bean Curd,,8.0,9,4,5,1,600,0,120,1.0,0,2.10,0.5,0.0,1.3333333333333333,1.7316017316017316,4.166666666666667,0.8333333333333334
Kids Crispy Shrimp,,8.0,17,6,1,1,520,40,170,1.5,0,1.90,0.6666666666666667,1.5686274509803921,1.4117647058823528,1.2223071046600458,2.549019607843137,0.8823529411764706
Kids Eggplant Tofu,,18.0,17,5,13,2,390,0,250,2.5,0,9.70,0.45333333333333337,0.0,0.8,1.8701298701298699,1.3,1.0
Kids Fried Rice,,10.0,57,7,2,0,570,80,350,2.0,0,1.80,1.0857142857142859,1.5238095238095237,0.8,0.7421150278293135,1.3571428571428572,0.5714285714285714
Kids Golden Treasure Shrimp,,10.0,20,8,8,1,250,60,210,1.5,0,1.90,0.6349206349206349,1.9047619047619047,1.523809523809524,1.2368583797155226,0.9920634920634921,0.7142857142857143
Kids Grilled Asian Chicken,,8.0,5,22,5,0,320,110,180,2.5,0,2.10,0.18518518518518517,4.074074074074074,4.888888888888888,1.1544011544011545,1.4814814814814814,1.3888888888888888
Kids Grilled Teriyaki Chicken,,8.0,5,22,5,0,320,110,180,2.5,0,2.10,0.18518518518518517,4.074074074074074,4.888888888888888,1.1544011544011545,1.4814814814814814,1.3888888888888888
Kids Honey Sesame Chicken Breast,,17.0,30,12,14,2,360,30,320,3.0,0,7.50,0.625,0.625,1.5,1.37987012987013,0.9375,0.9375
Kids Honey Walnut Shrimp,,13.0,14,7,5,1,240,55,200,2.0,0,1.90,0.46666666666666673,1.8333333333333335,1.4000000000000001,1.6883116883116884,1.0,1.0
Kids Hot Szechuan Tofu,,6.0,7,4,4,1,430,0,100,0.5,0,0.75,0.46666666666666673,0.0,1.6,1.5584415584415583,3.5833333333333335,0.5
Kids Kung Pao Chicken,,14.0,10,11,4,2,690,40,200,2.5,0,9.70,0.33333333333333337,1.3333333333333335,2.2,1.8181818181818183,2.8750000000000004,1.25
"Kids Mixed Vegetables, Side",,0.0,12,3,4,4,400,0,60,0.0,0,3.70,1.3333333333333335,0.0,2.0,0.0,5.555555555555556,0.0
Kids Mushroom Chicken,,7.0,8,9,3,1,580,30,130,1.5,0,1.90,0.4102564102564103,1.5384615384615385,2.769230769230769,1.3986013986013988,3.717948717948718,1.153846153846154
Kids Orange Chicken,,17.0,38,19,14,1,620,60,370,3.5,0,9.70,0.6846846846846848,1.0810810810810811,2.0540540540540544,1.1934011934011934,1.3963963963963963,0.945945945945946
Kids Potato Chicken,,8.0,15,6,3,0,510,20,140,1.5,0,2.10,0.7142857142857143,0.9523809523809523,1.7142857142857144,1.484230055658627,3.0357142857142856,1.0714285714285714
Kids Shanghai Angus Steak with String Beans,,14.0,13,14,8,1,590,30,230,3.0,0,13.45,0.37681159420289856,0.8695652173913043,2.4347826086956523,1.5810276679841897,2.13768115942029,1.3043478260869565
Kids Steamed Ginger Fish,,4.0,3,5,2,0,660,15,70,1.0,0,2.10,0.28571428571428575,1.4285714285714286,2.8571428571428568,1.484230055658627,7.857142857142858,1.4285714285714286
Kids String Bean Chicken Breast,,7.0,10,11,3,3,440,25,140,1.5,0,1.25,0.47619047619047616,1.1904761904761905,3.142857142857143,1.2987012987012987,2.619047619047619,1.0714285714285714
Kids Sweet & Sour Chicken Breast,,10.0,35,9,21,1,220,20,270,2.0,0,8.30,0.8641975308641975,0.49382716049382713,1.3333333333333333,0.962000962000962,0.6790123456790124,0.7407407407407408
Kids SweetFire Chicken Breast,,12.0,35,10,20,1,240,25,280,2.0,0,9.70,0.8333333333333334,0.5952380952380952,1.4285714285714284,1.1131725417439704,0.7142857142857143,0.7142857142857143
Kids Teriyaki Chicken,,8.0,8,25,6,2,380,115,200,2.0,0,2.10,0.26666666666666666,3.833333333333333,5.0,1.0389610389610389,1.5833333333333333,1.0
Kids White Steamed Rice,,0.0,54,5,0,0,0,0,240,0.0,0,3.70,1.5,0.0,0.8333333333333333,0.0,0.0,0.0
