Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
Super Star with Cheese,,56.0,59.0,48.0,14.0,3.0,1540.0,140.0,930.0,23.0,2.0,0.4229390681003585,1.0035842293906811,1.5640273704789835,1.3799283154121864,0.3440860215053764,$4.39
Teriyaki Burger,,29.0,65.0,28.0,20.0,3.0,1060.0,70.0,630.0,11.0,1.0,0.6878306878306878,0.7407407407407407,1.1956297670583385,1.402116402116402,0.29629629629629634,$7.99
The 1/2 lb. Guacamole Bacon Thickburger,,89.0,57.0,43.0,14.0,4.0,1910.0,160.0,1210.0,31.0,3.0,0.3140495867768595,0.8815426997245179,1.9104862080068687,1.3154269972451789,0.23691460055096425,$6.59
The 1/2 lb. Jalapeno Thickburger,,80.0,55.0,39.0,13.0,3.0,1760.0,150.0,1100.0,28.0,3.0,0.33333333333333337,0.9090909090909092,1.8890200708382523,1.3333333333333337,0.2363636363636364,$5.79
The 1/2 lb. Low Carb Thickburger,,56.0,9.0,33.0,5.0,1.0,1310.0,140.0,670.0,24.0,3.0,0.08955223880597016,1.3930348258706469,2.170963364993216,1.6293532338308458,0.3283582089552239,$6.29
The 1/2 lb. Mile High Bacon Thickburger,,88.0,56.0,53.0,14.0,3.0,2290.0,195.0,1230.0,33.0,3.0,0.30352303523035234,1.0569105691056908,1.858304297328688,1.5514905149051492,0.2872628726287263,$6.29
The 1/2 lb. Original Six Dollar Thickburger,,72.0,62.0,40.0,20.0,3.0,1820.0,150.0,1050.0,27.0,3.0,0.3936507936507937,0.9523809523809524,1.781076066790353,1.4444444444444446,0.253968253968254,$5.79
The 1/2 lb. Western Bacon Thickburger,,69.0,74.0,44.0,17.0,3.0,2150.0,145.0,1090.0,28.0,3.0,0.452599388379205,0.8868501529051989,1.6442273323007268,1.6437308868501532,0.26911314984709483,$6.29
The 1/3 lb. Guacamole Bacon Thickburger,,68.0,56.0,32.0,13.0,4.0,1720.0,110.0,990.0,19.0,2.0,0.3771043771043772,0.7407407407407407,1.7840745113472385,1.447811447811448,0.2154882154882155,$5.29
The 1/3 lb. Jalapeno Thickburger,,58.0,54.0,28.0,12.0,3.0,1620.0,100.0,880.0,17.0,2.0,0.4090909090909091,0.7575757575757576,1.7119244391971664,1.5340909090909092,0.2121212121212121,$4.59
The 1/3 lb. Low Carb Thickburger,,34.0,9.0,22.0,5.0,1.0,1060.0,85.0,450.0,13.0,1.5,0.13333333333333333,1.2592592592592593,1.9624819624819625,1.9629629629629632,0.32592592592592595,$5.29
The 1/3 lb. Mile High Bacon Thickburger,,67.0,56.0,42.0,13.0,3.0,2030.0,140.0,1010.0,22.0,2.0,0.3696369636963697,0.9240924092409242,1.723029445801723,1.6749174917491751,0.27722772277227725,$5.29
The 1/3 lb. Original Six Dollar Thickburger,,51.0,62.0,29.0,19.0,3.0,1560.0,95.0,830.0,16.0,2.0,0.49799196787148603,0.7630522088353413,1.5959943670787045,1.566265060240964,0.23293172690763056,$4.59
The 1/3 lb. Western Bacon Thickburger,,47.0,74.0,33.0,17.0,3.0,1890.0,95.0,870.0,17.0,2.0,0.5670498084291188,0.7279693486590039,1.4031945066427824,1.8103448275862069,0.25287356321839083,$5.29
The Big Carl,,58.0,56.0,47.0,12.0,3.0,1380.0,140.0,920.0,23.0,2.0,0.4057971014492754,1.0144927536231885,1.6374929418407678,1.25,0.34057971014492755,$3.99
Western Bacon Cheeseburger,,34.0,74.0,33.0,16.0,4.0,1500.0,75.0,730.0,14.0,1.0,0.6757990867579909,0.6849315068493149,1.2097491549546344,1.712328767123288,0.3013698630136987,$6.59
Guacamole Turkey Burger,,19.0,44.0,32.0,9.0,3.0,1000.0,85.0,480.0,6.0,0.0,0.6111111111111109,1.1805555555555556,1.028138528138528,1.7361111111111114,0.4444444444444445,$7.99
Jalapeno Turkey Burger,,22.0,43.0,31.0,9.0,3.0,1150.0,90.0,500.0,6.0,0.0,0.5733333333333334,1.2,1.1428571428571428,1.9166666666666663,0.4133333333333333,$2.19
Teriyaki Turkey Burger,,14.0,56.0,32.0,19.0,3.0,1120.0,85.0,480.0,5.0,0.0,0.7777777777777778,1.1805555555555556,0.7575757575757576,1.9444444444444449,0.4444444444444445,$2.19
Turkey Burger,,22.0,45.0,29.0,10.0,3.0,960.0,80.0,490.0,4.5,0.0,0.6122448979591837,1.0884353741496595,1.1661807580174923,1.6326530612244898,0.39455782312925175,$2.49
Bacon Swiss Crispy Chicken Sandwich,,42.0,64.0,38.0,13.0,4.0,1850.0,95.0,780.0,11.0,0.5,0.5470085470085471,0.811965811965812,1.3986013986013988,1.9764957264957264,0.3247863247863248,$5.55
Beer-Battered Cod Fish Sandwich,,19.0,74.0,21.0,12.0,3.0,1140.0,45.0,550.0,3.5,0.0,0.8969696969696971,0.5454545454545455,0.8972845336481701,1.7272727272727273,0.2545454545454546,$3.69
Big Chicken Fillet Sandwich,,35.0,62.0,32.0,11.0,4.0,1360.0,75.0,680.0,6.0,0.0,0.6078431372549019,0.7352941176470589,1.3368983957219251,1.6666666666666667,0.3137254901960784,$4.59
Charbroiled BBQ Chicken Sandwich,,7.0,50.0,30.0,13.0,3.0,990.0,60.0,390.0,1.5,0.0,0.8547008547008547,1.0256410256410258,0.4662004662004662,2.1153846153846154,0.5128205128205129,$4.79
Charbroiled Chicken Club Sandwich,,28.0,46.0,36.0,11.0,2.0,1290.0,90.0,580.0,8.0,0.0,0.5287356321839081,1.0344827586206895,1.2539184952978055,1.8534482758620692,0.4137931034482759,$5.29
Charbroiled Santa Fe Chicken Sandwich,,27.0,46.0,33.0,10.0,3.0,1290.0,85.0,560.0,7.0,0.0,0.5476190476190477,1.011904761904762,1.2523191094619666,1.919642857142857,0.3928571428571429,$5.29
"Chicken Stars, 4 Pieces",,10.0,12.0,8.0,0.0,1.0,360.0,20.0,170.0,2.0,0.0,0.4705882352941176,0.7843137254901961,1.5278838808250572,1.7647058823529411,0.3137254901960784,$3.99
"Chicken Stars, 6 Pieces",,16.0,18.0,12.0,0.0,2.0,540.0,30.0,260.0,3.5,0.0,0.4615384615384616,0.7692307692307693,1.5984015984015985,1.730769230769231,0.3076923076923077,$3.99
"Chicken Stars, 9 Pieces",,23.0,26.0,18.0,0.0,3.0,810.0,45.0,390.0,5.0,0.0,0.4444444444444445,0.7692307692307693,1.5318015318015317,1.730769230769231,0.3076923076923077,$3.99
"Hand-Breaded Chicken Tenders, 3 Pieces",,13.0,13.0,25.0,0.0,2.0,770.0,70.0,260.0,2.5,0.0,0.33333333333333337,1.794871794871795,1.2987012987012987,2.4679487179487185,0.6410256410256411,$3.99
"Hand-Breaded Chicken Tenders, 5 Pieces",,21.0,21.0,41.0,0.0,3.0,1290.0,115.0,440.0,4.5,0.0,0.31818181818181823,1.7424242424242424,1.2396694214876034,2.4431818181818183,0.6212121212121212,$5.79
Kid's Hand-Breaded Chicken Tenders,,9.0,9.0,16.0,0.0,1.0,520.0,45.0,180.0,2.0,0.0,0.33333333333333337,1.6666666666666667,1.2987012987012987,2.4074074074074074,0.5925925925925927,$5.79
Spicy Chicken Sandwich,,29.0,43.0,14.0,6.0,3.0,1330.0,40.0,490.0,6.0,0.0,0.5850340136054422,0.5442176870748299,1.5372382719321496,2.2619047619047623,0.19047619047619047,$5.55
Chocolate Cake,,12.0,48.0,3.0,36.0,1.0,350.0,30.0,300.0,3.0,0.0,1.0666666666666669,0.6666666666666667,1.0389610389610389,0.9722222222222224,0.06666666666666668,$0.89
Chocolate Chip Cookie,,19.0,48.0,3.0,27.0,2.0,350.0,30.0,370.0,10.0,0.0,0.8648648648648649,0.5405405405405406,1.3338013338013341,0.7882882882882883,0.054054054054054064,$0.89
Strawberry Swirl Cheesecake,,16.0,32.0,6.0,21.0,0.0,230.0,55.0,290.0,9.0,0.0,0.7356321839080459,1.264367816091954,1.4330497089117775,0.6609195402298851,0.13793103448275862,$1.79
Bean & Cheese Burrito,,15.0,56.0,19.0,1.0,8.0,1200.0,30.0,440.0,8.0,0.0,0.8484848484848484,0.4545454545454545,0.8854781582054309,2.2727272727272725,0.2878787878787879,$3.29
"Beef, Bean & Cheese Burrito",,18.0,52.0,24.0,1.0,7.0,1280.0,50.0,470.0,9.0,0.0,0.7375886524822695,0.7092198581560284,0.9947499309201436,2.269503546099291,0.3404255319148936,$3.29
"Burrito California, Chicken",,18.0,41.0,31.0,2.0,2.0,1360.0,85.0,450.0,8.0,0.0,0.6074074074074075,1.2592592592592593,1.0389610389610389,2.5185185185185186,0.4592592592592593,$1.89
"Burrito California, Steak",,21.0,44.0,28.0,3.0,2.0,1780.0,80.0,480.0,10.0,0.0,0.6111111111111109,1.1111111111111112,1.1363636363636362,3.0902777777777786,0.3888888888888889,$0.25
"Burrito Especial, Chicken",,19.0,55.0,35.0,3.0,7.0,1710.0,85.0,530.0,8.0,0.0,0.6918238993710693,1.0691823899371071,0.9311443273707424,2.688679245283019,0.440251572327044,$5.29
"Burrito Especial, Steak",,22.0,58.0,33.0,4.0,7.0,2120.0,80.0,560.0,10.0,0.0,0.6904761904761906,0.9523809523809524,1.020408163265306,3.1547619047619047,0.3928571428571429,$2.79
"Burrito Mexicano, Chicken",,16.0,54.0,35.0,2.0,6.0,1630.0,85.0,500.0,8.0,0.0,0.72,1.1333333333333335,0.8311688311688312,2.716666666666667,0.4666666666666667,$5.29
"Burrito Mexicano, Steak",,19.0,56.0,32.0,3.0,6.0,2050.0,80.0,540.0,9.0,0.0,0.6913580246913579,0.9876543209876544,0.913900913900914,3.1635802469135803,0.39506172839506176,$2.79
"Chicken Taquitos, 3 Pieces",,20.0,37.0,18.0,2.0,5.0,730.0,50.0,400.0,6.0,0.0,0.6166666666666667,0.8333333333333334,1.2987012987012987,1.5208333333333333,0.3,$2.99
"Chicken Taquitos, 5 Pieces",,30.0,62.0,28.0,4.0,9.0,1140.0,70.0,620.0,8.0,0.0,0.6666666666666667,0.7526881720430108,1.2568077084206115,1.5322580645161292,0.3010752688172043,$3.99
Chips,,17.0,35.0,4.0,0.0,3.0,35.0,0.0,300.0,3.0,0.0,0.7777777777777778,0.0,1.4718614718614718,0.09722222222222222,0.08888888888888889,$1.49
"Quesadilla, Cheese",,34.0,37.0,16.0,0.0,1.0,980.0,55.0,520.0,12.0,0.0,0.4743589743589744,0.7051282051282052,1.6983016983016983,1.5705128205128205,0.20512820512820515,$1.99
"Quesadilla, Chicken",,36.0,39.0,34.0,1.0,1.0,1450.0,110.0,610.0,13.0,0.0,0.4262295081967213,1.2021857923497268,1.5328933361720247,1.980874316939891,0.371584699453552,$2.99
"Quesadilla, Steak",,39.0,41.0,31.0,1.0,2.0,1860.0,105.0,640.0,14.0,0.0,0.4270833333333333,1.09375,1.5827922077922076,2.421875,0.3229166666666667,$1.99
