Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
Spicy Crispy Chicken Drumstick,46.0,8.0,5.0,9.0,0.0,1.0,420.0,40.0,130.0,1.5,0.0,0.25641025641025644,2.0512820512820515,1.5984015984015985,2.6923076923076925,0.4615384615384616,$5.99
Spicy Crispy Chicken Thigh,79.0,20.0,10.0,13.0,0.0,1.0,720.0,65.0,270.0,3.5,0.0,0.2469135802469136,1.6049382716049383,1.9240019240019242,2.2222222222222223,0.3209876543209877,$5.99
Spicy Crispy Chicken Whole Wing,35.0,8.0,5.0,7.0,0.0,0.0,350.0,35.0,120.0,1.5,0.0,0.2777777777777778,1.9444444444444449,1.7316017316017316,2.430555555555556,0.3888888888888889,$2.69
Extra Crispy Tender (each),100.0,14.0,15.0,19.0,0.0,1.0,610.0,50.0,260.0,2.0,0.0,0.38461538461538464,1.2820512820512822,1.3986013986013988,1.9551282051282053,0.4871794871794872,$6.99
Georgia Gold Extra Crispy Tender (each),60.4,14.0,9.0,10.0,1.0,1.0,400.0,25.0,200.0,2.0,0.0,0.3,0.8333333333333334,1.8181818181818183,1.6666666666666667,0.33333333333333337,$2.69
Hot Honey Extra Crispy Tender (each),62.7,12.0,11.0,10.0,3.0,1.0,490.0,25.0,190.0,1.5,0.0,0.3859649122807018,0.8771929824561403,1.6404647983595353,2.149122807017544,0.3508771929824561,$2.69
Nashville Hot Extra Crispy Tender (each),63.2,16.0,9.0,10.0,1.0,1.0,460.0,25.0,220.0,2.5,0.0,0.2727272727272728,0.7575757575757576,1.8890200708382523,1.7424242424242424,0.30303030303030304,$6.99
Smoky Mountain BBQ Extra Crispy Tender (each),60.8,13.0,11.0,10.0,3.0,1.0,340.0,25.0,200.0,2.0,0.0,0.3666666666666667,0.8333333333333334,1.6883116883116884,1.4166666666666667,0.33333333333333337,$2.69
Fiery Buffalo Hot Wings,29.0,4.0,5.0,4.0,0.0,0.0,290.0,20.0,70.0,1.0,0.0,0.4761904761904762,1.9047619047619049,1.4842300556586268,3.452380952380953,0.3809523809523809,$2.19
Georgia Gold Hot Wings,25.0,7.0,4.0,4.0,0.0,0.0,200.0,20.0,90.0,1.0,0.0,0.29629629629629634,1.4814814814814814,2.0202020202020203,1.8518518518518519,0.29629629629629634,$2.19
HBBQ Hot Wings,32.0,4.0,9.0,4.0,3.0,0.0,270.0,20.0,90.0,1.0,0.0,0.6666666666666667,1.4814814814814814,1.1544011544011543,2.5,0.29629629629629634,$2.19
Hot Honey Hot Wings,26.0,6.0,5.0,4.0,1.0,0.0,230.0,20.0,90.0,1.0,0.0,0.3703703703703704,1.4814814814814814,1.7316017316017316,2.1296296296296298,0.29629629629629634,$2.19
Nashville Hot Hot Wings,25.0,6.0,4.0,4.0,0.0,0.0,190.0,20.0,90.0,1.0,0.0,0.29629629629629634,1.4814814814814814,1.7316017316017316,1.7592592592592593,0.29629629629629634,$2.19
Smoky Mountain BBQ Hot Wings,26.0,6.0,5.0,4.0,1.0,0.0,170.0,20.0,90.0,1.0,0.0,0.3703703703703704,1.4814814814814814,1.7316017316017316,1.5740740740740742,0.29629629629629634,$2.19
Popcorn Nuggets - Kids,81.2,19.0,19.0,13.0,0.0,1.0,870.0,30.0,290.0,2.5,0.0,0.4367816091954024,0.6896551724137931,1.7017465293327363,2.5,0.2988505747126437,$5.49
Popcorn Nuggets - Large,170.2,39.0,39.0,27.0,0.0,2.0,1820.0,65.0,620.0,5.0,0.0,0.4193548387096774,0.6989247311827957,1.633850020946795,2.446236559139785,0.2903225806451613,$3.99
Nashville Hot Extra Crispy Chicken Breast,210.0,60.0,21.0,35.0,1.0,1.0,1530.0,105.0,770.0,10.0,0.0,0.18181818181818185,0.9090909090909092,2.0239500758981284,1.6558441558441561,0.30303030303030304,$2.69
Nashville Hot Extra Crispy Chicken Drumstick,66.0,21.0,6.0,11.0,0.0,1.0,530.0,50.0,250.0,3.5,0.0,0.16,1.3333333333333337,2.1818181818181817,1.7666666666666668,0.2933333333333333,$2.69
Nashville Hot Extra Crispy Chicken Thigh,134.0,40.0,11.0,22.0,1.0,1.0,970.0,100.0,500.0,7.0,0.0,0.14666666666666667,1.3333333333333337,2.0779220779220777,1.6166666666666667,0.2933333333333333,$2.69
Nashville Hot Extra Crispy Chicken Whole Wing,64.0,25.0,6.0,10.0,1.0,1.0,520.0,45.0,290.0,4.0,0.0,0.13793103448275862,1.0344827586206895,2.2391401701746534,1.4942528735632186,0.2298850574712644,$2.69
Nashville Hot Kentucky Grilled Chicken® Breast,138.0,12.0,1.0,38.0,0.0,0.0,790.0,130.0,260.0,3.0,0.0,0.025641025641025644,3.333333333333333,1.1988011988011988,2.5320512820512815,0.9743589743589745,$5.00
Nashville Hot Kentucky Grilled Chicken® Drumstick,43.0,6.0,0.0,11.0,0.0,0.0,260.0,55.0,100.0,1.5,0.0,0.0,3.666666666666667,1.5584415584415583,2.166666666666667,0.7333333333333334,$5.00
Nashville Hot Kentucky Grilled Chicken® Thigh,74.0,12.0,0.0,17.0,0.0,0.0,470.0,90.0,180.0,3.5,0.0,0.0,3.333333333333333,1.7316017316017316,2.175925925925926,0.6296296296296297,$5.00
Nashville Hot Kentucky Grilled Chicken® Whole Wing,33.0,6.0,1.0,9.0,0.0,0.0,210.0,45.0,90.0,1.5,0.0,0.07407407407407407,3.333333333333333,1.7316017316017316,1.9444444444444449,0.6666666666666667,$2.69
Nashville Hot Spicy Crispy Chicken Breast,171.0,40.0,14.0,31.0,1.0,2.0,1390.0,100.0,540.0,7.0,0.0,0.1728395061728395,1.2345679012345678,1.9240019240019242,2.1450617283950617,0.3827160493827161,$2.69
Nashville Hot Spicy Crispy Chicken Drumstick,53.0,14.0,6.0,9.0,0.0,1.0,510.0,40.0,190.0,2.5,0.0,0.2105263157894737,1.4035087719298245,1.913875598086124,2.236842105263158,0.31578947368421056,$5.99
Nashville Hot Spicy Crispy Chicken Thigh,94.0,32.0,12.0,13.0,1.0,2.0,900.0,65.0,390.0,6.0,0.0,0.20512820512820515,1.1111111111111112,2.131202131202131,1.9230769230769231,0.22222222222222224,$2.69
Nashville Hot Spicy Crispy Chicken Whole Wing,43.0,15.0,5.0,8.0,0.0,1.0,450.0,35.0,180.0,2.5,0.0,0.1851851851851852,1.2962962962962965,2.1645021645021645,2.083333333333333,0.29629629629629634,$2.69
Georgia Gold Extra Crispy Chicken Breast,201.0,54.0,21.0,35.0,3.0,1.0,1370.0,110.0,710.0,8.0,0.0,0.19718309859154928,1.0328638497652582,1.9754892994329611,1.6079812206572772,0.3286384976525821,$2.69
Georgia Gold Extra Crispy Chicken Drumstick,63.0,18.0,6.0,11.0,1.0,1.0,460.0,55.0,230.0,3.0,0.0,0.17391304347826084,1.5942028985507248,2.032749858836816,1.6666666666666667,0.31884057971014496,$2.69
Georgia Gold Extra Crispy Chicken Thigh,128.0,36.0,11.0,22.0,2.0,0.0,860.0,105.0,460.0,6.0,0.0,0.15942028985507248,1.5217391304347825,2.032749858836816,1.5579710144927537,0.31884057971014496,$2.69
Georgia Gold Extra Crispy Chicken Whole Wing,57.0,19.0,6.0,10.0,1.0,1.0,420.0,45.0,240.0,3.0,0.0,0.16666666666666669,1.25,2.056277056277056,1.4583333333333337,0.2777777777777778,$2.69
Georgia Gold Kentucky Grilled Chicken® Breast,135.0,10.0,1.0,38.0,1.0,0.0,760.0,130.0,250.0,2.5,0.0,0.02666666666666667,3.466666666666667,1.0389610389610389,2.5333333333333337,1.0133333333333334,$2.69
Georgia Gold Kentucky Grilled Chicken® Drumstick,43.0,6.0,0.0,11.0,0.0,0.0,250.0,55.0,90.0,1.5,0.0,0.0,4.0740740740740735,1.7316017316017316,2.314814814814815,0.8148148148148148,$2.69
Georgia Gold Kentucky Grilled Chicken® Thigh,74.0,11.0,0.0,17.0,0.0,0.0,450.0,90.0,170.0,3.0,0.0,0.0,3.5294117647058827,1.6806722689075633,2.2058823529411766,0.6666666666666667,$2.69
Georgia Gold Kentucky Grilled Chicken® Whole Wing,33.0,6.0,1.0,9.0,0.0,0.0,210.0,45.0,90.0,1.5,0.0,0.07407407407407407,3.333333333333333,1.7316017316017316,1.9444444444444449,0.6666666666666667,$2.69
Georgia Gold Spicy Crispy Chicken Breast,172.0,40.0,15.0,31.0,3.0,1.0,1340.0,100.0,550.0,7.0,0.0,0.18181818181818185,1.2121212121212122,1.8890200708382523,2.0303030303030307,0.3757575757575758,$2.69
Georgia Gold Spicy Crispy Chicken Drumstick,52.0,13.0,6.0,9.0,1.0,1.0,480.0,40.0,180.0,2.0,0.0,0.22222222222222224,1.4814814814814814,1.875901875901876,2.2222222222222223,0.33333333333333337,$2.69
