Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
Maple Vanilla Creme Donut,,20.0,43.0,3.0,25.0,1.0,360.0,0.0,360.0,9.0,0.0,0.7962962962962964,0.0,1.4430014430014428,0.8333333333333334,0.05555555555555556,0
Marble Frosted Donut (Regional),,15.0,35.0,3.0,16.0,1.0,340.0,0.0,290.0,7.0,0.0,0.8045977011494253,0.0,1.3434841021047916,0.9770114942528736,0.06896551724137931,0
New Yorker Donut (Regional),,20.0,43.0,3.0,24.0,1.0,370.0,0.0,360.0,9.0,0.0,0.7962962962962964,0.0,1.4430014430014428,0.8564814814814814,0.05555555555555556,0
Old Fashioned Donut,,19.0,28.0,4.0,10.0,1.0,320.0,25.0,290.0,8.0,0.0,0.6436781609195402,0.574712643678161,1.7017465293327363,0.9195402298850576,0.09195402298850576,$1.29
Oreo Donut,,24.0,58.0,4.0,34.0,2.0,440.0,0.0,460.0,10.0,0.0,0.8405797101449275,0.0,1.3551665725578768,0.7971014492753624,0.05797101449275361,0
Peanut Donut,,26.0,48.0,7.0,26.0,2.0,330.0,25.0,450.0,10.0,0.0,0.7111111111111111,0.3703703703703704,1.500721500721501,0.6111111111111109,0.1037037037037037,$3.19
Plain Stick,,25.0,31.0,4.0,10.0,1.0,370.0,30.0,370.0,11.0,0.0,0.5585585585585586,0.5405405405405406,1.7550017550017551,0.8333333333333334,0.07207207207207209,0
Powdered Donut,,19.0,33.0,4.0,14.0,1.0,320.0,25.0,320.0,9.0,0.0,0.6875,0.5208333333333334,1.542207792207792,0.8333333333333334,0.08333333333333334,0
Powdered Stick,,25.0,37.0,4.0,15.0,1.0,370.0,30.0,390.0,11.0,0.0,0.6324786324786325,0.5128205128205129,1.6650016650016648,0.7905982905982906,0.06837606837606837,0
Pumpkin Donut,,19.0,39.0,3.0,19.0,1.0,380.0,20.0,340.0,9.0,0.0,0.7647058823529411,0.392156862745098,1.4514896867838043,0.931372549019608,0.05882352941176471,0
Sour Cream Donut,,17.0,47.0,4.0,26.0,1.0,330.0,10.0,350.0,7.0,0.0,0.8952380952380953,0.19047619047619047,1.261595547309833,0.7857142857142857,0.0761904761904762,0
Spider Donut,,19.0,42.0,4.0,19.0,1.0,430.0,0.0,350.0,8.0,0.0,0.8,0.0,1.4100185528756957,1.023809523809524,0.0761904761904762,0
Strawberry Frosted Donut,,15.0,32.0,3.0,14.0,1.0,340.0,0.0,280.0,7.0,0.0,0.7619047619047619,0.0,1.3914656771799627,1.011904761904762,0.07142857142857144,0
Strawberry Frosted with Sprinkles Donut,,16.0,35.0,3.0,15.0,1.0,340.0,0.0,290.0,7.0,0.0,0.8045977011494253,0.0,1.4330497089117775,0.9770114942528736,0.06896551724137931,0
Strawberry Long John,,17.0,43.0,5.0,17.0,1.0,310.0,0.0,340.0,7.0,0.0,0.8431372549019608,0.0,1.2987012987012987,0.7598039215686274,0.09803921568627452,0
Sugared Donut,,14.0,22.0,3.0,4.0,1.0,330.0,0.0,230.0,6.0,0.0,0.6376811594202899,0.0,1.5810276679841897,1.1956521739130437,0.08695652173913042,0
Sugared Stick,,25.0,34.0,4.0,14.0,1.0,370.0,30.0,380.0,11.0,0.0,0.5964912280701755,0.5263157894736842,1.7088174982911823,0.8114035087719299,0.07017543859649122,0
Taillight Donut,,18.0,39.0,3.0,20.0,1.0,360.0,0.0,340.0,8.0,0.0,0.7647058823529411,0.0,1.3750954927425516,0.8823529411764707,0.05882352941176471,0
