Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
"Spinach & Feta Hand Tossed Pizza, Medium",93.0,10.0,26.0,10.0,1.0,1.0,450.0,25.0,240.0,5.0,0.0,0.7222222222222223,0.6944444444444445,1.0822510822510822,1.5625,0.2777777777777778,$15.49
"Spinach & Feta Hand Tossed Pizza, XLarge",164.0,17.0,46.0,18.0,2.0,2.0,770.0,45.0,410.0,9.0,0.5,0.7479674796747968,0.7317073170731707,1.0769718086791258,1.5650406504065042,0.2926829268292683,$17.99
"Ultimate Pepperoni Hand Tossed Pizza, Large",139.0,17.0,36.0,16.0,3.0,2.0,890.0,45.0,370.0,8.0,0.0,0.6486486486486487,0.8108108108108109,1.1934011934011934,2.0045045045045047,0.28828828828828834,$15.99
"Ultimate Pepperoni Hand Tossed Pizza, Medium",102.0,13.0,26.0,12.0,2.0,1.0,660.0,30.0,270.0,6.0,0.0,0.6419753086419754,0.7407407407407407,1.2506012506012505,2.0370370370370368,0.29629629629629634,$13.99
"Ultimate Pepperoni Hand Tossed Pizza, Small",95.0,12.0,25.0,11.0,2.0,1.0,610.0,30.0,250.0,5.0,0.0,0.6666666666666667,0.8,1.2467532467532467,2.033333333333333,0.2933333333333333,$14.99
"Ultimate Pepperoni Hand Tossed Pizza, XLarge",183.0,22.0,47.0,21.0,4.0,2.0,1180.0,55.0,480.0,10.0,0.5,0.6527777777777778,0.7638888888888888,1.1904761904761905,2.0486111111111107,0.2916666666666667,$17.99
"Wisconsin 6 Cheese Hand Tossed Pizza, Large",135.0,14.0,36.0,16.0,3.0,2.0,690.0,35.0,340.0,7.0,0.0,0.7058823529411765,0.6862745098039216,1.0695187165775402,1.6911764705882353,0.3137254901960784,$15.99
"Wisconsin 6 Cheese Hand Tossed Pizza, Medium",100.0,11.0,27.0,12.0,2.0,1.0,520.0,30.0,250.0,5.0,0.0,0.72,0.8,1.1428571428571428,1.7333333333333334,0.32,$15.49
"Wisconsin 6 Cheese Hand Tossed Pizza, Small",90.0,9.0,25.0,10.0,2.0,1.0,450.0,20.0,220.0,4.5,0.0,0.7575757575757576,0.6060606060606061,1.062573789846517,1.7045454545454546,0.30303030303030304,$14.99
"Wisconsin 6 Cheese Hand Tossed Pizza, XLarge",178.0,18.0,48.0,20.0,4.0,2.0,910.0,50.0,440.0,9.0,0.5,0.7272727272727273,0.7575757575757576,1.062573789846517,1.7234848484848486,0.30303030303030304,$17.99
Buffalo Chicken Sandwich,174.0,21.0,37.0,22.0,2.0,2.0,1270.0,60.0,420.0,8.0,1.0,0.5873015873015873,0.9523809523809524,1.2987012987012987,2.5198412698412698,0.34920634920634924,$4.99
Chicken Bacon Ranch Sandwich,157.0,22.0,36.0,24.0,2.0,1.0,1140.0,65.0,440.0,8.0,0.0,0.5454545454545455,0.984848484848485,1.2987012987012987,2.159090909090909,0.3636363636363637,$0.59
Chicken Parm Sandwich,161.0,15.0,37.0,25.0,2.0,2.0,1000.0,60.0,380.0,8.0,0.0,0.6491228070175439,1.0526315789473684,1.0252904989747094,2.1929824561403506,0.43859649122807015,$0.99
Italian Sandwich,163.0,20.0,36.0,22.0,2.0,2.0,1380.0,55.0,410.0,9.0,0.5,0.5853658536585366,0.8943089430894309,1.2670256572695595,2.804878048780488,0.3577235772357724,$0.59
