Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat
"12"" Medium Hand Tossed Pizza, Extra Cheese",27g,4.5g,2g,4g,0g,0g,220mg,20mg,70,3g,0g
"12"" Medium Hand Tossed Pizza, Feta Cheese",5g,1g,0g,1g,0g,0g,65mg,5mg,15,0.5g,0g
"12"" Medium Hand Tossed Pizza, Garlic",3.5g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"12"" Medium Hand Tossed Pizza, Garlic Parm (White Sauce)",11g,5g,1g,0g,0g,0g,100mg,5mg,50,1g,0g
"12"" Medium Hand Tossed Pizza, Green Olive",7g,1g,0g,0g,0g,0g,115mg,0mg,10,0g,0g
"12"" Medium Hand Tossed Pizza, Ham",9g,0.5g,0g,1g,0g,0g,125mg,5mg,10,0g,0g
"12"" Medium Hand Tossed Pizza, Hearty Marinara Sauce",15g,0g,2g,0g,1g,0g,100mg,0mg,10,0g,0g
"12"" Medium Hand Tossed Pizza, Hot Banana Peppers",7g,0g,0g,0g,0g,0g,115mg,0mg,0,0g,0g
"12"" Medium Hand Tossed Pizza, Hot Sauce",3.5g,0g,0g,0g,0g,0g,125mg,0mg,0,0g,0g
"12"" Medium Hand Tossed Pizza, Jalapeno",7g,0g,0g,0g,0g,0g,120mg,0mg,0,0g,0g
"12"" Medium Hand Tossed Pizza, Light Cheese",12g,2g,1g,2g,0g,0g,105mg,10mg,30,1.5g,0g
"12"" Medium Hand Tossed Pizza, Mushrooms",12g,0g,0g,0g,0g,0g,0mg,0mg,5,0g,0g
"12"" Medium Hand Tossed Pizza, Onions",7g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"12"" Medium Hand Tossed Pizza, Pepperoni",7g,2.5g,0g,1g,0g,0g,130mg,5mg,30,1g,0g
"12"" Medium Hand Tossed Pizza, Philly Meat",9g,0.5g,0g,1g,0g,0g,100mg,5mg,15,0g,0g
"12"" Medium Hand Tossed Pizza, Pineapple",12g,0g,2g,0g,2g,0g,0mg,0mg,10,0g,0g
"12"" Medium Hand Tossed Pizza, Pizza Sauce",15g,0g,2g,0g,1g,0g,80mg,0mg,10,0g,0g
"12"" Medium Hand Tossed Pizza, Provolone",7g,1.5g,0g,1g,0g,0g,60mg,5mg,25,1g,0g
"12"" Medium Hand Tossed Pizza, Regular Cheese",18g,3g,1g,3g,0g,0g,150mg,10mg,45,2g,0g
"12"" Medium Hand Tossed Pizza, Roasted Red Pepper",7g,0g,0g,0g,0g,0g,20mg,0mg,0,0g,0g
"12"" Medium Hand Tossed Pizza, Salami",7g,2.5g,0g,1g,0g,0g,130mg,5mg,30,1g,0g
"12"" Medium Hand Tossed Pizza, Sausage",12g,4.5g,0g,2g,0g,0g,80mg,5mg,50,1.5g,0g
"12"" Medium Hand Tossed Pizza, Shredded Parmesan",5g,1.5g,0g,2g,0g,0g,45mg,5mg,20,1g,0g
"12"" Medium Crunchy Thin Crust Cheese Only Pizza, Double Cheese",71g,13g,6g,12g,0g,1g,590mg,50mg,180,8g,0g
"12"" Medium Crunchy Thin Crust Cheese Only Pizza, Extra Cheese",71g,13g,6g,12g,0g,1g,590mg,50mg,180,8g,0g
"12"" Medium Crunchy Thin Crust Cheese Only Pizza, Light Cheese",25g,4.5g,2g,4g,0g,0g,210mg,15mg,60,2.5g,0g
"12"" Medium Crunchy Thin Crust Cheese Only Pizza, Regular Cheese",53g,9g,4g,9g,0g,1g,450mg,35mg,140,6g,0g
"12"" Medium Crunchy Thin Crust Pizza, Alfredo Sauce",21g,5g,1g,1g,0g,0g,130mg,15mg,50,3g,0g
"12"" Medium Crunchy Thin Crust Pizza, American Cheese",21g,6g,2g,4g,1g,0g,380mg,20mg,80,4g,0g
"12"" Medium Crunchy Thin Crust Pizza, Anchovies",14g,1.5g,0g,4g,0g,0g,520mg,10mg,30,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Bacon",18g,7g,2g,5g,1g,0g,370mg,25mg,90,2.5g,0g
"12"" Medium Crunchy Thin Crust Pizza, BBQ Sauce",18g,0g,7g,0g,6g,0g,115mg,0mg,30,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Beef",25g,6g,0g,4g,0g,0g,180mg,15mg,70,2.5g,0g
"12"" Medium Crunchy Thin Crust Pizza, Black Olives",14g,2g,1g,0g,0g,0g,115mg,0mg,25,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Cheddar",14g,4.5g,0g,3g,0g,0g,95mg,15mg,60,3g,0g
"12"" Medium Crunchy Thin Crust Pizza, Chicken Grilled",25g,1g,1g,6g,0g,0g,135mg,15mg,40,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Chorizo",25g,1.5g,1g,7g,0g,0g,190mg,20mg,45,0.5g,0g
"12"" Medium Crunchy Thin Crust Pizza, Crust",44g,6g,21g,3g,0g,1g,60mg,0mg,150,1g,0g
"12"" Medium Crunchy Thin Crust Pizza, Diced Tomatoes",25g,0g,1g,0g,1g,0g,75mg,0mg,5,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Double Cheese",71g,13g,6g,12g,0g,1g,590mg,50mg,180,8g,0g
"12"" Medium Crunchy Thin Crust Pizza, Extra Cheese",53g,9g,4g,9g,0g,1g,450mg,35mg,140,6g,0g
"12"" Medium Crunchy Thin Crust Pizza, Feta Cheese",11g,1.5g,1g,2g,0g,0g,130mg,5mg,25,1g,0g
"12"" Medium Crunchy Thin Crust Pizza, Garlic",7g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Garlic Parm (White Sauce)",21g,10g,1g,1g,1g,0g,200mg,5mg,100,1.5g,0g
"12"" Medium Crunchy Thin Crust Pizza, Green Chile Peppers",14g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Green Olive",14g,2g,1g,0g,0g,0g,230mg,0mg,25,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Green Peppers",14g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Ham",18g,1g,0g,3g,0g,0g,250mg,10mg,25,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Hearty Marinara Sauce",30g,0g,4g,1g,2g,1g,200mg,0mg,20,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Hot Banana Peppers",14g,0g,1g,0g,0g,0g,230mg,0mg,5,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Hot Sauce",7g,0g,0g,0g,0g,0g,250mg,0mg,0,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Jalapeno",14g,0g,1g,0g,0g,0g,240mg,0mg,5,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Light Cheese",25g,4.5g,2g,4g,0g,0g,210mg,15mg,60,2.5g,0g
"12"" Medium Crunchy Thin Crust Pizza, Mushrooms",25g,0g,1g,1g,0g,0g,0mg,0mg,5,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Onions",14g,0g,1g,0g,1g,0g,0mg,0mg,5,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Pepperoni",13g,5g,0g,3g,0g,0g,260mg,15mg,60,2g,0g
"12"" Medium Crunchy Thin Crust Pizza, Philly Meat",18g,1.5g,1g,3g,0g,0g,200mg,10mg,25,0.5g,0g
"12"" Medium Crunchy Thin Crust Pizza, Pineapple",25g,0g,4g,0g,4g,0g,0mg,0mg,15,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Pizza Sauce",30g,0g,3g,1g,2g,1g,160mg,0mg,15,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Provolone",14g,3.5g,1g,3g,0g,0g,120mg,15mg,45,2g,0g
"12"" Medium Crunchy Thin Crust Pizza, Regular Cheese",35g,6g,3g,6g,0g,0g,300mg,25mg,90,4g,0g
"12"" Medium Crunchy Thin Crust Pizza, Roasted Red Pepper",14g,0g,1g,0g,1g,0g,40mg,0mg,5,0g,0g
"12"" Medium Crunchy Thin Crust Pizza, Salami",14g,4.5g,0g,3g,0g,0g,260mg,15mg,60,1.5g,0g
"12"" Medium Crunchy Thin Crust Pizza, Sausage",25g,9g,0g,3g,0g,0g,160mg,10mg,100,3g,0g
"12"" Medium Crunchy Thin Crust Pizza, Shredded Parmesan",11g,3g,1g,3g,0g,0g,85mg,10mg,45,2g,0g
"12"" Medium Crunchy Thin Crust Pizza, Spinach",11g,0g,0g,0g,0g,0g,10mg,0mg,0,0g,0g
"12"" Medium Pan Cheese Only Pizza, Double Cheese",35g,7g,3g,7g,0g,0g,300mg,30mg,100,4.5g,0g
"12"" Medium Pan Cheese Only Pizza, Extra Cheese",35g,7g,3g,7g,0g,0g,300mg,30mg,100,4.5g,0g
"12"" Medium Pan Cheese Only Pizza, Light Cheese",22g,4.5g,2g,4g,0g,0g,190mg,20mg,70,3g,0g
"12"" Medium Pan Cheese Only Pizza, Regular Cheese",30g,6g,2g,6g,0g,0g,260mg,25mg,90,4g,0g
"12"" Medium Pan Pizza, Alfredo Sauce",11g,2.5g,1g,1g,0g,0g,65mg,5mg,25,1.5g,0g
"12"" Medium Pan Pizza, American Cheese",11g,3g,1g,2g,0g,0g,190mg,10mg,40,2g,0g
"12"" Medium Pan Pizza, Anchovies",7g,0.5g,0g,2g,0g,0g,260mg,5mg,15,0g,0g
"12"" Medium Pan Pizza, Bacon",9g,3.5g,1g,3g,0g,0g,190mg,10mg,45,1g,0g
"12"" Medium Pan Pizza, BBQ Sauce",11g,0g,4g,0g,4g,0g,70mg,0mg,20,0g,0g
"12"" Medium Pan Pizza, Beef",12g,3g,0g,2g,0g,0g,90mg,10mg,35,1g,0g
"12"" Medium Pan Pizza, Black Olives",7g,1g,0g,0g,0g,0g,60mg,0mg,10,0g,0g
"12"" Medium Pan Pizza, Cheddar",7g,2.5g,0g,2g,0g,0g,45mg,5mg,30,1.5g,0g
"12"" Medium Pan Pizza, Chicken Grilled",12g,0.5g,0g,3g,0g,0g,70mg,10mg,20,0g,0g
"12"" Medium Pan Pizza, Chorizo",12g,0.5g,0g,4g,0g,0g,95mg,10mg,25,0g,0g
"12"" Medium Pan Pizza, Crust",63g,8g,26g,5g,1g,1g,150mg,0mg,190,3.5g,0g
"12"" Medium Pan Pizza, Diced Tomatoes",12g,0g,0g,0g,0g,0g,40mg,0mg,5,0g,0g
"12"" Medium Pan Pizza, Double Cheese",35g,7g,3g,7g,0g,0g,300mg,30mg,100,4.5g,0g
"12"" Medium Pan Pizza, Extra Cheese",30g,6g,2g,6g,0g,0g,260mg,25mg,90,4g,0g
"12"" Medium Pan Pizza, Feta Cheese",5g,1g,0g,1g,0g,0g,65mg,5mg,15,0.5g,0g
"12"" Medium Pan Pizza, Garlic",3.5g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"12"" Medium Pan Pizza, Garlic Parm (White Sauce)",11g,5g,1g,0g,0g,0g,100mg,5mg,50,1g,0g
"12"" Medium Pan Pizza, Green Olive",7g,1g,0g,0g,0g,0g,115mg,0mg,10,0g,0g
"12"" Medium Pan Pizza, Ham",9g,0.5g,0g,1g,0g,0g,125mg,5mg,10,0g,0g
"12"" Medium Pan Pizza, Hearty Marinara Sauce",11g,0g,1g,0g,1g,0g,75mg,0mg,5,0g,0g
"12"" Medium Pan Pizza, Hot Banana Peppers",7g,0g,0g,0g,0g,0g,115mg,0mg,0,0g,0g
"12"" Medium Pan Pizza, Hot Sauce",3.5g,0g,0g,0g,0g,0g,125mg,0mg,0,0g,0g
"12"" Medium Pan Pizza, Jalapeno",7g,0g,0g,0g,0g,0g,120mg,0mg,0,0g,0g
"12"" Medium Pan Pizza, Light Cheese",22g,4.5g,2g,4g,0g,0g,190mg,20mg,70,3g,0g
"12"" Medium Pan Pizza, Mushrooms",12g,0g,0g,0g,0g,0g,0mg,0mg,5,0g,0g
"12"" Medium Pan Pizza, Onions",7g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"12"" Medium Pan Pizza, Pepperoni",7g,2.5g,0g,1g,0g,0g,130mg,5mg,30,1g,0g
"12"" Medium Pan Pizza, Philly Meat",9g,0.5g,0g,1g,0g,0g,100mg,5mg,15,0g,0g
"12"" Medium Pan Pizza, Pineapple",12g,0g,2g,0g,2g,0g,0mg,0mg,10,0g,0g
"12"" Medium Pan Pizza, Pizza Sauce",11g,0g,1g,0g,1g,0g,55mg,0mg,5,0g,0g
"12"" Medium Pan Pizza, Provolone",7g,1.5g,0g,1g,0g,0g,60mg,5mg,25,1g,0g
"12"" Medium Pan Pizza, Regular Cheese",25g,5g,2g,5g,0g,0g,210mg,20mg,70,3.5g,0g
"12"" Medium Pan Pizza, Roasted Red Pepper",7g,0g,0g,0g,0g,0g,20mg,0mg,0,0g,0g
"12"" Medium Pan Pizza, Salami",7g,2.5g,0g,1g,0g,0g,130mg,5mg,30,1g,0g
"12"" Medium Pan Pizza, Sausage",12g,4.5g,0g,2g,0g,0g,80mg,5mg,50,1.5g,0g
"12"" Medium Pan Pizza, Shredded Parmesan",5g,1.5g,0g,2g,0g,0g,45mg,5mg,20,1g,0g
"14"" Large Hand Tossed Cheese Only Pizza, Double Cheese",50g,9g,4g,8g,0g,1g,420mg,35mg,130,5g,0g
"14"" Large Hand Tossed Cheese Only Pizza, Extra Cheese",50g,9g,4g,8g,0g,1g,420mg,35mg,130,5g,0g
"14"" Large Hand Tossed Cheese Only Pizza, Light Cheese",18g,3g,1g,3g,0g,0g,150mg,10mg,45,2g,0g
"14"" Large Hand Tossed Cheese Only Pizza, Regular Cheese",37g,7g,3g,6g,0g,0g,310mg,25mg,100,4g,0g
"14"" Large Hand Tossed Pizza, Alfredo Sauce",14g,3g,1g,1g,0g,0g,85mg,10mg,35,2g,0g
"14"" Large Hand Tossed Pizza, American Cheese",12g,4g,1g,2g,0g,0g,220mg,10mg,45,2.5g,0g
"14"" Large Hand Tossed Pizza, Anchovies",7g,0.5g,0g,2g,0g,0g,260mg,5mg,15,0g,0g
"14"" Large Hand Tossed Pizza, Bacon",12g,4.5g,1g,4g,0g,0g,260mg,15mg,60,1.5g,0g
"14"" Large Hand Tossed Pizza, BBQ Sauce",12g,0g,5g,0g,4g,0g,80mg,0mg,20,0g,0g
"14"" Large Hand Tossed Pizza, Beef",18g,4.5g,0g,3g,0g,0g,130mg,10mg,50,1.5g,0g
"14"" Large Hand Tossed Pizza, Black Olives",11g,1.5g,1g,0g,0g,0g,85mg,0mg,15,0g,0g
"14"" Large Hand Tossed Pizza, Cheddar",9g,3g,0g,2g,0g,0g,60mg,10mg,35,1.5g,0g
"14"" Large Hand Tossed Pizza, Chicken Grilled",18g,1g,1g,4g,0g,0g,95mg,10mg,25,0g,0g
"14"" Large Hand Tossed Pizza, Chorizo",18g,1g,0g,5g,0g,0g,140mg,15mg,35,0g,0g
"14"" Large Hand Tossed Pizza, Crust",69g,3.5g,31g,6g,1g,1g,200mg,0mg,180,0.5g,0g
"14"" Large Hand Tossed Pizza, Diced Tomatoes",18g,0g,1g,0g,0g,0g,55mg,0mg,5,0g,0g
"14"" Large Hand Tossed Pizza, Double Cheese",50g,9g,4g,8g,0g,1g,420mg,35mg,130,5g,0g
"14"" Large Hand Tossed Pizza, Extra Cheese",37g,7g,3g,6g,0g,0g,310mg,25mg,100,4g,0g
"14"" Large Hand Tossed Pizza, Feta Cheese",7g,1g,0g,2g,0g,0g,85mg,5mg,15,0.5g,0g
"14"" Large Hand Tossed Pizza, Garlic",4.5g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"14"" Large Hand Tossed Pizza, Garlic Parm (White Sauce)",14g,7g,1g,0g,0g,0g,135mg,5mg,60,1g,0g
"14"" Large Hand Tossed Pizza, Green Olive",11g,1.5g,1g,0g,0g,0g,180mg,0mg,20,0g,0g
"14"" Large Hand Tossed Pizza, Ham",12g,0.5g,0g,2g,0g,0g,170mg,5mg,15,0g,0g
"14"" Large Hand Tossed Pizza, Hearty Marinara Sauce",21g,0g,3g,1g,2g,1g,150mg,0mg,15,0g,0g
"14"" Large Hand Tossed Pizza, Hot Banana Peppers",11g,0g,1g,0g,0g,0g,180mg,0mg,0,0g,0g
"14"" Large Hand Tossed Pizza, Hot Sauce",5g,0g,0g,0g,0g,0g,190mg,0mg,0,0g,0g
"14"" Large Hand Tossed Pizza, Jalapeno",11g,0g,0g,0g,0g,0g,180mg,0mg,0,0g,0g
"14"" Large Hand Tossed Pizza, Light Cheese",18g,3g,1g,3g,0g,0g,150mg,10mg,45,2g,0g
"14"" Large Hand Tossed Pizza, Mushrooms",18g,0g,1g,1g,0g,0g,0mg,0mg,5,0g,0g
"14"" Large Hand Tossed Pizza, Onions",11g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"14"" Large Hand Tossed Pizza, Pepperoni",9g,3.5g,0g,2g,0g,0g,170mg,10mg,40,1.5g,0g
"14"" Large Hand Tossed Pizza, Philly Meat",12g,1g,1g,2g,0g,0g,140mg,5mg,20,0g,0g
"14"" Large Hand Tossed Pizza, Pineapple",18g,0g,3g,0g,3g,0g,0mg,0mg,10,0g,0g
"14"" Large Hand Tossed Pizza, Pizza Sauce",21g,0g,2g,0g,2g,0g,115mg,0mg,10,0g,0g
"14"" Large Hand Tossed Pizza, Provolone",9g,2g,1g,2g,0g,0g,75mg,10mg,30,1.5g,0g
"14"" Large Hand Tossed Pizza, Regular Cheese",25g,4.5g,2g,4g,0g,0g,210mg,15mg,60,2.5g,0g
"14"" Large Hand Tossed Pizza, Roasted Red Pepper",11g,0g,1g,0g,0g,0g,30mg,0mg,5,0g,0g
"14"" Large Hand Tossed Pizza, Salami",9g,3g,0g,2g,0g,0g,170mg,10mg,35,1g,0g
"14"" Large Hand Tossed Pizza, Sausage",18g,7g,0g,2g,0g,0g,115mg,10mg,70,2g,0g
"14"" Large Hand Tossed Pizza, Shredded Parmesan",7g,2g,0g,2g,0g,0g,55mg,5mg,30,1.5g,0g
"14"" Large Hand Tossed Pizza, Spinach",7g,0g,0g,0g,0g,0g,5mg,0mg,0,0g,0g
"14"" Large Crunchy Thin Crust Cheese Only Pizza, Regular Cheese",37g,7g,3g,6g,0g,0g,310mg,25mg,100,4g,0g
"14"" Large Crunchy Thin Crust Pizza, Alfredo Sauce",14g,3g,1g,1g,0g,0g,85mg,10mg,35,2g,0g
"14"" Large Crunchy Thin Crust Pizza, American Cheese",12g,4g,1g,2g,0g,0g,220mg,10mg,45,2.5g,0g
"14"" Large Crunchy Thin Crust Pizza, Anchovies",7g,0.5g,0g,2g,0g,0g,260mg,5mg,15,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Bacon",12g,4.5g,1g,4g,0g,0g,260mg,15mg,60,1.5g,0g
"14"" Large Crunchy Thin Crust Pizza, BBQ Sauce",12g,0g,5g,0g,4g,0g,80mg,0mg,20,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Beef",18g,4.5g,0g,3g,0g,0g,130mg,10mg,50,1.5g,0g
"14"" Large Crunchy Thin Crust Pizza, Black Olives",11g,1.5g,1g,0g,0g,0g,85mg,0mg,15,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Cheddar",9g,3g,0g,2g,0g,0g,60mg,10mg,35,1.5g,0g
"14"" Large Crunchy Thin Crust Pizza, Chicken Grilled",18g,1g,1g,4g,0g,0g,95mg,10mg,25,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Chorizo",18g,1g,0g,5g,0g,0g,140mg,15mg,35,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Crust",28g,4g,13g,2g,0g,0g,35mg,0mg,100,0.5g,0g
"14"" Large Crunchy Thin Crust Pizza, Diced Tomatoes",18g,0g,1g,0g,0g,0g,55mg,0mg,5,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Double Cheese",50g,9g,4g,8g,0g,1g,420mg,35mg,130,5g,0g
"14"" Large Crunchy Thin Crust Pizza, Extra Cheese",37g,7g,3g,6g,0g,0g,310mg,25mg,100,4g,0g
"14"" Large Crunchy Thin Crust Pizza, Feta Cheese",7g,1g,0g,2g,0g,0g,85mg,5mg,15,0.5g,0g
"14"" Large Crunchy Thin Crust Pizza, Garlic",4.5g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Garlic Parm (White Sauce)",14g,7g,1g,0g,0g,0g,135mg,5mg,60,1g,0g
"14"" Large Crunchy Thin Crust Pizza, Green Olive",11g,1.5g,1g,0g,0g,0g,180mg,0mg,20,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Ham",12g,0.5g,0g,2g,0g,0g,170mg,5mg,15,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Hearty Marinara Sauce",21g,0g,3g,1g,2g,1g,150mg,0mg,15,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Hot Banana Peppers",11g,0g,1g,0g,0g,0g,180mg,0mg,0,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Hot Sauce",5g,0g,0g,0g,0g,0g,190mg,0mg,0,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Jalapeno",11g,0g,0g,0g,0g,0g,180mg,0mg,0,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Light Cheese",18g,3g,1g,3g,0g,0g,150mg,10mg,45,2g,0g
"14"" Large Crunchy Thin Crust Pizza, Mushrooms",18g,0g,1g,1g,0g,0g,0mg,0mg,5,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Onions",11g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Pepperoni",9g,3.5g,0g,2g,0g,0g,170mg,10mg,40,1.5g,0g
"14"" Large Crunchy Thin Crust Pizza, Philly Meat",12g,1g,1g,2g,0g,0g,140mg,5mg,20,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Pineapple",18g,0g,3g,0g,3g,0g,0mg,0mg,10,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Pizza Sauce",21g,0g,2g,0g,2g,0g,115mg,0mg,10,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Provolone",9g,2g,1g,2g,0g,0g,75mg,10mg,30,1.5g,0g
"14"" Large Crunchy Thin Crust Pizza, Regular Cheese",25g,4.5g,2g,4g,0g,0g,210mg,15mg,60,2.5g,0g
"14"" Large Crunchy Thin Crust Pizza, Roasted Red Pepper",11g,0g,1g,0g,0g,0g,30mg,0mg,5,0g,0g
"14"" Large Crunchy Thin Crust Pizza, Salami",9g,3g,0g,2g,0g,0g,170mg,10mg,35,1g,0g
"14"" Large Crunchy Thin Crust Pizza, Sausage",18g,7g,0g,2g,0g,0g,115mg,10mg,70,2g,0g
"14"" Large Crunchy Thin Crust Pizza, Shredded Parmesan",7g,2g,0g,2g,0g,0g,55mg,5mg,30,1.5g,0g
"14"" Large Crunchy Thin Crust Pizza, Spinach",7g,0g,0g,0g,0g,0g,5mg,0mg,0,0g,0g
"15"" Large Crunchy Thin Crust Cheese Only Pizza, Light Cheese",18g,3g,1g,3g,0g,0g,150mg,10mg,45,2g,0g
"16"" Large Crunchy Thin Crust Cheese Only Pizza, Extra Cheese",50g,9g,4g,8g,0g,1g,420mg,35mg,130,5g,0g
"17"" Large Crunchy Thin Crust Cheese Only Pizza, Double Cheese",50g,9g,4g,8g,0g,1g,420mg,35mg,130,5g,0g
"14"" Large Brooklyn Cheese Only Pizza, Double Cheese",52g,10g,4g,10g,0g,1g,440mg,40mg,150,6g,0g
"14"" Large Brooklyn Cheese Only Pizza, Extra Cheese",43g,9g,3g,8g,0g,0g,360mg,35mg,120,5g,0g
"14"" Large Brooklyn Cheese Only Pizza, Light Cheese",31g,7g,2g,6g,0g,0g,260mg,25mg,90,4g,0g
"14"" Large Brooklyn Cheese Only Pizza, Regular Cheese",35g,7g,3g,7g,0g,0g,300mg,30mg,100,4.5g,0g
"14"" Large Brooklyn Pizza, Alfredo Sauce",19g,4.5g,1g,1g,0g,0g,115mg,10mg,45,2.5g,0g
"14"" Large Brooklyn Pizza, American Cheese",17g,5g,1g,3g,1g,0g,300mg,15mg,60,3g,0g
"14"" Large Brooklyn Pizza, Anchovies",9g,1g,0g,3g,0g,0g,350mg,10mg,20,0g,0g
"14"" Large Brooklyn Pizza, Bacon",17g,6g,1g,5g,1g,0g,350mg,25mg,80,2g,0g
"14"" Large Brooklyn Pizza, BBQ Sauce",17g,0g,6g,0g,6g,0g,105mg,0mg,25,0g,0g
"14"" Large Brooklyn Pizza, Beef",24g,6g,0g,4g,0g,0g,170mg,15mg,70,2.5g,0g
"14"" Large Brooklyn Pizza, Black Olives",14g,2g,1g,0g,0g,0g,115mg,0mg,25,0g,0g
"14"" Large Brooklyn Pizza, Cheddar",12g,4g,0g,3g,0g,0g,75mg,10mg,50,2.5g,0g
"14"" Large Brooklyn Pizza, Chicken Grilled",24g,1g,1g,5g,0g,0g,130mg,15mg,35,0g,0g
"14"" Large Brooklyn Pizza, Chorizo",24g,1.5g,1g,7g,0g,0g,180mg,20mg,45,0g,0g
"14"" Large Brooklyn Pizza, Crust",48g,1.5g,22g,4g,1g,1g,120mg,0mg,120,0g,0g
"14"" Large Brooklyn Pizza, Diced Tomatoes",24g,0g,1g,0g,1g,0g,75mg,0mg,5,0g,0g
"14"" Large Brooklyn Pizza, Double Cheese",52g,10g,4g,10g,0g,1g,440mg,40mg,150,6g,0g
"14"" Large Brooklyn Pizza, Extra Cheese",43g,9g,3g,8g,0g,0g,360mg,35mg,120,5g,0g
"14"" Large Brooklyn Pizza, Feta Cheese",9g,1.5g,1g,2g,0g,0g,115mg,5mg,25,1g,0g
"14"" Large Brooklyn Pizza, Garlic",6g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"14"" Large Brooklyn Pizza, Garlic Parm (White Sauce)",19g,9g,1g,1g,1g,0g,180mg,5mg,90,1.5g,0g
"14"" Large Brooklyn Pizza, Green Chile Peppers",14g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"14"" Large Brooklyn Pizza, Green Olive",14g,2g,1g,0g,0g,0g,230mg,0mg,25,0g,0g
"14"" Large Brooklyn Pizza, Green Peppers",14g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"14"" Large Brooklyn Pizza, Ham",16g,1g,0g,2g,0g,0g,230mg,5mg,20,0g,0g
"14"" Large Brooklyn Pizza, Hearty Marinara Sauce",28g,0g,3g,1g,2g,1g,200mg,0mg,20,0g,0g
"14"" Large Brooklyn Pizza, Hot Banana Peppers",14g,0g,1g,0g,0g,0g,230mg,0mg,5,0g,0g
"14"" Large Brooklyn Pizza, Hot Sauce",7g,0g,0g,0g,0g,0g,250mg,0mg,0,0g,0g
"14"" Large Brooklyn Pizza, Jalapeno",14g,0g,1g,0g,0g,0g,240mg,0mg,5,0g,0g
"14"" Large Brooklyn Pizza, Light Cheese",31g,7g,2g,6g,0g,0g,260mg,25mg,90,4g,0g
"14"" Large Brooklyn Pizza, Mushrooms",24g,0g,1g,1g,0g,0g,0mg,0mg,5,0g,0g
"14"" Large Brooklyn Pizza, Onions",14g,0g,1g,0g,1g,0g,0mg,0mg,5,0g,0g
"14"" Large Brooklyn Pizza, Pepperoni",12g,4.5g,0g,2g,0g,0g,230mg,10mg,50,1.5g,0g
"14"" Large Brooklyn Pizza, Philly Meat",17g,1.5g,1g,2g,0g,0g,190mg,10mg,25,0.5g,0g
"14"" Large Brooklyn Pizza, Pineapple",24g,0g,4g,0g,4g,0g,0mg,0mg,15,0g,0g
"14"" Large Brooklyn Pizza, Pizza Sauce",28g,0g,3g,1g,2g,1g,150mg,0mg,15,0g,0g
