Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat
Ohio's Best *Local Specialty* - Medium Thin 'N Crispy® Slice,121.2g,11g,24g,10g,4g,2g,540mg,25mg,230,4.5g,0g
Super Supreme - Medium Thin 'N Crispy® Slice,125g,13g,24g,12g,3g,2g,670mg,35mg,260,6g,0g
Taco Pizza *Local Specialty* - Medium Thin 'N Crispy® Slice,128.2g,11g,27g,12g,3g,3g,550mg,30mg,250,5g,0g
American Chicken Club *Local Specialty* - Large Original Pan™ Slice,174.8g,24g,38g,17g,2g,2g,720mg,40mg,440,7g,0g
Badger Special *Local Specialty* - Large Original Pan™ Slice,158.3g,20g,37g,16g,2g,3g,710mg,35mg,390,7g,0g
BBQ Beef - Large Original Pan™ Slice,167.2g,19g,41g,18g,6g,3g,790mg,40mg,410,7g,0.5g
BBQ Chicken *Local Specialty* - Large Original Pan™ Slice,152g,15g,42g,18g,7g,2g,660mg,40mg,370,5g,0g
BBQ Lover's *Local Specialty* - Large Original Pan™ Slice,150.4g,20g,42g,16g,7g,2g,770mg,40mg,410,7g,0g
BLT *Local Specialty* - Large Original Pan™ Slice,160.5g,24g,35g,15g,1g,2g,650mg,35mg,420,7g,0g
Fiesta Taco (Beef) - Large Original Pan™ Slice,190.7g,22g,44g,15g,2g,4g,790mg,30mg,440,7g,0g
Fiesta Taco (Chicken) - Large Original Pan™ Slice,192.1g,18g,44g,16g,2g,4g,720mg,30mg,400,5g,0g
Garden Chicken *Local Specialty* - Large Original Pan™ Slice,163.3g,15g,38g,16g,2g,2g,640mg,30mg,350,5g,0g
Garden Fresh *Local Specialty* - Large Original Pan™ Slice,177.7g,15g,39g,14g,3g,3g,590mg,25mg,340,5g,0g
Hawaiian *Local Specialty* - Large Original Pan™ Slice,157.3g,14g,39g,15g,4g,2g,720mg,30mg,340,5g,0g
Hawaiian Luau - Large Original Pan™ Slice,151.8g,16g,38g,15g,3g,2g,700mg,30mg,350,6g,0g
Ohio's Best *Local Specialty* - Large Original Pan™ Slice,184.8g,21g,38g,16g,3g,3g,790mg,35mg,410,7g,0g
Super Supreme - Large Original Pan™ Slice,195.3g,26g,38g,19g,2g,3g,980mg,50mg,460,9g,0g
Taco Pizza *Local Specialty* - Large Original Pan™ Slice,200.5g,22g,42g,19g,2g,4g,800mg,40mg,440,9g,0.5g
American Chicken Club *Local Specialty* - Large Hand Tossed Slice,158.3g,18g,35g,15g,2g,3g,600mg,40mg,370,6g,0g
Badger Special *Local Specialty* - Large Hand Tossed Slice,141.2g,13g,34g,14g,2g,3g,590mg,35mg,310,6g,0g
BBQ Beef - Large Hand Tossed Slice,150.2g,13g,39g,16g,6g,3g,680mg,35mg,340,6g,0.5g
BBQ Chicken *Local Specialty* - Large Hand Tossed Slice,133.9g,8g,40g,16g,7g,2g,540mg,35mg,290,4g,0g
BBQ Lover's *Local Specialty* - Large Hand Tossed Slice,132.3g,13g,40g,14g,7g,2g,650mg,35mg,330,6g,0g
BLT *Local Specialty* - Large Hand Tossed Slice,143.4g,18g,33g,13g,1g,2g,530mg,35mg,350,6g,0g
Fiesta Taco (Beef) - Large Hand Tossed Slice,176.4g,16g,42g,13g,2g,4g,680mg,25mg,360,6g,0g
Fiesta Taco (Chicken) - Large Hand Tossed Slice,177.8g,12g,42g,14g,2g,4g,610mg,25mg,330,4g,0g
Garden Chicken *Local Specialty* - Large Hand Tossed Slice,146.3g,9g,35g,14g,2g,3g,530mg,30mg,270,4g,0g
Garden Fresh *Local Specialty* - Large Hand Tossed Slice,160.8g,8g,36g,11g,3g,3g,470mg,20mg,260,4g,0g
Hawaiian *Local Specialty* - Large Hand Tossed Slice,142.5g,8g,36g,13g,4g,3g,620mg,25mg,270,4g,0g
Hawaiian Luau - Large Hand Tossed Slice,135.8g,10g,35g,13g,3g,3g,590mg,25mg,280,4.5g,0g
Ohio's Best *Local Specialty* - Large Hand Tossed Slice,170.7g,15g,36g,14g,2g,3g,670mg,35mg,330,6g,0g
Super Supreme - Large Hand Tossed Slice,181.3g,20g,36g,17g,2g,3g,880mg,45mg,390,8g,0g
Taco Pizza *Local Specialty* - Large Hand Tossed Slice,184g,16g,40g,17g,2g,5g,680mg,40mg,360,8g,0g
American Chicken Club *Local Specialty* - Large Thin 'N Crispy® Slice,146.2g,18g,31g,14g,4g,2g,670mg,40mg,350,6g,0g
Badger Special *Local Specialty* - Large Thin 'N Crispy® Slice,127.8g,13g,30g,14g,4g,2g,650mg,35mg,290,6g,0g
BBQ Beef - Large Thin 'N Crispy® Slice,133.8g,12g,34g,16g,8g,3g,740mg,40mg,310,6g,0.5g
BBQ Chicken *Local Specialty* - Large Thin 'N Crispy® Slice,118.6g,8g,35g,15g,9g,2g,610mg,40mg,270,4g,0g
BBQ Lover's *Local Specialty* - Large Thin 'N Crispy® Slice,117g,13g,35g,14g,9g,2g,710mg,40mg,310,6g,0g
BLT *Local Specialty* - Large Thin 'N Crispy® Slice,130.1g,18g,28g,12g,3g,2g,600mg,35mg,330,6g,0g
Fiesta Taco (Beef) - Large Thin 'N Crispy® Slice,162.1g,15g,37g,13g,4g,4g,730mg,30mg,340,6g,0g
Fiesta Taco (Chicken) - Large Thin 'N Crispy® Slice,163.6g,11g,37g,14g,4g,4g,660mg,30mg,310,4g,0g
Garden Chicken *Local Specialty* - Large Thin 'N Crispy® Slice,133g,9g,31g,14g,4g,2g,590mg,30mg,250,4g,0g
Garden Fresh *Local Specialty* - Large Thin 'N Crispy® Slice,147.5g,8g,31g,11g,5g,3g,530mg,20mg,240,4g,0g
Hawaiian *Local Specialty* - Large Thin 'N Crispy® Slice,132.5g,8g,32g,13g,7g,2g,710mg,30mg,250,4g,0g
Hawaiian Luau - Large Thin 'N Crispy® Slice,121.4g,9g,31g,13g,5g,2g,650mg,30mg,260,4.5g,0g
Ohio's Best *Local Specialty* - Large Thin 'N Crispy® Slice,163.2g,15g,31g,14g,5g,3g,750mg,35mg,310,6g,0g
Super Supreme - Large Thin 'N Crispy® Slice,170.7g,19g,31g,17g,5g,3g,940mg,50mg,360,8g,0g
Taco Pizza *Local Specialty* - Large Thin 'N Crispy® Slice,171.9g,15g,35g,17g,4g,4g,740mg,40mg,340,8g,0.5g
American Chicken Club *Local Specialty* - Large Original Stuffed Crust® Slice,172g,22g,37g,16g,2g,3g,760mg,50mg,410,8g,0g
Badger Special *Local Specialty* - Large Original Stuffed Crust® Slice,157.4g,17g,36g,16g,2g,3g,750mg,45mg,360,8g,0g
BBQ Beef - Large Original Stuffed Crust® Slice,164.6g,16g,40g,18g,6g,3g,830mg,50mg,380,8g,0.5g
BBQ Chicken *Local Specialty* - Large Original Stuffed Crust® Slice,149.4g,12g,41g,17g,7g,2g,700mg,45mg,340,6g,0g
BBQ Lover's *Local Specialty* - Large Original Stuffed Crust® Slice,146.6g,16g,41g,16g,7g,2g,790mg,45mg,370,8g,0g
BLT *Local Specialty* - Large Original Stuffed Crust® Slice,157.8g,22g,34g,14g,2g,2g,690mg,45mg,390,8g,0g
Fiesta Taco (Beef) - Large Original Stuffed Crust® Slice,194.6g,20g,44g,16g,2g,4g,860mg,40mg,420,8g,0g
Fiesta Taco (Chicken) - Large Original Stuffed Crust® Slice,196g,16g,44g,17g,2g,4g,790mg,40mg,390,7g,0g
Garden Chicken *Local Specialty* - Large Original Stuffed Crust® Slice,161.2g,12g,37g,16g,2g,3g,680mg,40mg,320,6g,0g
Garden Fresh *Local Specialty* - Large Original Stuffed Crust® Slice,168.2g,12g,37g,13g,3g,3g,620mg,30mg,310,6g,0g
Hawaiian *Local Specialty* - Large Original Stuffed Crust® Slice,156.1g,12g,38g,15g,4g,2g,780mg,35mg,310,6g,0g
Hawaiian Luau - Large Original Stuffed Crust® Slice,149.1g,13g,36g,15g,3g,2g,740mg,35mg,320,6g,0g
Ohio's Best *Local Specialty* - Large Original Stuffed Crust® Slice,181.8g,19g,37g,16g,3g,3g,820mg,45mg,380,8g,0g
Super Supreme - Large Original Stuffed Crust® Slice,192.4g,23g,37g,19g,3g,3g,1020mg,55mg,430,10g,0g
Taco Pizza *Local Specialty* - Large Original Stuffed Crust® Slice,197.8g,19g,41g,19g,2g,5g,840mg,50mg,410,9g,0.5g
American Chicken Club *Local Specialty* - Rectangle Slice,122.5g,15g,30g,11g,2g,2g,510mg,25mg,300,4.5g,0g
Badger Special *Local Specialty* - Rectangle Slice,111.8g,12g,29g,11g,1g,2g,500mg,25mg,260,4.5g,0g
BBQ Beef - Rectangle,116.4g,11g,32g,12g,4g,2g,550mg,25mg,270,4g,0g
BBQ Chicken *Local Specialty* - Rectangle Slice,109.5g,8g,34g,12g,6g,2g,480mg,25mg,250,3g,0g
BBQ Lover's *Local Specialty* - Rectangle Slice,106.9g,11g,34g,11g,6g,2g,540mg,25mg,280,4g,0g
BLT *Local Specialty* - Rectangle Slice,113.1g,14g,28g,10g,1g,2g,450mg,25mg,280,4.5g,0g
Fiesta Taco (Beef) - Rectangle,140.5g,14g,36g,11g,2g,4g,580mg,20mg,310,4.5g,0g
Fiesta Taco (Chicken) - Rectangle Slice,141.6g,11g,36g,11g,2g,4g,540mg,20mg,290,3.5g,0g
Garden Chicken *Local Specialty* - Rectangle Slice,116.1g,9g,30g,11g,1g,2g,460mg,20mg,240,3g,0g
Garden Fresh *Local Specialty* - Rectangle Slice,127.3g,8g,30g,9g,2g,2g,420mg,15mg,230,3g,0g
Hawaiian *Local Specialty* - Rectangle Slice,111.9g,8g,30g,10g,3g,2g,520mg,20mg,230,3g,0g
Hawaiian Luau - Rectangle,106.4g,9g,30g,10g,2g,2g,490mg,20mg,240,3.5g,0g
Ohio's Best *Local Specialty* - Rectangle Slice,130g,13g,30g,11g,2g,3g,550mg,25mg,270,4.5g,0g
Super Supreme - Rectangle,136.6g,15g,30g,13g,2g,2g,680mg,30mg,310,6g,0g
Taco Pizza *Local Specialty* - Rectangle Slice,144.5g,13g,33g,13g,2g,4g,580mg,30mg,300,6g,0g
Cavatini Meat Lover's w/ Garlic Bread,,36g,112g,31g,14g,7g,1380mg,60mg,890,12g,1g
Cavatini Meat Sauce w/ Garlic Bread,,43g,115g,41g,14g,8g,1660mg,95mg,1020,19g,1.5g
Cavatini Supreme w/ Garlic Bread,,25g,113g,27g,15g,8g,1110mg,35mg,780,8g,0.5g
Cavatini Veggie Lover's w/ Garlic Bread,,10g,113g,21g,14g,7g,730mg,0mg,630,2.5g,0g
Chicken Milano Bake with Garlic Bread,,52g,64g,42g,5g,6g,1710mg,115mg,890,21g,1.5g
Creamy Chicken Alfredo Bake with Garlic Bread,,53g,62g,43g,5g,4g,2180mg,115mg,900,20g,1.5g
Meaty Marinara Bake with Garlic Bread,,38g,60g,32g,8g,4g,1500mg,85mg,710,17g,1.5g
Meaty Marinara Bake with Roasted Vegetables with Garlic Bread,,40g,64g,33g,9g,5g,1510mg,85mg,750,17g,1.5g
Sausage Italiano Bake with Garlic Bread,,49g,62g,37g,8g,4g,1780mg,110mg,830,21g,1.5g
Sausage Italiano Bake with Roasted Vegetables with Garlic Bread,,51g,65g,37g,9g,5g,1790mg,110mg,870,21g,2g
Sauteed Bacon Carbonara w/ Garlic Bread,,75g,97g,39g,6g,7g,1640mg,60mg,1220,19g,0.5g
Sauteed Chicken Alfredo w/ Garlic Bread,,64g,105g,43g,7g,7g,1500mg,65mg,1170,14g,0.5g
Sauteed Chicken Florentine w/ Garlic Bread,,64g,99g,41g,5g,7g,1620mg,65mg,1140,14g,0.5g
Sauteed Pomodoro Pasta w/ Garlic Bread *Local Specialty*,,31g,89g,31g,10g,6g,2080mg,45mg,770,6g,0g
Sauteed Sausage and Pepper Rustica with Garlic Bread,,48g,119g,32g,14g,17g,1880mg,45mg,1020,13g,0.5g
Sauteed Spaghetti with Alfredo w/ Garlic Bread,,62g,104g,31g,7g,6g,1220mg,25mg,1100,13g,0.5g
Sauteed Spaghetti with Marinara w/ Garlic Bread,,34g,114g,25g,12g,13g,1410mg,10mg,860,7g,0.5g
Sauteed Spaghetti with Meat Sauce w/ Garlic Bread,,43g,118g,33g,13g,14g,1710mg,35mg,980,10g,0.5g
Spaghetti and Meat Sauce with Garlic Bread,,43g,120g,39g,24g,6g,2220mg,80mg,1030,16g,2g
"Spaghetti with Marinara Sauce, Meatballs, and Mushrooms with Garlic Bread",,35g,125g,43g,27g,10g,1950mg,85mg,990,12g,1g
Spaghetti with Marinara Sauce and Meatballs with Garlic Bread,,35g,123g,42g,26g,10g,1950mg,85mg,980,12g,1g
Spaghetti with Marinara Sauce with Garlic Bread,,12g,115g,22g,24g,10g,1250mg,10mg,670,3.5g,0g
"Spaghetti with Meat Sauce, Meatballs, and Mushrooms with Garlic Bread",,66g,130g,60g,27g,6g,2920mg,155mg,1360,24g,2.5g
Spaghetti with Meat Sauce and Meatballs with Garlic Bread,,66g,128g,59g,26g,6g,2910mg,155mg,1350,24g,2.5g
Kid's Bone Out Wings (Garlic Parmesan) w/ Straight-Cut Fries,,51g,86g,19g,8g,4g,2040mg,40mg,880,9g,0g
Kid's Bone Out Wings (Naked) w/ Straight-Cut Fries,,36g,85g,17g,7g,4g,1730mg,30mg,730,7g,0g
Kid's Meatless Spaghetti w/ Garlic Bread,,12g,66g,14g,10g,6g,670mg,0mg,430,2.5g,0g
Kid's Meatless Spaghetti w/ Meatballs w/ Garlic Bread,,27g,71g,27g,12g,6g,1140mg,50mg,640,8g,0.5g
Kid's Spaghetti w/ Meat Sauce w/ Garlic Bread,,28g,68g,22g,10g,4g,1150mg,35mg,610,9g,1g
Kid's Spaghetti w/ Meat Sauce w/ Meatballs w/ Garlic Bread,,43g,73g,36g,12g,4g,1620mg,85mg,820,14g,1.5g
Kids Sauteed Spaghetti with Marinara w/ Garlic Bread,,28g,64g,14g,6g,7g,790mg,5mg,560,6g,0g
Kids Sauteed Spaghetti with Meat Sauce w/ Garlic Bread,,33g,64g,18g,6g,7g,950mg,20mg,620,7g,0.5g
"Alfredo Pasta (buffet, no chicken)",,139g,181g,69g,15g,14g,3420mg,120mg,2250,35g,1.5g
Cavatini Supreme (whole pan),,34g,197g,49g,29g,14g,1750mg,70mg,1290,12g,1g
Meaty Marinara (buffet),,111g,213g,93g,39g,15g,4430mg,205mg,2220,40g,4.5g
Tuscani® Creamy Chicken Alfredo Pasta,,57g,77g,42g,8g,6g,1850mg,95mg,990,16g,0.5g
Tuscani® Meaty Marinara Pasta,,40g,88g,42g,18g,7g,1990mg,100mg,880,17g,2g
Asian Salad w/o Dressing - Entree,,15g,24g,30g,9g,4g,830mg,80mg,330,3.5g,0g
Athenian Salad w/o Dressing - Entree,,29g,40g,36g,11g,6g,1540mg,115mg,560,9g,0g
BLT Salad w/o Dressing - Entree,,26g,26g,17g,5g,4g,870mg,45mg,400,9g,0g
Buffalo Chicken Salad *Local Specialty* w/o Dressing - Entree,,34g,75g,36g,8g,7g,2250mg,80mg,730,9g,0.5g
Chicken Caesar Salad no Dressing - Entree,,25g,27g,35g,5g,4g,1270mg,95mg,470,7g,0g
Chicken Garden Salad w/o Dressing - Entree,,17g,34g,30g,9g,5g,1030mg,80mg,390,4g,0g
Chopped Salad *Local Specialty* w/o Dressing - Entree,,11g,8g,24g,3g,4g,790mg,75mg,230,5g,0g
Classic Caesar Salad no Dressing - Shared,,7g,24g,7g,4g,4g,440mg,5mg,180,1.5g,0g
Crispy Chicken *Local Specialty* w/o Dressing - Entree,,40g,58g,39g,6g,7g,1580mg,95mg,740,12g,0.5g
Crispy Cobb Salad *Local Specialty* w/o Dressing - Entree,,45g,40g,36g,4g,6g,1410mg,95mg,700,13g,0.5g
Garden Salad no Dressing - Shared,,7g,31g,7g,8g,4g,420mg,5mg,210,2g,0g
Grilled Chicken Caesar *Local Specialty* w/o Dressing - Entree,,14g,27g,33g,5g,4g,1080mg,90mg,360,5g,0g
Grilled Chicken Garden *Local Specialty* w/o Dressing - Entree,,23g,31g,36g,7g,5g,1190mg,110mg,460,9g,0g
Harvest Salad w/o Dressing - Entree,,19g,48g,31g,22g,6g,1180mg,90mg,470,6g,0g
Hawaii Caesar Salad *Local Specialty* w/o Dressing - Entree,,2.5g,6g,4g,3g,3g,95mg,5mg,60,1g,0g
Hawaii Chicken Caesar Salad *Local Specialty* w/o Dressing - Entree,,4.5g,8g,19g,3g,3g,430mg,55mg,140,2g,0g
Hawaii Garden Salad *Local Specialty* w/o Dressing - Entree,,0.5g,11g,4g,5g,5g,15mg,0mg,50,0g,0g
Italian Garden Salad *Local Specialty* w/o Dressing - Entree,,19g,12g,14g,5g,5g,900mg,55mg,270,9g,0.5g
Side Classic Caesar Salad no Dressing,,4.5g,12g,5g,2g,2g,270mg,5mg,110,1.5g,0g
Side Garden Salad no Dressing,,4.5g,17g,5g,5g,3g,240mg,10mg,120,1.5g,0g
WingStreet® Buffalo Chicken Salad no Dressing,,32g,84g,34g,9g,7g,2640mg,75mg,750,8g,0g
WingStreet® Crispy Chicken Caesar Salad no Dressing,,73g,58g,37g,6g,6g,2260mg,85mg,1030,15g,0g
Zesty Italian Salad no Dressing - Entree,,22g,30g,16g,6g,5g,1150mg,45mg,370,7g,0g
Zesty Italian Tuscan Salad w/o Dressing - Shared,,22g,30g,16g,6g,5g,1150mg,45mg,370,7g,0g
Black Forest Ham & Cheese Diablo Sandwich w/ Potato Chips,,39g,89g,38g,10g,5g,2560mg,70mg,860,9g,0g
Black Forest Ham & Cheese Diablo Sandwich w/ Straight-Cut Fries,,53g,133g,39g,11g,7g,3360mg,70mg,1170,13g,0.5g
Black Forest Ham & Cheese Sandwich *Local Specialty* w/ Potato Chips,,41g,89g,47g,11g,5g,2770mg,100mg,920,10g,0g
Black Forest Ham & Cheese Sandwich *Local Specialty* w/ Straight-Cut Fries,,55g,133g,49g,12g,7g,3570mg,100mg,1240,13g,0.5g
Black Forest Ham & Cheese Sandwich w/ Potato Chips,,39g,88g,37g,10g,5g,2360mg,70mg,850,9g,0g
Black Forest Ham & Cheese Sandwich w/ Straight-Cut Fries,,53g,132g,39g,11g,7g,3170mg,70mg,1170,13g,0.5g
Meatball Sub Sandwich w/ Potato Chips,,56g,100g,50g,12g,6g,2890mg,130mg,1090,19g,1g
Meatball Sub Sandwich w/ Straight-Cut Fries,,70g,144g,51g,13g,9g,3690mg,130mg,1410,22g,1.5g
Roasted Turkey & Provolone Sandwich w/ Potato Chips,,39g,90g,38g,10g,4g,2380mg,65mg,850,9g,0g
Roasted Turkey & Provolone Sandwich w/ Straight-Cut Fries,,53g,134g,40g,11g,7g,3190mg,65mg,1160,13g,0.5g
Roasted Turkey & Provolone Sandwich with Bacon w/ Potato Chips,,45g,90g,41g,10g,4g,2500mg,75mg,920,12g,0g
Roasted Turkey & Provolone Sandwich with Bacon w/ Straight-Cut Fries,,59g,134g,43g,11g,7g,3300mg,80mg,1240,15g,0.5g
Steak & Cheese Hoagie w/ Potato Chips,,42g,89g,53g,9g,4g,2910mg,120mg,940,14g,1g
Steak & Cheese Hoagie w/ Straight-Cut Fries,,56g,133g,55g,10g,6g,3720mg,125mg,1260,17g,1g
Supremo Sandwich *Local Specialty* w/ Potato Chips,,53g,87g,55g,10g,4g,3270mg,140mg,1060,15g,1g
Supremo Sandwich *Local Specialty* w/ Straight-Cut Fries,,67g,131g,57g,11g,6g,4070mg,140mg,1370,18g,1g
Supremo Sandwich w/ Potato Chips,,50g,86g,44g,9g,4g,2920mg,100mg,970,14g,0.5g
Supremo Sandwich w/ Straight-Cut Fries,,64g,130g,46g,10g,6g,3720mg,100mg,1290,17g,1g
WingStreet® Buffalo Chicken Sandwich with Fries,,75g,179g,41g,10g,8g,4210mg,75mg,1550,13g,0.5g
"WingStreet® Chicken Parmesan Sandwich, Breadstick Dipping Sauce and Fries",,99g,171g,54g,18g,10g,4380mg,95mg,1790,22g,1g
WingStreet® Honey BBQ Sandwich with Fries,,78g,210g,44g,48g,8g,4100mg,80mg,1720,14g,0.5g
WingStreet® Honey BBQ with Bacon Sandwich with Fries,,94g,210g,51g,48g,8g,4490mg,100mg,1890,20g,0.5g
Buffalo Burnin' Hot Bone-Out Wing,,4g,9g,5g,1g,0g,340mg,10mg,90,1g,0g
Buffalo Burnin' Hot Traditional Bone-In Wing,,4.5g,5g,9g,1g,0g,390mg,45mg,100,1g,0g
Buffalo Medium Bone-Out Wing,,4g,9g,5g,1g,0g,330mg,10mg,90,1g,0g
Buffalo Medium Traditional Bone-In Wing,,4.5g,5g,9g,1g,0g,370mg,45mg,100,1g,0g
Buffalo Mild Bone-Out Wing,,4g,10g,5g,1g,0g,340mg,10mg,90,1g,0g
Buffalo Mild Traditional Bone-In Wing,,4.5g,5g,9g,1g,0g,380mg,45mg,100,1g,0g
Cajun Rub - Bone Out Wing (each),,4g,6g,5g,0g,0g,210mg,10mg,80,1g,0g
Cajun Rub - Traditional Bone-In Wing (each),,4.5g,1g,9g,0g,0g,220mg,45mg,80,1g,0g
Garlic Parmesan Bone-Out Wing,,9g,6g,5g,0g,0g,270mg,10mg,130,1.5g,0g
Garlic Parmesan Traditional Bone-In Wing,,11g,1g,10g,0g,0g,300mg,45mg,140,2.5g,0g
Hawaiian Teriyaki - Bone Out Wing (each),,4g,9g,5g,3g,0g,280mg,10mg,90,1g,0g
Hawaiian Teriyaki - Traditional Bone-In Wing (each),,4.5g,4g,10g,3g,0g,310mg,45mg,100,1g,0g
Honey BBQ Bone-Out Wing,,4g,11g,5g,4g,0g,220mg,10mg,100,1g,0g
Honey BBQ Traditional Bone-In Wing,,4.5g,7g,9g,5g,0g,230mg,45mg,110,1g,0g
Lemon Pepper Rub - Bone Out Wing (each),,4g,6g,5g,0g,0g,200mg,10mg,80,1g,0g
Lemon Pepper Rub - Traditional Bone-In Wing (each),,4.5g,1g,9g,0g,0g,200mg,45mg,80,1g,0g
Ranch Rub - Bone Out Wing (each),,4g,6g,5g,0g,0g,200mg,10mg,80,1g,0g
Ranch Rub - Traditional Bone-In Wing (each),,4.5g,1g,9g,0g,0g,200mg,45mg,80,1g,0g
Smoky Garlic - Bone Out Wing (each),,6g,9g,5g,2g,0g,220mg,10mg,110,1g,0g
Smoky Garlic - Traditional Bone-In Wing (each),,7g,5g,9g,3g,0g,230mg,45mg,120,1.5g,0g
Spicy Garlic - Bone Out Wing (each),,6g,8g,5g,0g,0g,290mg,10mg,110,1g,0g
Spicy Garlic - Traditional Bone-In Wing (each),,8g,3g,9g,1g,0g,330mg,45mg,120,2g,0g
Bacon Cheddar Fries w/ Ranch Dipping Cup,,99g,104g,29g,7g,9g,3750mg,80mg,1420,25g,1g
Bacon Cheesesticks (each),,9g,20g,8g,1g,1g,380mg,15mg,190,3.5g,0g
Baked Bone-Out Wing (1),,2g,4g,5g,0g,0g,180mg,15mg,60,0g,0g
Baked Mozzarella Cheese Stick (1),,4.5g,6g,3g,1g,0g,135mg,5mg,80,1.5g,0g
Baked Onion Rings w/ Ketchup,,25g,78g,8g,12g,3g,1290mg,0mg,560,3.5g,0g
Baked Quepapas w/ Ranch Dipping Cup,,44g,51g,13g,7g,5g,1430mg,35mg,650,12g,0.5g
Bakery-Style Breadsticks *Local Specialty* (each),,5g,22g,5g,1g,1g,380mg,0mg,150,1g,0g
Breadstick Appetizer Sampler *Local Specialty*,,38g,118g,30g,12g,7g,1940mg,25mg,930,11g,1g
Breadsticks with Extra Cheese (each),,10g,21g,10g,1g,1g,430mg,25mg,210,4.5g,0g
Bruschetta (1 piece),,19g,20g,8g,2g,2g,880mg,20mg,280,5g,0g
Buffalo Chicken Nachos,,50g,132g,37g,8g,10g,3260mg,80mg,1110,12g,1.5g
Cheesy Dip 'N Chips,,36g,78g,9g,6g,5g,1650mg,5mg,660,4.5g,1g
Fried Nacho Straight-Cut Fries,,77g,133g,24g,6g,9g,3370mg,65mg,1320,21g,1g
Fried Onion Rings w/ Ketchup,,50g,93g,10g,15g,0g,1870mg,0mg,860,9g,0g
Fried Quepapas w/ Ranch Dipping Cup,,46g,55g,13g,4g,5g,1680mg,30mg,690,11g,0g
Garlic Bread,,8g,15g,3g,0g,0g,240mg,0mg,140,2g,0g
Garlic Bread with Cheese,,13g,16g,7g,0g,1g,390mg,20mg,210,5g,0g
Garlic Cheesesticks (each),,7g,21g,7g,1g,1g,350mg,10mg,180,3g,0g
Old Fashioned Breadsticks *Local Specialty* 1/8 Medium (each),,5g,26g,8g,0g,1g,310mg,15mg,180,2.5g,0g
Old Fashioned Breadsticks *Local Specialty* 1/10 Large (each),,6g,27g,9g,0g,1g,370mg,15mg,200,3g,0g
"Sampler Platter *Local Specialty* Full Order w/ Marinara, Ranch and Honey Mustard Cups",,153g,204g,53g,28g,15g,4650mg,135mg,2400,42g,2g
"Sampler Platter *Local Specialty* Half Order w/ Marinara, Ranch and Honey Mustard Cups",,95g,114g,28g,23g,9g,2840mg,80mg,1430,24g,1g
Saucy BBQ Wing (1),,3.5g,2g,5g,1g,0g,230mg,30mg,60,1g,0g
Saucy Buffalo Wing (1),,3.5g,1g,5g,0g,0g,260mg,30mg,60,1g,0g
Stuffed Garlic Knot (1),,2.5g,10g,3g,1g,1g,170mg,5mg,80,1g,0g
Stuffed Pizza Roller (1),,10g,27g,9g,1g,1g,520mg,25mg,230,4.5g,0g
Twisty Cheese Stick (each),,14g,59g,14g,1g,3g,660mg,20mg,430,5g,0g
WingStreet® Fries with Ketchup,156g,24g,67g,4g,7g,3g,1230mg,0mg,500,4.5g,0g
WingStreet Straight-Cut Fries w/ Cajun Style Seasoning w/ Ketchup,,24g,69g,4g,7g,4g,1600mg,0mg,510,4.5g,0g
WingStreet Straight-Cut Fries w/ Lemon Pepper Seasoning w/ Ketchup,,24g,69g,4g,8g,4g,1520mg,0mg,510,4.5g,0g
Broccoli & Cheese Soup with Crackers (Bowl),,37g,35g,15g,6g,2g,2060mg,80mg,530,18g,1g
Broccoli & Cheese Soup with Crackers (Cup),,19g,20g,8g,3g,1g,1050mg,40mg,280,9g,0.5g
Creamy Tomato Basil Soup with Crackers (Bowl),,23g,37g,9g,17g,4g,1800mg,40mg,390,9g,0.5g
Creamy Tomato Basil Soup with Crackers (Cup),,12g,21g,5g,9g,2g,920mg,20mg,210,4.5g,0g
Loaded Baked Potato Soup with Crackers (Bowl),,40g,41g,21g,7g,3g,1810mg,95mg,600,19g,1g
Loaded Baked Potato Soup with Crackers (Cup),,21g,23g,11g,4g,1g,930mg,45mg,320,10g,0.5g
Apple Dessert Pizza,,4g,50g,4g,25g,2g,190mg,5mg,250,1.5g,0g
Blueberry Dessert Pizza,,4g,46g,4g,21g,2g,190mg,5mg,230,1.5g,0g
Cherry Dessert Pizza,,4g,47g,4g,22g,2g,190mg,5mg,240,1.5g,0g
HERSHEY'S® Triple Chocolate Brownie (1/6th square),,16g,56g,5g,37g,3g,135mg,30mg,380,5g,0g
"Individual (4"") HERSHEY'S¨ Chocolate Chip Cookie (each)",,14g,45g,3g,27g,1g,140mg,15mg,300,6g,0g
New York Style Cheesecake,,57g,69g,14g,53g,2g,750mg,290mg,840,32g,2.5g
New York Style Cheesecake with Apple Sauce,,57g,108g,14g,86g,3g,760mg,290mg,990,32g,2.5g
New York Style Cheesecake with Blueberry Sauce,,57g,100g,14g,77g,4g,760mg,290mg,960,32g,2.5g
New York Style Cheesecake with Caramel Sauce,,57g,90g,14g,69g,2g,800mg,290mg,930,32g,2.5g
New York Style Cheesecake with Cherry Sauce,,57g,101g,15g,80g,3g,760mg,290mg,970,32g,2.5g
The Ultimate HERSHEY'S® Chocolate Chip Cookie (1/6th slice),,12g,35g,3g,25g,1g,125mg,15mg,260,6g,0g
"18"" Hand Tossed Crust",95.7g,3g,43g,8g,0g,2g,260mg,0mg,230,0.5g,0g
